Sample,Group,C00003,C00005,C00008,C00015,C00016,C00019,C00020,C00029,C00043,C00051,C00052,C00055,C00061,C00062,C00078,C00082,C00093,C00103,C00105,C00120,C00127,C00144,C00147,C00157,C00167,C00170,C00199,C00242,C00262,C00284,C00294,C00299,C00307,C00319,C00325,C00350,C00360,C00362,C00364,C00378,C00380,C00385,C00387,C00463,C00487,C00491,C00550,C00570,C00588,C00612,C00670,C00836,C00864,C00946,C01586,C01657,C02301,C02305,C02494,C02567,C02571,C02862,C02990,C03017,C03519,C03546,C03672,C03742,C03794,C03889,C04100,C04230,C05282,C05382,C05526,C05551,C05635,C06121,C06525,C07005,C07471,C07565,C08261,C11339,C13916,C14550,C17925,C19434,C19463,C19670,C20387,C21484
AmA_1,AmA,12.990031554409533,4.292873141682318,11.795487540295571,6.965987722996298,10.722811909456228,14.051607091402103,13.83732172204725,9.946976259131917,12.541036218822693,13.588756751621148,10.093565198204587,11.130301516507563,9.68032921149055,12.340841790300203,12.351851765647408,14.42273541279358,10.828853422100877,8.172111019062239,9.33442440897906,12.804640798915472,17.443796408616876,13.949694129589137,9.312981013102737,14.92609713146057,11.262663226423866,14.493106549482551,8.525117304519547,11.392391330024669,11.31669560077521,10.886643925859971,16.765591532532216,13.494527441600495,10.842646523775132,11.506438471510647,9.835384660485898,11.983686259656183,9.386595030270378,8.037467838794665,11.854401906351871,12.885857695791186,7.691248243210284,10.560777098220662,13.281621574707145,8.923179650736898,13.163774434618938,8.072747606497801,12.30564003569777,12.918380244368574,17.66004838225225,13.326883888984337,16.15415656417865,12.94065928150687,15.15813032774205,12.477690040339514,12.665199409046194,11.910878656193798,15.727882225105779,10.477027564012515,8.605736177675771,11.853762709589672,13.996532444645773,12.226759167117402,13.944129807876578,9.976290855789067,10.75415028233836,8.604790803632799,11.32434869596682,10.311452033103755,4.388817620067173,11.83168091039242,10.140430030355922,8.740248462431468,10.473016661940756,9.329527723334968,11.61471935735023,7.916551258646121,11.77039912778995,9.360556895773312,11.8867523871625,7.83233140189371,9.553636498221087,11.273058220127618,13.194671225671824,16.579869669790693,4.635240711495833,8.207044030053913,10.313892104904218,9.068253469760553,11.287194732534763,9.872741408244543,10.43538379667372,8.74931266451857
AmA_2,AmA,12.798428581995626,4.829126520504293,11.973079756538231,8.103317424515833,10.192352880633955,12.99761004985859,14.851179932977766,9.816237470675048,12.466792165863467,12.535175756131768,9.691918522080606,11.832379480158828,8.743058277236171,12.652747984270917,11.286105788248355,14.230252825152876,10.549879526802718,8.466535380459739,9.435223833708624,12.734478540773631,17.26350236487856,13.691385208471216,9.329619853450033,11.218791382652906,11.377349196242637,15.252426623262654,8.165152696152418,11.840598126904613,11.093866861268925,10.674713012382643,16.845120512977008,13.979439223651104,10.727624804534557,12.266895789425252,9.775801750401918,11.348713952813497,9.119435558513837,11.308001869371745,11.937044607889982,13.035790781682548,8.500761612542197,11.876354736356632,13.589164223843225,8.952635864184277,12.873751829929292,7.942366762707137,11.933167178637907,12.950702247634062,17.705563939770887,13.52078591638316,15.993075446419375,13.857330318700535,15.123089216153748,13.390784084975751,12.556082424775688,10.742139104921849,15.75218395753955,11.420592991378753,9.366596781997503,11.375271925245292,14.348189977227804,12.204219269300115,14.040234513031294,9.937258635646232,10.150110040216408,8.244445400596721,10.3809392984942,10.02244696192562,4.362620438997218,11.105552279057232,10.829767505751718,9.13189484590411,10.735917458904858,9.471061149812979,11.961138472477451,8.10024437300555,11.396306716708756,10.889853531994136,11.904872454698715,5.587189314639348,9.277136997469613,9.180621661025633,11.407693071234952,16.90423147048918,8.129525849774415,6.748580411993571,10.161087312251642,9.31084672223171,10.572751907251218,9.953631676734542,9.597563719477408,9.548656302900472
AmA_3,AmA,12.818022700720196,4.777677266476165,11.807371039541193,7.896408890572853,10.27335963107462,13.444122223850208,14.946305164910411,9.561106097565366,12.446749784688162,13.853827543833189,9.687830313554489,11.64914719965896,8.70292062210894,12.438371990092483,11.278878630546101,14.11144329860194,10.703728363133571,8.881404565210763,9.394601462907564,12.873602237013754,17.356275374877267,13.649428889997658,9.55088504970832,13.247380454039488,11.361954347114347,15.012989593339652,7.928833100596935,11.67377062642067,10.735490429356961,10.433384890116711,16.86692629714512,13.78761681074067,10.694963435901544,12.304666266482185,9.652769977353435,11.48339919836314,9.456168973253304,11.228256321702151,11.912361923910236,12.857528039968377,7.988163765988772,11.17858619862657,13.521265119940145,8.49032472186713,12.73948066207513,8.243881676253633,12.044604002615305,12.802431919640611,17.585458895413996,13.56059779118242,15.750562233350927,13.845869710074806,15.228258762167474,13.29588450861932,12.481424371224627,10.199286202644814,15.738784332273546,11.347339860745333,8.768080098898169,12.183769239108475,14.227870288774936,12.01613768352866,14.159167508903533,9.930234172278942,8.47233363830374,8.336518161232716,9.721478688726501,9.922095035893918,4.263269305472897,10.880833461036868,10.545354168510173,9.267140000118896,10.620964280434508,9.478786878154555,11.983942810629564,7.1541148406494885,11.279899677637061,10.768794279391972,11.610805310446104,6.157941681703765,9.209422286877887,9.169247605555002,11.650867815789814,16.891981563170962,8.945272041837242,8.087974826058689,10.428387710599543,9.421657368238881,10.489876203768645,9.772785151390945,9.547514722706785,8.813409837666732
AmA_4,AmA,12.755186778020814,4.669539818776591,11.613386715715501,7.819638772258244,10.196263963020739,13.021905733887518,14.440057109985545,9.642886989666085,12.329937769800246,13.628069316111308,9.072827851467924,11.641713650647093,8.781506238931465,12.32726077672249,11.897496149117746,13.942932060938432,10.391294654865275,8.788000572000758,9.089791176349207,12.895317780965351,17.16644028169611,13.173629074738248,9.133100509149694,14.185712975012843,11.243682373274142,14.966037783188277,6.6652490798964985,11.668275240335305,11.155103613228237,10.553033871857618,16.921118828010986,14.094519146881133,10.743910311608039,12.258057415996753,9.596176020150114,11.54873422910072,9.152048757416868,11.03231643695398,11.926459372392152,12.959985472833374,8.34366539997464,11.63503041050398,13.724593816676162,9.194993816089843,12.62725954383907,9.387911902089508,12.038860654515066,12.772275283791627,17.668788264320444,13.593973564713012,15.791215560572164,13.730312063274368,15.257783246852629,12.977272632083062,12.299083352514465,10.76866169352418,15.526581659939792,11.255703873955364,9.051634950419277,12.097796339502894,14.245350962164702,11.944971277090966,13.825493806998558,9.8633527046128,9.353109648550939,8.130580925926488,10.513282617350223,10.049582391693347,4.108275985875581,10.882789190522402,10.719558884926133,9.296777448494526,10.818010470999551,9.357671285992554,12.137367280534404,7.602822640230387,11.017157718212125,10.881471809564957,11.565554356413342,7.204815520457436,9.39435794439331,9.124105208974314,11.445957256317534,16.751254188227865,8.475491824682244,8.137039331374996,10.263117504013174,9.353851609323037,10.53155220041319,9.328219334603656,8.645190653698812,9.624865164830867
DMSO_1,DMSO,14.125669033522614,8.373316145003072,12.157324163871543,9.65367191924019,11.30678654539487,13.58115548342746,15.969485267241277,14.004337447127131,13.723913642591839,12.204791369307554,12.846675604027146,12.746617169583468,9.476176525313281,11.866177181807956,8.783012812672794,12.561876886993065,8.803381794799769,12.9030496008791,10.928869991628616,12.367329916539205,18.62051596847279,14.124645605702886,10.01182794547148,14.673326967918007,12.952539610033382,15.880550269146235,9.00604196842395,12.477055108076879,12.05683226076853,8.696879248403215,18.200255596352935,15.593133995961223,8.288922956489559,14.190193757365654,10.28007186463784,12.60151172166346,10.796993615909473,12.154373074781184,12.97923854370666,13.80976570513296,9.949063768417389,11.85790420179137,14.719797078485968,7.4033900169325895,13.838064360684884,7.795436962454707,12.880645181256538,6.222495638338907,19.0310796846496,14.432967541776724,18.428843853708873,13.037553911968425,16.188327681871236,14.38735563346812,12.712096175070169,9.316985383604445,12.564279984700363,15.98617222109303,9.655767392361069,13.22086566920883,14.363218907344239,15.566792680558384,12.124701508686135,10.997767251347772,8.089221162139035,11.280095611185802,7.666856754026008,10.239580345082866,8.838283727518947,9.040539835495641,11.622932347001488,10.968018575628982,11.740859081845874,10.604378681291962,12.722907372067079,8.32098027346549,10.583569194291861,10.336479938383798,12.10921847279605,1.4672268456455764,11.102273476368785,9.216493691242569,12.543077652045643,13.99808575466799,5.848839847431542,10.344009530522657,11.140113435181826,9.332180816384906,9.494595362557938,10.387244016052929,11.794716573347339,11.490107357980259
DMSO_2,DMSO,13.69904604839479,8.013485990074399,12.63740008971007,9.7943891823445,10.951790224562702,13.10981328910943,16.25900530978932,13.881411389097039,13.74166459535,15.34543129363242,12.827421372181256,12.843005095956679,9.381412607085448,12.221034189374494,8.950749131102231,12.65597276197724,8.971118113229204,13.22761968623219,10.734293864171056,11.657703125063456,18.707608633443723,14.716337226944704,10.303595105205009,15.49840084305795,13.144927413316735,15.472176304945574,9.179443980905392,12.676880395368096,11.854844480759041,8.728145454180348,17.685779443265417,15.282944657769677,8.320189162266692,13.759032660328478,10.408590585601592,12.885467849833201,10.26384640932011,12.596684336313844,12.94492296820179,13.615462134304003,8.8531620381277,9.824159750344112,14.11462813878401,7.5132852178184395,13.920793135071905,6.616366402896874,13.15571623421052,7.48690950173332,18.844537062083557,14.118919635199513,18.109021844923145,12.447379038210109,15.73992483713799,14.833547544176799,12.356466798855577,8.322667117264166,12.247372064345539,15.51875227870274,8.92026706203146,11.254011641446914,13.673107892497205,15.032740106653794,11.65843880948655,10.479639002157091,8.25695748056847,11.210965280814758,6.624060518496051,8.790260406737755,9.505978557653673,10.351474691016035,11.202674786230988,10.635550095734972,11.96853928811726,10.828444746899239,12.314594483183283,8.222756740203398,10.577722354970412,10.533287084566,12.143083234921463,9.080471996837705,10.851268059182845,8.270037035179206,12.135835472393204,14.092181629652165,9.656311230624231,10.487537551995224,10.56741752175367,8.979639992625986,9.515031620328465,10.956248912526927,9.888622720280427,11.420794379589879
DMSO_3,DMSO,14.24512658746342,8.37640683037386,11.95027768718578,9.858146616622466,11.11349498170102,13.625291694919873,16.26498028402445,14.138819827863424,13.562408530425238,13.876979627343209,12.976709159139643,11.63689151020674,9.480300483421347,11.870687456853556,9.878684405257296,12.322572041061226,8.674888136615182,11.735291892321207,11.090775976136579,12.357140052030262,18.593188841526064,14.154193809546129,10.125630024766537,15.94851075051738,12.99163500494217,15.687269415458598,9.090791516473349,12.782995984414251,11.95936296263962,8.851254421604631,17.852769072949034,15.401543706724995,8.443298129690977,14.053404994679752,10.156780607829193,13.296485744879725,10.937298177902667,13.39074948941308,13.143107618526642,13.86236223684518,9.138337547579614,9.52792977373009,14.259129184654988,8.065370849931435,13.926768712136166,6.739475370321157,13.60298559611964,7.974110716190553,19.187961101114894,14.274528399343323,18.336048650422093,12.77018724921889,15.786219150986197,13.86295433030266,12.423441917453182,9.422791308474528,12.521926524189203,16.234763469277063,9.654526172681093,12.888602942887715,14.137117498107227,15.38800590403199,11.957662852971751,10.851981509572822,7.960727503954448,11.43872773571011,7.622841318688431,10.729388605755178,9.526869701765662,8.854284434592058,11.575496500973594,11.12196484470841,11.651795764814668,10.868318626558917,12.487084726955981,8.255409987088465,10.715714424097108,11.024604528828363,11.946866980523536,7.507460429054724,11.160129720050435,9.281092505488749,12.762923694845169,13.758780908736153,8.69668127897832,9.568405934151901,11.013661289916651,9.407237563354215,9.516122123299555,10.583992987235712,11.279338902023893,12.051307412925025
DMSO_4,DMSO,13.846983993424221,10.25768912653602,11.96165967124947,9.217636109836064,11.067265007260627,13.54178632899264,16.490443432325726,13.85075530397039,13.717949584523918,14.462748985648126,12.50505640410565,13.086866720817458,9.989337734650407,10.971980266462934,11.142114668296085,12.078453333994393,10.093732387616035,12.73575912914735,10.758758277944223,12.05812751386068,18.554227329422368,14.76747281276834,10.463508879325323,16.731337642382965,13.092717140178477,14.68829220961302,9.270038789708694,12.974442590821383,12.202353982163908,8.811991806635051,17.744217099721364,15.022758036987806,8.404035514721397,13.63598536709437,10.40115147429766,13.404441973092828,10.479372371239089,10.58526987095054,13.276999519967617,13.735827194189723,9.233412920263401,10.946774024730942,13.732815448763958,7.405708499139951,14.06444318660325,8.491989489987644,13.907068457751091,7.601034372209315,18.86780737270101,13.852409517541096,18.03452072022218,12.185487022517894,16.09812940491102,14.807882119623983,12.291225766951756,9.599520608853892,12.424640642050358,15.255001883464592,9.174981874913644,13.129524328108452,13.894939273136158,15.107271493380498,12.082079375493363,10.512966423305645,9.3795717549553,10.750489963035777,9.125811170455114,11.586309537676364,9.392560185859347,10.824299913370172,11.555638717364447,11.291528384087226,12.170419111834741,10.472734689153052,13.02822871386683,8.956634781721995,10.667863568547743,10.671995891130713,12.210412242462626,10.11310405806033,10.611051673546632,9.856216323852998,12.939257505428309,13.514662201669317,8.879345388753448,10.939826245090194,10.965301461358331,9.060836598260595,9.405653334897973,10.501695493072456,10.741879854894052,11.359698851358138
