p.value,m.z,t.score,pos_inx
5.5331248736998e-05,257.05905,10.2053434987846,1
5.59051153698435e-05,191.01983,-25.5743138721857,0
5.60291131754856e-05,184.04384,10.7100796314249,0
5.63395171381672e-05,403.03993,-24.8546020264023,1
5.74524500768571e-05,208.98417,-14.4585848294088,1
5.77905108841892e-05,496.80762,-15.3429231443428,0
5.89418638177615e-05,201.02153,10.2555193725876,1
5.92767322611538e-05,248.11273,-24.5640911171144,1
6.12358029281678e-05,450.92896,-14.9207072448395,1
6.1963221486656e-05,160.07564,-9.96668170968566,1
6.32843595344904e-05,249.03709,-27.7260911226082,1
6.41255975472619e-05,383.06814,-24.22707759538,1
6.48426275901024e-05,454.38868,-24.4061439976048,1
6.56714974409945e-05,597.30429,9.78484606056149,0
6.63800199574517e-05,498.0774,15.4853191385265,0
6.63916693531127e-05,264.14408,-13.9526836632213,1
6.69496976665591e-05,311.12377,-11.142609299113,1
6.85257471297458e-05,332.0753,11.7789360450809,1
6.98262343317268e-05,295.07344,9.75241500853795,0
7.17000771458189e-05,159.06823,-28.8188813709321,1
7.25827893042956e-05,238.04504,9.77013746235287,1
7.37083116084609e-05,342.09531,-13.9057522513353,0
7.42342804279421e-05,335.106,-9.72105266763527,1
7.90284639242075e-05,392.97023,-15.579662998508,1
8.03885647151866e-05,346.05606,16.1008556534138,0
8.09294218762294e-05,231.02629,-23.8685812084409,1
8.25824210592387e-05,526.85346,-13.5777790189343,1
8.2921090960221e-05,280.09203,9.40988796471452,1
8.34608907162436e-05,254.96782,10.3587020306082,0
8.46430095853926e-05,581.08786,-22.8630049235086,1
8.50256162076825e-05,355.07402,10.7309312228473,1
8.63427583534769e-05,426.35775,-16.2855721828163,1
8.64912603660735e-05,231.04324,-13.0031248140997,1
8.71870048442565e-05,272.03979,-18.6263922994407,0
8.71986207306104e-05,227.01305,-14.5966911395831,0
9.09690646720351e-05,229.01191,-9.67232138760604,0
9.17360074942824e-05,345.05451,-15.2192734361741,0
9.33523004793672e-05,211.08253,-16.4480553207572,0
9.4164228704211e-05,123.05549,12.6927091950218,1
9.42206628038733e-05,201.02274,-11.8160631257899,0
9.43652496230035e-05,327.04429,-14.4606660730064,0
9.51800447922525e-05,649.0098,9.17201538711459,0
9.52883219999552e-05,540.05383,19.3722517434178,0
9.70715577936386e-05,254.96776,11.4394972190638,0
9.88394038610998e-05,445.18309,-16.5306707546143,1
9.94019952959253e-05,346.05572,9.26728092602256,0
0.000109885742888469,266.12264,-21.5104112529995,1
0.000111737588034131,485.00348,8.92171577167281,0
0.000113395590844861,322.04448,10.611671262163,0
0.000114000705418719,301.21713,8.9002283904211,0
0.000116081036707587,538.09846,-9.25682545169282,1
0.000116822035594863,472.19161,11.9063562021054,0
0.000117030040245504,643.28855,8.8329984462916,0
0.000130222663685795,474.34805,-20.790180143398,1
0.000140160115549194,231.09758,10.7173547844954,1
0.000142688006908157,367.13942,9.84715926788681,1
0.000144237945041443,307.05962,11.3177175049162,1
0.000146377956259488,346.05575,8.88618373832227,0
0.000148310602294445,318.08052,-13.2351490890766,1
0.000148587214666255,595.28885,8.53730565130713,0
0.000149131826765951,440.09969,8.58107986857581,0
0.000149763978186528,323.02857,8.75566941673734,0
0.000151444817689241,286.05435,10.8465442819297,0
0.000153639379942251,331.07475,-19.9325913298562,1
0.000154369557695986,458.06897,15.4890805510924,0
0.000155020216258775,367.13922,13.650560809169,1
0.000156277115556345,323.02838,8.85033581470143,0
