mz,p.value,t.score,mode
183.06185,9.447757455321863e-6,-17.17259676054353,positive
344.92908,9.460051084323807e-6,-18.89734946970887,negative
664.11627,9.56446345650255e-6,13.806203662769633,positive
343.09748,9.768758854441867e-6,-14.301829506520308,negative
377.05606,1.0041492285414311e-5,-16.03097286399814,positive
242.02828,1.0083129204464856e-5,-13.82331486039505,negative
508.62267,1.0373086536285852e-5,-27.412167335457244,positive
370.05232,1.0428961837642282e-5,14.02027710026008,positive
380.98745,1.0723307202373322e-5,13.61665549489829,negative
683.12415,1.1042569298927395e-5,-16.53482540781399,positive
514.11026,1.1903897674249835e-5,-16.127019964495826,positive
245.04331,1.2323796898535122e-5,-30.000902872882364,negative
693.11901,1.2659953353334207e-5,13.174864158949525,negative
711.19817,1.3049497513674978e-5,-17.156620482550895,positive
212.04299,1.3486849993790211e-5,22.658697837562386,positive
289.03317,1.3555523875667376e-5,-18.527942213948716,negative
611.14485,1.4268997418092927e-5,12.860126493366499,negative
414.3576,1.4412592749845506e-5,-26.901875086522494,positive
242.07981,1.4698625523724339e-5,12.72993999546857,negative
351.04225,1.4872266856373964e-5,-17.837363954157176,negative
174.04083,1.4973820844461049e-5,13.973007875660073,negative
302.06358,1.5284406857749488e-5,-30.76554049038972,positive
520.05932,1.6340524704955076e-5,15.599002481690196,negative
240.03239,1.64953385435997e-5,19.058434695662704,positive
400.34217,1.7044340036543724e-5,-24.969409703604835,positive
531.13617,1.779024720960092e-5,15.634851454087471,positive
135.02992,1.7958052023591855e-5,-18.60873359163675,negative
522.86467,1.8368902988082996e-5,-18.11766387468361,negative
512.13303,1.8511442819259837e-5,-27.219246066549793,positive
402.99506,1.8804713211607453e-5,21.006289148912554,negative
261.14437,1.88701853165911e-5,-12.213103052779402,positive
119.03512,1.9130996380355282e-5,-13.889736526972106,negative
348.07057,2.0614801899997186e-5,13.51971274313899,positive
233.06336,2.13336725396215e-5,-30.556745489928375,positive
249.03711,2.2545255603370167e-5,-27.058895895892928,positive
320.09213,2.3055134715972415e-5,12.419803244297151,negative
404.01435,2.3302332247180148e-5,11.76566283183933,negative
346.05585,2.3755890822066912e-5,15.470488061789133,negative
249.03713,2.394473699875501e-5,-26.75752611434201,positive
306.07641,2.5353604365460295e-5,29.525592473506904,negative
462.90893,2.5395727648015243e-5,-17.693861906158304,negative
244.04348,2.5725810880477095e-5,-14.279162574019814,negative
197.1008,2.5817045714342986e-5,-15.895486787269338,positive
253.00827,2.684291743302306e-5,-11.434461696074694,positive
329.06039,2.684821338355441e-5,-12.470563656974422,negative
502.05961,2.6949564122487363e-5,13.30377229548291,negative
345.11216,2.8082882751342174e-5,-26.3368162863015,positive
589.0452,2.834661002755502e-5,12.511378434730311,positive
191.01974,2.8360739773934432e-5,-11.680200831120422,negative
523.2745,2.9009049552334535e-5,15.75196874400764,positive
452.92431,2.9460074327481306e-5,-14.982972052604918,positive
329.06024,3.087485448308778e-5,-16.59359972007161,negative
538.12713,3.090898218326948e-5,11.973091671039695,positive
264.92618,3.152987022385218e-5,-16.98837479162457,negative
484.11659,3.188943870623931e-5,11.112177390648041,positive
501.01529,3.190736478997105e-5,23.853327950824067,negative
358.11066,3.240520941205361e-5,-14.62396973999575,positive
258.05928,3.2585526296316865e-5,-16.56631562637913,negative
316.11671,3.3310211020122936e-5,17.62195349781956,negative
579.02696,3.4241955710889286e-5,19.85000236386798,negative
520.86776,3.489197235914854e-5,-17.083943046895985,negative
577.89008,3.7078048205092126e-5,25.701587277329402,negative
219.00522,3.710902382003533e-5,-25.583419806877057,positive
606.07427,3.883176588239684e-5,13.227502857743772,negative
602.15803,4.08588928333253e-5,10.92848503040271,positive
253.00829,4.114680787779599e-5,-14.526202694820324,positive
480.20068,4.2854372406189863e-05,10.57466436596005,positive
233.063,4.479924308871557e-5,-26.27375368526433,positive
384.20508,4.519372857812001e-5,10.827342148515807,positive
159.04514,4.543767296926667e-5,-14.055377361717072,negative
401.34501,4.563853116895256e-5,-13.486717956947498,positive
156.99087,4.7858575407629206e-5,10.550671482591484,negative
233.06455,4.864852214296342e-5,-24.33630775773473,positive
228.04677,4.97803924527573e-5,-16.099597690265735,negative
338.10928,5.064931773825971e-5,-14.566058560358716,negative
139.02139,5.125095213600999e-5,10.735669874686215,positive
414.04287,5.170235419165226e-5,-17.588766804261077,negative
261.05425,5.274033213582248e-5,14.395054176712982,negative
579.07325,5.34371317355084e-5,-13.282552472979866,negative
376.10614,5.4862610610941005e-5,-14.76382315713952,positive
257.05905,5.533124873699801e-5,10.205343498784572,positive
191.01983,5.590511536984353e-5,-25.574313872185652,negative
184.04384,5.602911317548558e-5,10.7100796314249,negative
403.03993,5.633951713816716e-5,-24.854602026402283,positive
208.98417,5.745245007685712e-5,-14.458584829408787,positive
496.80762,5.7790510884189195e-5,-15.342923144342848,negative
201.02153,5.894186381776153e-5,10.255519372587596,positive
248.11273,5.927673226115381e-5,-24.56409111711435,positive
450.92896,6.123580292816778e-5,-14.920707244839498,positive
160.07564,6.196322148665596e-5,-9.966681709685659,positive
249.03709,6.328435953449035e-5,-27.726091122608146,positive
383.06814,6.412559754726186e-5,-24.22707759537998,positive
454.38868,6.484262759010235e-5,-24.406143997604758,positive
597.30429,6.567149744099453e-5,9.784846060561492,negative
498.0774,6.638001995745172e-5,15.485319138526522,negative
264.14408,6.63916693531127e-5,-13.952683663221286,positive
311.12377,6.694969766655907e-5,-11.142609299113042,positive
332.0753,6.85257471297458e-5,11.778936045080853,positive
295.07344,6.982623433172681e-5,9.752415008537946,negative
159.06823,7.170007714581885e-5,-28.818881370932093,positive
238.04504,7.258278930429563e-5,9.770137462352869,positive
342.09531,7.370831160846087e-5,-13.905752251335304,negative
335.106,7.423428042794207e-5,-9.721052667635274,positive
392.97023,7.902846392420746e-5,-15.579662998507976,positive
346.05606,8.038856471518659e-5,16.100855653413817,negative
231.02629,8.092942187622937e-5,-23.868581208440915,positive
526.85346,8.258242105923871e-5,-13.5777790189343,positive
280.09203,8.2921090960221e-5,9.409887964714516,positive
254.96782,8.346089071624363e-5,10.358702030608214,negative
581.08786,8.464300958539264e-5,-22.863004923508644,positive
355.07402,8.502561620768252e-5,10.730931222847287,positive
426.35775,8.634275835347689e-5,-16.285572182816274,positive
231.04324,8.649126036607355e-5,-13.003124814099737,positive
272.03979,8.718700484425644e-5,-18.626392299440695,negative
227.01305,8.719862073061041e-5,-14.596691139583108,negative
229.01191,9.096906467203515e-5,-9.672321387606038,negative
345.05451,9.173600749428237e-5,-15.21927343617411,negative
211.08253,9.335230047936723e-5,-16.448055320757177,negative
123.05549,9.416422870421103e-5,12.692709195021767,positive
201.02274,9.422066280387328e-5,-11.816063125789919,negative
327.04429,9.436524962300348e-5,-14.4606660730064,negative
649.0098,9.51800447922525e-5,9.172015387114593,negative
540.05383,9.528832199995518e-5,19.372251743417753,negative
254.96776,9.707155779363857e-5,11.43949721906378,negative
445.18309,9.883940386109982e-5,-16.530670754614288,positive
346.05572,9.940199529592531e-5,9.267280926022558,negative
266.12264,1.0988574288846852e-4,-21.51041125299953,positive
485.00348,1.117375880341307e-4,8.921715771672813,negative
322.04448,1.133955908448609e-4,10.611671262162984,negative
301.21713,1.1400070541871863e-4,8.900228390421098,negative
538.09846,1.1608103670758732e-4,-9.256825451692825,positive
472.19161,1.1682203559486301e-4,11.906356202105377,negative
643.28855,1.170300402455036e-4,8.832998446291596,negative
474.34805,1.3022266368579517e-4,-20.790180143397983,positive
231.09758,1.401601155491941e-4,10.717354784495418,positive
367.13942,1.4268800690815723e-4,9.847159267886811,positive
307.05962,1.4423794504144256e-4,11.317717504916239,positive
346.05575,1.4637795625948837e-4,8.886183738322273,negative
318.08052,1.483106022944452e-4,-13.2351490890766,positive
595.28885,1.4858721466625511e-4,8.537305651307127,negative
440.09969,1.4913182676595067e-4,8.58107986857581,negative
323.02857,1.497639781865277e-4,8.75566941673734,negative
286.05435,1.5144481768924111e-4,10.846544281929715,negative
331.07475,1.5363937994225055e-4,-19.93259132985617,positive
458.06897,1.543695576959858e-4,15.489080551092405,negative
367.13922,1.5502021625877477e-4,13.650560809168976,positive
323.02838,1.562771155563449e-4,8.850335814701427,negative
535.12898,1.5722992882744494e-4,-9.83965403113307,positive
386.32641,1.5766693328978743e-4,-19.314834488309227,positive
272.03886,1.5888642249530988e-4,-14.233953955529204,negative
512.09548,1.641889817556291e-4,-13.591148597300268,negative
243.06214,1.6512090568715626e-4,8.422557947157507,negative
548.89909,1.6731542405454925e-4,8.88477277640042,negative
253.00838,1.7083288137150133e-4,-19.68528752888738,positive
251.10357,1.7143663153856156e-4,8.388348793135483,negative
456.12569,1.7184618610292156e-4,8.948153900441149,positive
536.08455,1.7224082076642175e-4,-13.742365466070039,negative
191.0198,1.80489549489624e-4,-13.025129973292554,negative
429.09373,1.8417783285458044e-4,-12.668658504269896,positive
88.04019,1.8545630754765775e-4,8.861194206642978,negative
277.14438,1.8835479351938722e-4,13.357348374943163,negative
325.04328,1.8885697143838158e-4,10.89426145882322,positive
579.88708,1.9235561327718537e-4,18.359930853775744,negative
619.28861,1.9323005170038e-4,8.078148235779322,negative
338.92942,1.956920601605345e-4,8.410220336953776,negative
459.03102,1.969102622151551e-4,-9.541390310870948,negative
306.12938,2.0101696006556846e-4,9.250275086847092,positive
275.5674,2.01740320638988e-4,11.678746483285286,positive
323.02861,2.0381570838689923e-4,16.93378818168908,negative
184.04386,2.0900330008774548e-4,9.9705765112557,negative
246.16987,2.1137316020540815e-4,-16.714078613540963,positive
250.03991,2.1317478522263946e-4,-17.262479101787765,positive
298.57031,2.1330611756122548e-4,10.124831258913485,positive
740.1872,2.3083775364200106e-4,10.271972324357614,negative
375.21717,2.3134348829727364e-4,7.81902767323553,positive
323.02859,2.31484008428217e-4,12.256705906302676,negative
424.34289,2.3425382036807108e-4,-8.068058545552486,positive
519.93149,2.3481987809125546e-4,11.567881459501054,negative
238.0445,2.455044057251579e-4,9.476224675694604,positive
357.0879,2.478873062982471e-4,-8.189122556826083,positive
621.3042,2.531263726066156e-4,8.039416597036068,negative
459.19907,2.532371821796371e-4,-14.47918562691161,positive
569.27305,2.5510508919933357e-4,8.696744192031291,negative
352.94531,2.6214754641428595e-4,9.083814406761418,negative
664.1161,2.6219551693700043e-4,17.425880666896504,positive
352.94484,2.744856323792275e-4,9.551956524310343,negative
461.04605,2.849723621993778e-4,-17.50039169798704,positive
348.07065,2.8518413564520114e-4,8.395269756645266,positive
214.03329,2.853338505295761e-4,-8.82842521941586,negative
200.05643,2.8596660977266744e-4,11.82238717901188,negative
347.06957,2.860705707011093e-4,-11.792946866262861,positive
457.0885,2.915736505269838e-4,-11.766661277223957,positive
429.37357,2.942311231946548e-4,-17.354527046560744,positive
347.02511,2.9545704684304263e-4,7.596428167903098,positive
521.92955,2.98370570097865e-4,11.945455736491112,negative
603.02361,2.9972377263334294e-4,7.991429580637473,positive
160.04277,3.0064023781692313e-4,-7.461062523490918,positive
172.99144,3.040238747524337e-4,15.676455324179438,negative
336.09173,3.040345011675887e-4,-14.715095610337903,positive
233.06311,3.0675241538666314e-4,-18.470810400415427,positive
208.98217,3.2053914626388414e-4,-16.58324285278027,positive
329.02134,3.283440243363527e-4,-12.299527030262535,negative
400.34193,3.3325159116132493e-4,-16.26013029822862,positive
300.28959,3.3764629189313644e-4,11.01834645424,positive
232.15434,3.547627714233907e-4,12.436859541792199,positive
324.05904,3.602579931360454e-4,7.482705674132147,positive
203.05242,3.6513040405160193e-4,-7.750723018009296,positive
191.01029,3.661667714972518e-4,-10.998560837126105,positive
375.19885,3.7689046148560554e-4,7.323542293963307,positive
233.0784,3.876666079139e-4,-13.574727997086177,negative
436.90659,3.882229936262529e-4,7.283409106094906,negative
204.08659,4.0233225795853136e-4,9.006466029330861,positive
646.87639,4.0610070926553037e-4,8.618717753197702,negative
414.35788,4.116856664361301e-4,-15.382267914185736,positive
275.17118,4.181682275046508e-4,8.013958194574617,positive
355.06345,4.183293693880456e-4,-7.856426522537166,positive
542.29253,4.2304220204204704e-4,7.590034524027852,positive
97.02839,4.2523672968941756e-4,14.29022637301331,positive
253.11817,4.3019717528286586e-4,7.096391960348557,positive
498.26243,4.3120802250571483e-4,7.210173992593008,negative
275.0886,4.320947507378295e-4,13.430951709879416,negative
214.04922,4.3468409806141133e-4,15.318924657149477,negative
307.08347,4.3523211436356134e-4,7.534818672953872,positive
146.08237,4.4556294744169036e-4,6.996262226450906,negative
370.05239,4.5095593573202014e-4,8.731491732292493,positive
261.14434,4.5418934714044727e-4,-14.835880070667562,positive
136.06176,4.55733756541295e-4,7.005269221613086,positive
597.30428,4.565128730140467e-4,6.903882498077171,negative
440.37298,4.5942334630031935e-4,-15.103634655850692,positive
760.25703,4.692152258629264e-4,7.741354666960831,negative
372.96531,4.734587378890882e-4,-10.373736380608252,positive
659.67263,4.7521768918050753e-4,13.257637009105114,positive
186.04557,4.8526727644911973e-4,7.948118207674549,negative
346.0557,4.8693007418921564e-4,6.821808895280918,negative
615.34698,5.099358051273198e-4,10.509894315152218,negative
392.03448,5.101632810874193e-4,13.088454594958616,positive
321.09999,5.1239010552926e-4,-9.152906909624125,negative
250.09347,5.140683746766164e-4,7.097607625210906,positive
112.05053,5.150392339072549e-4,7.142140458612909,positive
709.1148,5.159110656149107e-4,7.120130051352836,negative
371.60483,5.290487589789933e-4,6.788171896014215,positive
731.23853,5.308950795458201e-4,-11.115990564735318,negative
525.24872,5.318904017907653e-4,6.713139214112534,positive
159.09182,5.382393416627093e-4,-8.471508591342282,positive
206.96756,5.488414288731183e-4,-11.452730556669728,negative
362.05079,5.491613353673241e-4,13.77038787271785,negative
353.04884,5.510254842982014e-4,-7.54853695861021,negative
450.92184,5.552415191339291e-4,8.539633083804263,negative
714.81113,5.560911793803603e-4,6.973884553948066,positive
233.06314,5.629679356269442e-4,-14.011949777096683,positive
322.1067,5.664481537009053e-4,11.71607210337282,positive
567.0067,5.769591105354521e-4,7.606609208479755,negative
189.01599,6.029063992375923e-4,-9.633826471836842,positive
305.06891,6.135681443510884e-4,9.261730697788717,negative
218.10354,6.146079861317902e-4,8.162790257559692,negative
322.04464,6.418024866181924e-4,8.292320434977258,negative
137.04579,6.661157548710217e-4,6.511527237569578,positive
363.04795,6.809168233159074e-4,-8.596144424187576,positive
240.95258,6.921921996192166e-4,6.500333117258201,negative
215.00193,6.939216760058245e-4,7.0541186735558234,negative
205.09705,6.98405083574973e-4,-6.9929876310440084,positive
500.278,7.036476419476829e-4,10.772369641679415,negative
307.08397,7.059016871972337e-4,11.1503135792794,positive
530.13704,7.079479146861969e-4,-7.661924180334555,positive
714.64516,7.09321720669556e-4,6.658501929237895,positive
146.06018,7.198559295801558e-4,-7.744923018148451,positive
613.15908,7.203341732314498e-4,12.678783734522446,positive
305.04481,7.224854275648756e-4,7.507193887964907,negative
304.16182,7.435176056448464e-4,7.561365112805117,positive
526.29273,7.475723151994735e-4,6.452401959676761,positive
345.09032,7.599542315351466e-4,-7.6261632101665935,positive
394.11219,7.619582606823866e-4,-9.882961864176366,positive
218.1034,7.630040156756903e-4,8.247567577759593,negative
241.04665,7.637325145956686e-4,6.271506287073987,negative
230.02221,7.681227838158098e-4,6.499455301739736,positive
519.17489,7.764282552774284e-4,-7.3984867018751,negative
401.21425,7.882208260038819e-4,6.36616062548253,positive
250.09327,7.902179780088698e-4,12.63345121165807,positive
209.06674,7.927642588867576e-4,-7.704016581936333,negative
348.11144,7.952245628511962e-4,-13.061149519875519,positive
259.02254,8.025316637825184e-4,6.613200623161617,negative
176.07058,8.115371420277779e-4,-6.830571136318624,positive
532.29635,8.355651485802726e-4,-12.712636232329766,positive
405.01017,8.458500218665447e-4,6.2222535064848765,positive
684.45547,8.499860996181489e-4,6.191287623581034,negative
266.04693,8.579373404362955e-4,7.644402487159881,negative
335.01088,8.711157865902413e-4,-9.521559485782092,positive
117.05766,8.848735293323448e-4,-6.955310286166953,positive
281.11355,8.850635636025106e-4,9.17194935681893,positive
612.76791,9.022294256625138e-4,7.417269552179611,positive
245.11313,9.250544812626519e-4,12.232819748868257,positive
176.07067,9.322221108331185e-4,-8.388372186901451,positive
136.06175,9.495790122668865e-4,-6.280783252916548,positive
180.06551,9.528718259985818e-4,7.897576989415642,positive
230.18619,9.797109300540127e-4,-11.736101776068251,positive
498.13233,0.0010084904157778814,-12.25512742763554,positive
361.1832,0.0010102264315583578,10.494381510325237,positive
255.07746,0.0010268174269180822,-10.512448497826503,negative
332.94927,0.0010281821904348292,-8.966883679111282,positive
86.09644,0.0010286285061005102,6.281627454155342,positive
320.09208,0.0010298684268361684,5.93608591220105,negative
318.10059,0.001054732268262562,-9.414296330439749,positive
355.07403,0.0010622270008850865,7.725396628230344,positive
441.22287,0.0010720181512090296,-9.965530108894615,positive
230.96409,0.0010908044550724308,-9.342833157016983,positive
401.07873,0.0010960168810784804,-6.4132612747403765,negative
240.95252,0.0011041523691317303,7.143916296446309,negative
143.07278,0.0011251982763318398,-5.9989603996215894,positive
202.10724,0.0011370258994636427,5.86868684753909,positive
175.1189,0.001153702164841912,-10.44447812631363,positive
246.15598,0.0011546578446238298,10.340971223271797,positive
222.07693,0.0011546774560614469,-6.490356517507583,negative
276.16582,0.0011548886131275036,8.052303425224537,positive
687.1582,0.0011693021822076406,-8.659747396320865,negative
132.10209,0.0011809050292191448,-8.90125984275447,positive
534.884,0.00118262777830719,8.205871398541646,negative
160.05938,0.0012103888414871985,-5.74741004157668,positive
345.01067,0.0012315377534742721,5.889651346403344,negative
288.21663,0.0012522080303316518,5.882766374208782,positive
193.06406,0.001255989286447529,-8.693875597389916,positive
170.06004,0.0012607537513539876,-5.718373921234941,positive
516.08934,0.0012634586949942178,-11.457857489595696,positive
449.99316,0.001263815500893114,9.432923807775298,positive
478.12745,0.0012665308180461125,-9.418341401259593,positive
381.10087,0.0012703402940686718,6.310381627579127,positive
219.08266,0.0012720497658130045,-8.283477707955686,positive
186.05807,0.0012787203243158733,5.808576220281433,positive
260.18539,0.0013029238407335254,5.681309530259619,positive
253.20216,0.0013065185572180258,-11.341412330375727,positive
287.03423,0.0013074870306050614,5.914728003741047,negative
450.92209,0.0013098997244599569,7.76087912921708,negative
178.05107,0.001314254833821334,7.718012962038478,negative
180.06542,0.001315845699475014,5.7964869520392135,positive
310.17599,0.0013388750151278558,7.217171189826007,positive
485.35714,0.0013796716972746493,6.370558027244996,positive
608.08901,0.0013924577785458464,8.83159468810196,positive
282.15196,0.0013926686714605691,6.2531420837176,positive
369.09388,0.0014251247635256228,6.358003118848601,positive
340.04385,0.0014467414828127053,-9.34120129370827,negative
714.5617,0.001476861059900188,5.775276308853621,positive
97.02857,0.0014800969438601244,6.126597317473387,positive
352.94497,0.0015229970354950603,8.263139070038198,negative
187.04207,0.0015309606761150193,7.488734839786901,negative
320.09205,0.0015688475289335352,5.854838320841942,negative
245.07682,0.0016042376667465181,6.603946359154355,positive
184.09668,0.0016145029377714717,5.495195012315078,positive
506.0978,0.001614963658673166,-7.168102684668179,positive
367.07918,0.0016205080073964286,5.713985304091763,negative
530.31105,0.0016310017813820795,5.447281032443539,positive
318.06654,0.001653472397632334,-9.058252337610897,negative
349.23064,0.0016659769553391886,-9.876231145368449,positive
366.10161,0.0016782283192204263,-9.163693808950413,positive
556.76388,0.0016894510511831697,-9.840591688629663,positive
384.03291,0.0016940202541650953,5.690839011691671,negative
494.25219,0.0017084490986036286,5.719460642679205,negative
274.187,0.001735829663525436,9.919252429399576,positive
193.06404,0.001741584410681503,6.781397028512147,positive
524.27804,0.0017638935122647266,9.36117343233039,negative
469.19654,0.0017868434517295923,6.691615040857487,positive
617.36151,0.0017950888460473533,6.828645499985306,positive
188.07059,0.001799543928288193,-5.624979878508271,positive
518.24892,0.0018150767416772492,5.350830350936433,negative
307.08388,0.0018173248437887096,8.083646993683253,positive
759.1793,0.0018655592828872608,6.367250304471039,negative
289.16207000000003,0.001880297833991298,5.276817153352788,positive
370.05223,0.0018907392957871374,5.767258887584538,positive
162.02211,0.001898813871829298,-8.462801793791357,positive
302.3052,0.001967892493648211,6.099633917218449,positive
621.3031,0.001969659994713183,5.7695292753583285,positive
275.14236,0.0020401526570046884,5.189405328862194,positive
345.03459,0.002052009854130227,-9.695706387066556,positive
305.04466,0.0021240820293652405,6.033056323722281,negative
338.92955,0.002131593624972804,5.327872059496575,negative
359.08491,0.0021401382856567138,-8.396435863189062,positive
192.04889,0.0021436575954015985,-6.1974011864736385,negative
336.0911,0.002148450368893867,-9.592590377065882,positive
645.80167,0.002193210188965592,-5.160280666285059,positive
335.01132,0.002217188685916025,-8.028932073999002,positive
377.26714,0.002218559234902026,7.324106694269123,negative
405.00955,0.0022216383102213635,7.386503592410959,positive
130.05006,0.0022504576848508084,7.59969922075453,positive
371.05924,0.002277919773447403,-8.327576173595354,negative
