"","mz","p.value","t.score","mode"
"1",246.24254,4.64390806162321e-09,-53.6066606981426,"positive"
"2",806.88759,6.3648746484859e-06,-28.7803164266711,"positive"
"3",1032.94462,1.88901232007209e-05,-31.1569181666243,"positive"
"4",787.84749,3.80238605661184e-05,-36.7512536951029,"negative"
"5",205.09706,8.3835350981946e-05,11.1339860254999,"positive"
"6",353.41359,8.62354776812478e-05,-20.9074415975963,"positive"
"7",833.8517,9.14694876324933e-05,-28.0899793216746,"negative"
"8",789.86096,0.000130157834086812,-19.1983464560648,"positive"
"9",787.84687,0.000173437234957282,-22.9505381944701,"negative"
"10",771.85007,0.00017672186272312,-18.5854345750133,"positive"
"11",789.86091,0.000203074941663806,-17.7890816578347,"positive"
"12",806.88757,0.00021912373734426,-17.5145747028468,"positive"
"13",789.86145,0.000227608074371102,-18.4908939568364,"positive"
"14",789.86058,0.000233678712015982,-17.3874691152284,"positive"
"15",831.90775,0.000258675586719406,-17.3716220886963,"positive"
"16",831.90833,0.000267943044888927,-16.5303720342533,"positive"
"17",954.93841,0.000277207244088081,-18.6631521939905,"positive"
"18",771.85016,0.000290899993710372,-16.5580745894739,"positive"
"19",485.35714,0.000305500851238676,7.9475647701404,"positive"
"20",782.9698,0.000317001953958156,-16.2675900725994,"positive"
"21",789.86078,0.00040720966795724,-15.0977654908751,"positive"
"22",372.1957,0.000415646660863831,7.0386616155921,"negative"
"23",806.88784,0.000422558959656285,-15.80221705539,"positive"
"24",979.90074,0.000428277917362552,-16.0685317100475,"positive"
"25",245.09532,0.000456074684326809,7.33919087819714,"positive"
"26",233.09532,0.000524704283047976,6.95336293315399,"positive"
"27",318.66751,0.000546372650356251,10.0440044882776,"positive"
"28",202.10724,0.000664929050102003,6.46079060900786,"positive"
"29",246.24249,0.000709003940334654,-13.7341046851708,"positive"
"30",301.15898,0.000875304732740573,6.12587640492667,"negative"
"31",256.67969,0.000932008399759354,6.22318638485853,"positive"
