p.value,m.z,t.score,pos_inx
5.02323570956381e-08,310.98823,34.089605837658,1
1.98367474202658e-07,267.02371,46.8367860347997,1
4.66208923410968e-07,246.24254,29.0664615578342,1
1.90080191558662e-06,300.98596,60.0263858015903,0
2.1147388355685e-06,289.00574,26.4821815830533,1
8.41595895867925e-06,160.04277,14.2629834501026,1
1.0825224585657e-05,335.106,13.4398024152455,1
2.10648488442599e-05,243.02742,38.2652789345307,0
2.64734889004484e-05,192.04889,11.652306818972,0
2.87516368040527e-05,335.10601,21.6462721705198,1
3.06239648870998e-05,192.04883,11.4676275546435,0
3.56766847189202e-05,357.0879,11.5042955831252,1
3.93284786791521e-05,160.04273,10.7003884614188,1
4.31294334408095e-05,628.05626,-10.7567315052742,0
0.00010261944252008,306.07641,-14.8159082926306,0
0.000120489587078077,335.10578,11.269275867408,1
0.000137729614412718,289.10142,15.0217867599694,0
0.000145429227163153,225.03421,17.0733248299699,1
0.000171297006857527,496.33956,13.2641309449383,1
0.000173185023612405,176.07058,13.3230310939322,1
0.000173476471562751,498.26243,8.45969968498191,0
0.000200801338175808,160.04259,8.02455573713364,1
0.000206222722781231,686.22932,16.2473805341385,1
0.000208761082167658,606.07427,-8.81119349395985,0
0.000213966118048192,401.07873,8.75496405867749,0
0.000222620416759608,333.09129,10.7338096465277,0
0.000229808423922205,176.07067,8.69563367850636,1
0.000232449022283039,253.98128,-12.0630324616054,0
0.000241727725758411,267.02425,15.0347816205746,1
0.000348925956265637,308.09067,-7.34055872123394,1
0.00037330113996692,531.80741,-7.48596825776829,0
0.000389224758639912,358.94407,17.3388230186199,0
0.000457105226919954,192.04881,8.82648490307667,0
0.000460920174039293,405.07249,13.811888908248,1
0.000461984539798776,588.33042,7.42015494538427,0
0.000483550018721123,333.0914,8.34104440222755,0
0.000567440140572073,536.08455,6.71746097184071,0
0.00067154285243313,522.07106,-6.54782072313287,1
0.000724760544762382,540.05383,-6.54393915667987,0
0.000820783504389137,289.10144,8.4020256384307,0
0.000823412865596786,405.00955,-8.51306778170575,1
0.000868998824845069,611.14485,-6.15914219546494,0
0.000969222333083519,530.36192,-6.62217852090173,1
0.00102250659692006,203.05257,11.0406368057537,1
0.00110638462773521,256.67969,-5.96273744127495,1
0.00136680577972466,311.93992,-5.63767905635925,0
0.00146060478253557,114.03726,9.96785323135517,1
0.0014771774058218,243.02764,10.6797273607782,0
0.00175008867319211,646.16892,7.86339629144834,1
0.00178136463949539,388.22639,-5.37845660775842,1
0.00184694867794028,510.16864,9.58817769706012,1
0.00192869217614661,403.05809,10.2935189334651,0
0.00197073080000128,74.00726,8.40336035912242,0
0.00200478234573025,473.33969,-7.36020680668897,1
0.00201092302175683,480.34445,-6.10001504925677,1
0.00201666942979382,592.53913,-7.39411951118538,0
0.00220470982952198,261.14846,-5.38594577911427,1
0.00228302593052641,156.10199,-5.12197420967892,1
0.0023151613404902,176.07051,5.83417481087781,1
0.00239982679895642,281.24839,-5.75710553702444,0
0.00248966805107206,184.04403,-7.47381850695044,0
0.00252187689839875,243.18325,-5.14736649939449,1
0.00262042498631077,381.3369,-5.04732235026745,0
0.00265011673212912,298.57031,-4.93418242137051,1
0.00278095746923913,353.16923,-4.87496526904069,0
0.00288997662618713,323.09171,8.98422861950376,0
0.00303642880332809,180.06666,-5.15125409144015,0
0.00315901168248162,369.89856,-4.82471177759705,0
0.00324156473859733,460.64879,8.59508287273485,0
0.0034332887803461,689.5585,-4.70072823807547,1
0.00350399081053666,614.34571,4.92391211440038,0
0.00365387496778683,372.1957,-5.35122406194246,0
0.003696305830182,500.278,4.6148191908177,0
0.00399225959710006,386.21173,-4.81407835725652,0
0.00423019387430201,538.09846,5.08670248939461,1
0.00423677553609072,400.34217,4.49053922657759,1
0.00438969728911964,544.33927,4.52398546813044,1
0.00439773688701457,149.02327,-4.46650442023372,1
0.00447520598785214,322.04464,-4.63277506345441,0
0.00468783558849428,235.01273,-5.35021157508995,1
0.00479939131290116,405.0728,7.34197543637951,1
