mz,p.value,t.score,mode
536.08455,5.674401405720734e-4,6.717460971840713,negative
522.07106,6.715428524331298e-4,-6.547820723132869,positive
540.05383,7.247605447623818e-4,-6.54393915667987,negative
289.10144,8.207835043891372e-4,8.402025638430704,negative
405.00955,8.23412865596786e-4,-8.513067781705745,positive
611.14485,8.689988248450687e-4,-6.159142195464937,negative
530.36192,9.692223330835193e-4,-6.622178520901733,positive
203.05257,0.0010225065969200584,11.04063680575369,positive
256.67969,0.0011063846277352093,-5.962737441274952,positive
311.93992,0.0013668057797246612,-5.637679056359252,negative
114.03726,0.0014606047825355681,9.967853231355175,positive
243.02764,0.0014771774058218036,10.679727360778179,negative
646.16892,0.0017500886731921126,7.8633962914483355,positive
388.22639,0.001781364639495394,-5.378456607758417,positive
510.16864,0.0018469486779402763,9.588177697060116,positive
403.05809,0.0019286921761466095,10.29351893346507,negative
74.00726,0.0019707308000012818,8.403360359122418,negative
473.33969,0.002004782345730252,-7.360206806688973,positive
480.34445,0.0020109230217568255,-6.100015049256769,positive
592.53913,0.002016669429793823,-7.3941195111853775,negative
261.14846,0.0022047098295219754,-5.385945779114274,positive
156.10199,0.0022830259305264052,-5.12197420967892,positive
176.07051,0.002315161340490197,5.834174810877807,positive
281.24839,0.0023998267989564243,-5.757105537024436,negative
184.04403,0.0024896680510720576,-7.47381850695044,negative
243.18325,0.0025218768983987527,-5.147366499394485,positive
381.3369,0.0026204249863107706,-5.047322350267449,negative
298.57031,0.002650116732129119,-4.934182421370509,positive
353.16923,0.002780957469239129,-4.874965269040686,negative
323.09171,0.002889976626187129,8.984228619503762,negative
180.06666,0.0030364288033280897,-5.151254091440154,negative
369.89856,0.0031590116824816213,-4.82471177759705,negative
460.64879,0.003241564738597328,8.595082872734846,negative
689.5585,0.0034332887803461033,-4.7007282380754685,positive
614.34571,0.0035039908105366636,4.923912114400384,negative
372.1957,0.0036538749677868317,-5.351224061942456,negative
500.278,0.0036963058301819987,4.614819190817704,negative
386.21173,0.003992259597100057,-4.814078357256524,negative
538.09846,0.0042301938743020085,5.08670248939461,positive
400.34217,0.004236775536090717,4.490539226577589,positive
544.33927,0.0043896972891196385,4.523985468130441,positive
149.02327,0.0043977368870145705,-4.466504420233724,positive
322.04464,0.004475205987852144,-4.632775063454409,negative
235.01273,0.0046878355884942815,-5.350211575089953,positive
405.0728,0.004799391312901162,7.341975436379508,positive
586.31357,0.005045381615546769,5.381926155161857,negative
357.0876,0.005056004367035657,6.029508174179269,positive
171.05981,0.005079732168507837,5.863514743262685,negative
374.93988,0.005378295154352403,-4.609169142518882,negative
274.2739,0.005397065728674953,6.9164953184897575,positive
612.33028,0.0054754132430870645,5.705418945484101,negative
482.32386,0.005564447719855928,4.718035974222018,positive
652.05122,0.00568861178704569,-4.315862530623714,positive
325.1063,0.005693812734434958,6.967721714030117,positive
408.06292,0.005854078688397796,-5.164919678149382,positive
462.6444,0.005992676109856439,-4.593668576073431,positive
476.62192,0.006233339966729563,-4.117672879827743,negative
406.04819,0.006420339782332254,-6.7584064306602025,negative
473.34103,0.006722951963567846,-4.463443307182208,positive
283.01886,0.006743292814590647,-4.144448969458156,positive
191.01018,0.00684192473783513,6.53004660696272,positive
484.67419,0.006981363615593682,-4.70311137425414,negative
313.27358,0.007055823252591004,-4.059073531550978,positive
543.23954,0.007281456824003177,4.01526049635055,positive
317.18911,0.007352830613891118,-4.50824708620306,positive
391.28425,0.007363640787533295,-4.814598193240403,positive
491.89703,0.007488651119370509,3.98251474607843,positive
357.2999,0.007680056761531209,-4.024563182649637,positive
500.27704,0.007812735438206935,5.896071112969538,positive
267.1713,0.008367058306663263,-4.770258058586728,negative
377.26714,0.008558405048042622,-3.9322840636464806,negative
590.54221,0.008657939809366855,-4.243845634932691,negative
383.11584,0.008666459122689806,4.749611752564552,positive
329.26833,0.008865253487874985,-4.429400655214533,positive
382.15434,0.008961359408379499,-3.8731924085072476,positive
277.14438,0.009012794562618966,-4.333082085396473,negative
205.06393,0.009083662055532293,-4.253086657153322,positive
270.91337,0.009149773243857755,-4.46143697069887,negative
320.09208,0.009210087717059242,-4.080586313965489,negative
320.08111,0.009302119068118456,4.673179295754545,positive
669.20307,0.009321330805099086,5.799216138724959,positive
279.15903,0.009359581093272014,-5.311818734791137,positive
259.02239,0.009427799655542626,-4.272364613253277,negative
259.02254,0.009508361342759045,-3.754217750827272,negative
316.98108,0.009646651043591057,-3.754693114309593,negative
403.90973,0.009671768033969146,-3.824779240210075,positive
538.12713,0.010083612489918427,-3.757144885115869,positive
630.07131,0.01045355148880615,-4.052218057405856,positive
307.08393,0.010456122305965996,4.078396040193537,positive
204.08659,0.010494946427732249,-5.482138347287101,positive
531.36503,0.01055080139416301,-4.252836340221271,positive
149.02325,0.0106973551102637,-4.35404440960188,positive
307.26439,0.011354938624558063,-3.6037273464679163,negative
494.14136,0.011981719824567198,5.33518272903106,positive
783.57038,0.012072732832109334,-3.574140078417422,positive
743.5407,0.01220900847096218,-4.276747033127307,positive
267.07378,0.012216340672003553,-3.5477225401740644,negative
289.03315,0.012417141811450138,-4.189200260657503,negative
575.73541,0.012557792845466507,-3.6343161619198927,negative
445.31277,0.01267437092196563,3.8149702932216645,positive
729.5901,0.012711907876827652,-3.5840624509860404,positive
253.21711,0.01306801927417876,-3.501787469752707,negative
710.45404,0.013091637138321132,-3.7216221769215934,negative
469.0447,0.013095612997098806,-3.8903948111410447,negative
708.45666,0.013163073301873381,-4.034106289576848,negative
422.08737,0.013279291443662189,-4.024273099388024,negative
277.15554,0.01333984747838774,-3.4883215532561986,negative
799.5437,0.013489422398121483,-4.601438031488194,positive
339.28903,0.013791254717726341,-3.496068567906112,positive
468.30833,0.014288752205962632,3.474740437519622,positive
773.58804,0.014321214979173495,-4.050331320665231,positive
789.61636,0.014568112899050864,-3.510339889027082,positive
473.11971,0.014679402922831956,-4.431221892517107,positive
746.56867,0.014738115507757913,-3.595221679463797,positive
