"","mz","p.value","t.score","mode"
"1",310.98823,5.02323570956381e-08,34.089605837658,"positive"
"2",267.02371,1.98367474202658e-07,46.8367860347997,"positive"
"3",246.24254,4.66208923410968e-07,29.0664615578342,"positive"
"4",300.98596,1.90080191558662e-06,60.0263858015903,"negative"
"5",289.00574,2.1147388355685e-06,26.4821815830533,"positive"
"6",160.04277,8.41595895867925e-06,14.2629834501026,"positive"
"7",335.106,1.0825224585657e-05,13.4398024152455,"positive"
"8",243.02742,2.10648488442599e-05,38.2652789345307,"negative"
"9",192.04889,2.64734889004484e-05,11.652306818972,"negative"
"10",335.10601,2.87516368040527e-05,21.6462721705198,"positive"
"11",192.04883,3.06239648870998e-05,11.4676275546435,"negative"
"12",357.0879,3.56766847189202e-05,11.5042955831252,"positive"
"13",160.04273,3.93284786791521e-05,10.7003884614188,"positive"
"14",628.05626,4.31294334408095e-05,-10.7567315052742,"negative"
"15",306.07641,0.00010261944252008,-14.8159082926306,"negative"
"16",335.10578,0.000120489587078077,11.269275867408,"positive"
"17",289.10142,0.000137729614412718,15.0217867599694,"negative"
"18",225.03421,0.000145429227163153,17.0733248299699,"positive"
"19",496.33956,0.000171297006857527,13.2641309449383,"positive"
"20",176.07058,0.000173185023612405,13.3230310939322,"positive"
"21",498.26243,0.000173476471562751,8.45969968498191,"negative"
"22",160.04259,0.000200801338175808,8.02455573713364,"positive"
"23",686.22932,0.000206222722781231,16.2473805341385,"positive"
"24",606.07427,0.000208761082167658,-8.81119349395985,"negative"
"25",401.07873,0.000213966118048192,8.75496405867749,"negative"
"26",333.09129,0.000222620416759608,10.7338096465277,"negative"
"27",176.07067,0.000229808423922205,8.69563367850636,"positive"
"28",253.98128,0.000232449022283039,-12.0630324616054,"negative"
"29",267.02425,0.000241727725758411,15.0347816205746,"positive"
"30",308.09067,0.000348925956265637,-7.34055872123394,"positive"
"31",531.80741,0.00037330113996692,-7.48596825776829,"negative"
"32",358.94407,0.000389224758639912,17.3388230186199,"negative"
"33",192.04881,0.000457105226919954,8.82648490307667,"negative"
"34",405.07249,0.000460920174039293,13.811888908248,"positive"
"35",588.33042,0.000461984539798776,7.42015494538427,"negative"
"36",333.0914,0.000483550018721123,8.34104440222755,"negative"
"37",536.08455,0.000567440140572073,6.71746097184071,"negative"
"38",522.07106,0.00067154285243313,-6.54782072313287,"positive"
"39",540.05383,0.000724760544762382,-6.54393915667987,"negative"
"40",289.10144,0.000820783504389137,8.4020256384307,"negative"
"41",405.00955,0.000823412865596786,-8.51306778170574,"positive"
"42",611.14485,0.000868998824845069,-6.15914219546494,"negative"
"43",530.36192,0.000969222333083519,-6.62217852090173,"positive"
"44",203.05257,0.00102250659692006,11.0406368057537,"positive"
"45",256.67969,0.00110638462773521,-5.96273744127495,"positive"
"46",311.93992,0.00136680577972466,-5.63767905635925,"negative"
