p.value,m.z,t.score,pos_inx
8.35601382736104e-07,283.0688,-28.0768738709931,0
8.5966840631282e-07,97.02839,21.6708733730655,1
8.59794678951281e-07,173.00791,22.3570831597203,0
8.71767038566173e-07,191.03991,-45.4916094618211,1
8.95231108511568e-07,584.08874,22.6564968159133,1
9.4702672785579e-07,552.76922,-29.5083829739903,0
1.0525006765189e-06,332.0753,20.3675716585865,1
1.09665226925773e-06,532.1384,-40.3006708261785,1
1.15100935332147e-06,233.06311,-74.8451079682371,1
1.23468263243253e-06,432.80989,36.8182165818241,1
1.27036163777847e-06,487.09974,-29.949819482993,0
1.2713547526213e-06,323.02878,30.1314903581679,0
1.29776984590314e-06,708.16363,-41.0498074260064,1
1.30609105046386e-06,459.03102,-20.5983462537394,0
1.31379667119699e-06,315.08093,20.5840057163712,0
1.40356610328515e-06,289.03317,-19.8415511312931,0
1.64365478844544e-06,322.04464,19.2477142679718,0
1.71592113318758e-06,302.53383,19.3150767312498,0
1.71845765445043e-06,254.24783,-43.9585976814222,1
1.76507519000874e-06,400.34193,-40.7035063783304,1
1.85572207633673e-06,346.05606,18.2153555178171,0
1.87122979355667e-06,375.23472,35.0576087748289,1
1.9061978045451e-06,193.06474,-42.4065959653895,1
2.02457210538575e-06,511.09671,-39.5798017351681,1
2.15703005350888e-06,204.04883,-21.5964967858634,1
2.17128498853889e-06,255.06593,-29.7288211100144,0
2.57538528221704e-06,482.82828,-23.9463269612299,0
2.59634306827283e-06,191.01982,-30.0685877513503,0
2.6888508111615e-06,345.01067,17.3127056435983,0
2.86817785484226e-06,435.04219,37.2191972036911,0
3.03233702240218e-06,275.0886,17.0017206414116,0
3.12996932649759e-06,180.06551,19.6173730830927,1
3.18349098354997e-06,579.12122,-37.8083244685935,1
3.20145091926839e-06,240.99498,35.4249144253507,0
3.213921358894e-06,214.04856,21.4569627940182,0
3.32236567991633e-06,424.12134,-33.8145979032203,1
3.37777191871255e-06,191.0198,-27.5006660490235,0
3.54970238889152e-06,339.08741,-28.5178027414323,0
3.61743066225225e-06,211.08253,-31.659468235704,0
3.64677239505361e-06,390.99005,33.0852494326106,1
3.8978476464115e-06,230.18624,-18.8274496622191,1
3.9883584844638e-06,405.02856,-47.9495194525061,0
4.23831523723224e-06,260.18533,31.4801195458276,1
4.50695504235236e-06,350.98497,-39.8130399709342,1
4.96446656169805e-06,209.05977,-32.3539776528334,1
5.24282966536195e-06,579.02661,32.4011790375367,0
5.51967501232344e-06,471.13044,-25.3545011683499,0
5.56210977309711e-06,447.11891,-26.3305570291576,0
5.63180687224449e-06,391.28404,-17.5964452263844,1
5.70418371495401e-06,173.04196,-36.6203946634189,1
5.76318071910444e-06,289.03291,-25.4153748129664,0
6.12428906188821e-06,188.07059,-14.7524621688708,1
6.33132240651053e-06,505.09049,-23.2928277049768,0
6.47690086956577e-06,521.92955,30.3656154335136,0
6.54873396128178e-06,526.85346,-34.1685928037963,1
6.78106131435053e-06,302.04922,33.3837344195422,0
6.94535782477079e-06,648.16604,-33.1964630822148,1
7.06564856863001e-06,114.06623,36.2810190467665,1
7.16217836070368e-06,346.99158,-24.6756500923558,0
7.58742518707163e-06,302.06358,-32.9428244523029,1
8.01339605322374e-06,209.05961,-34.022795935846,1
8.23421722414657e-06,265.04699,-35.7863856399975,1
8.41095426970206e-06,392.97023,-38.2113845496806,1
8.4859803499344e-06,175.1189,-15.9914442555899,1
8.53711308403251e-06,438.09621,-48.1319926915301,0
8.61441580592537e-06,323.02861,27.9149688497664,0
8.77916234548141e-06,740.1872,23.552777806292,0
8.84059672137977e-06,286.97041,-22.4794452290016,0
9.00589153745617e-06,403.03993,-30.7859929409856,1
9.0541834129457e-06,253.00829,-33.752786689507,1
9.33883616872921e-06,366.09667,-34.9409782181415,1
9.5101853650155e-06,327.02663,30.5511486986198,0
9.51837410450356e-06,191.01029,-13.9577413758842,1
1.00334095650881e-05,540.05383,31.0029614419855,0
1.01787820458487e-05,405.00944,22.0302527120235,1
1.0261911711659e-05,245.06109,-32.9198066351039,1
1.04426934825453e-05,371.60483,13.6637923504003,1
1.11880725933236e-05,181.06472,-30.3573810584549,1
1.13400146413403e-05,247.01537,-32.5181170040369,1
1.14008827683705e-05,181.06523,-34.7965535399785,1
1.15126025658363e-05,628.05626,15.1290070917261,0
1.18245404176353e-05,181.06479,-34.0785789984576,1
1.19226479436027e-05,230.96409,-32.7034750397535,1
1.19466538461738e-05,706.1493,-21.6413449936224,0
1.19849596979046e-05,257.94889,29.2654947386592,1
1.24752753405261e-05,414.88664,-32.1451931418198,1
1.34720121778926e-05,235.06552,-32.9393815324881,1
1.35525301738174e-05,408.94042,-31.563751896244,1
1.36752896449428e-05,173.00782,13.3312545351247,0
1.38320871515709e-05,489.11439,-31.6554966841787,1
1.43664916300699e-05,263.07357,-32.1245532035752,1
1.52517358648598e-05,524.97177,30.4779401866012,0
1.5828591485819e-05,200.05643,12.5383388430175,0
1.58670621170928e-05,556.76388,-31.0875203918606,1
1.69957175287669e-05,191.01985,-25.8631069155154,0
1.73163598478601e-05,346.05572,17.6263552910559,0
1.75233160100505e-05,247.24194,-32.9434165906323,1
1.79729171747435e-05,381.3369,-13.8821340086544,0
1.82835173888607e-05,362.05068,-12.4572064711034,0
1.83339046229295e-05,143.07278,-12.3445513835818,1
1.86104400160317e-05,191.01983,-15.9727472325639,0
1.86242977748183e-05,412.04633,-30.3304127047607,1
1.86851274369288e-05,112.05056,-30.3764021481255,1
1.96058826377173e-05,461.97317,12.7513919885578,0
1.96744826182097e-05,173.08077,30.6110362154196,1
2.04144275838551e-05,112.98568,12.0097763503858,0
2.06945981923754e-05,462.90893,-21.9059844053765,0
2.07290321841365e-05,206.96756,-21.5436932177215,0
2.13124936560617e-05,253.00827,-16.8056592498172,1
2.16792591362102e-05,180.06542,11.8684437592061,1
2.18127125659551e-05,209.06109,-22.6810640582286,0
2.24330625966136e-05,275.08846,13.858052116716,0
2.27495709554622e-05,554.76596,-22.4696768108046,0
2.29165395002017e-05,226.08624,-30.0432536794729,1
2.29284382161602e-05,662.10178,24.8981692594029,0
2.29364634277808e-05,547.10183,14.6813102949837,0
2.29624485392573e-05,414.3576,-30.084934824283,1
2.29714713207739e-05,244.66341,27.103046091877,1
2.30158744829211e-05,374.06494,-11.7471682909442,1
2.34749082805759e-05,264.92618,-20.7382171349519,0
2.35144733069358e-05,253.00838,-27.9052375229958,1
2.50717773925968e-05,233.0784,-31.3355383669198,0
2.52844362118955e-05,435.12254,-27.0993835138314,1
2.56213109539326e-05,362.92781,31.0267704335913,0
2.62165237478056e-05,489.11473,-28.6688524001706,1
2.62658110727023e-05,348.07042,26.6818418098229,1
2.73088536217277e-05,361.06126,26.869906578073,1
2.74546528038112e-05,139.02139,11.6754404553119,1
2.78196055690571e-05,231.04149,-29.8022897716248,1
2.78712022920912e-05,359.08491,-30.7311152887633,1
2.81452976549672e-05,579.88708,26.942589683934,0
2.84426647634689e-05,328.09759,-21.9922275599221,0
2.89818364116798e-05,181.06489,-27.1520243298325,1
2.9949969083864e-05,307.08347,11.8818024578083,1
3.03051276206561e-05,186.05807,30.0168179291738,1
3.1120136993595e-05,195.08024,-29.0704413696295,1
3.12939198058846e-05,462.84331,-21.4054041889818,0
3.26373979540714e-05,362.0509,12.1072837088234,0
3.26591980429811e-05,429.02814,-28.2889998099875,1
3.26728333171348e-05,307.08443,-27.13020214803,0
3.31678348792911e-05,183.07734,25.9281859563157,0
3.32631186143161e-05,402.96924,11.3737371310294,0
3.39241391888311e-05,255.0427,-27.6365557880262,1
3.41505304559504e-05,331.03585,-28.6054941278046,1
3.43300108140132e-05,415.0959,-27.5539598644121,1
3.52667691129399e-05,472.14201,-26.0724662437193,1
3.53913174425301e-05,91.02193,11.0913653847634,0
3.56102817041229e-05,579.12129,-25.0779528802003,1
3.57418403115317e-05,258.93303,11.9807970431199,1
3.62285934774671e-05,372.10475,10.9069785066081,0
3.68971612078585e-05,435.00282,31.6408926940456,0
3.90484583339007e-05,347.02509,10.8964879603116,1
3.93153723656747e-05,611.1446,29.3083764238946,0
3.94590723129753e-05,347.02511,11.7233497956736,1
3.95728650139022e-05,370.97865,-24.0975480026416,0
3.96824190522406e-05,284.0993,-29.7569080651846,1
