mz,p.value,t.score,mode
384.20484,7.631826057566435e-5,24.28206486520266,positive
247.24195,7.71215552099968e-5,-25.14177619162904,positive
170.00457,7.805500459119473e-5,10.104804487265563,negative
462.06686,7.817940440520755e-5,22.860124030287448,negative
146.06018,7.911092641499658e-5,-16.44407376565575,positive
452.92431,8.10206204809125e-5,-24.009387710791927,positive
322.88464,8.160691989424515e-5,-17.95280661373093,negative
233.06455,8.224485753001354e-5,-22.405437817389192,positive
405.11096,8.27706779679596e-5,-19.243296808907623,negative
207.08093,8.348812133982367e-5,-23.532253192937183,positive
335.01088,8.389651987308917e-5,-15.42484115407684,positive
564.55362,8.495618638021664e-5,-24.914685533200338,positive
160.07564,8.514035357010213e-5,-24.574097196757442,positive
352.94484,8.533316474450332e-5,11.512555315787626,negative
548.89909,8.533419860772207e-5,9.821738781214952,negative
275.17118,8.598716033674555e-5,15.359152406482513,positive
342.0885,8.691256033963763e-5,9.555394641530066,negative
281.11355,8.70387022643454e-5,21.078969065593466,positive
102.04325,8.738002747918744e-5,-23.726869347686847,positive
253.20216,8.881603894209022e-5,-21.99734681181539,positive
191.01986,8.90684930796234e-5,-25.191335978291413,negative
252.94584,8.99229434218762e-5,-22.979984132685484,positive
305.06891,9.026468326459578e-5,11.657894263034775,negative
276.12626,9.125510843961127e-5,24.140567766922118,positive
289.08334,9.152150783784864e-5,-23.423980718459294,positive
380.98745,9.187212509261177e-5,12.53359555999803,negative
218.10354,9.389317048127863e-5,9.8729406535377109,negative
608.08901,9.408474958463998e-5,9.284253189424504,positive
205.09705,9.4767703886166e-5,-9.891623043330345,positive
338.10307,9.517808298990376e-5,-17.987141584763396,negative
300.28959,9.772212085968978e-5,12.640504629231998,positive
204.08659,9.80182461268513e-5,9.841486953324587,positive
243.99894,9.829809201457996e-5,22.203749454722534,negative
432.23819,9.853408814865735e-5,-12.201838003109264,positive
355.09679,9.861116538412409e-5,-19.952128640588594,negative
433.10807,9.873010225880089e-5,-17.283664459526822,negative
450.92896,1.0020806892539575e-4,-22.88456086187473,positive
613.15908,1.003164991474713e-4,9.320536897728013,positive
242.56215,1.0086493087996228e-4,-22.583102757253346,positive
708.16412,1.0162594916384742e-4,-23.875768468306998,positive
269.11277,1.0168654963807533e-4,9.315876829067504,positive
321.0493,1.0187979333475771e-4,9.987144533563072,negative
743.40538,1.0188713023824969e-4,9.054812844815611,negative
204.12303,1.0201965443342234e-4,-11.333067488355468,positive
236.99807,1.0392746459665333e-4,-22.946296909223477,positive
399.14451,1.0408075462190192e-4,9.477788349022795,positive
197.05968,1.044138823965365e-4,-22.31882472742232,positive
450.26243,1.0599731514124332e-4,9.095790968099147,negative
336.12011,1.0612917505713736e-4,19.681660684039116,positive
191.01977,1.0740015328755407e-4,-20.30048386621932,negative
275.5674,1.0896487319060963e-4,12.76755273404839,positive
257.08068,1.100416966753692e-4,-20.842792258586762,positive
226.08601,1.100495074424828e-4,-21.890993088068264,positive
585.53226,1.1030641097368138e-4,-22.106564475027735,positive
160.07558,1.1245504223896616e-4,-9.079239577290938,positive
484.11659,1.1330259054975688e-4,9.383917429653136,positive
227.01305,1.1734744534921824e-4,-19.683781896522447,negative
568.19116,1.1763677515155482e-4,21.471173978547924,positive
333.05927,1.1860982055821387e-4,15.544322300471954,negative
375.09085,1.1877391464818985e-4,20.849584151038297,positive
239.07144,1.2089826845254006e-4,-22.14567321677458,positive
231.02629,1.2125687866711741e-4,-21.254450416212336,positive
380.89111,1.2156176219031075e-4,-21.425158194872683,positive
443.13715,1.2252555256221895e-4,-20.89983506863911,positive
387.02659,1.2469683750463207e-4,-17.726434014969573,negative
638.16034,1.262784234339172e-4,-21.27408685687339,positive
561.11173,1.269902458789304e-4,-21.781733295053193,positive
304.15763,1.276698972732153e-4,21.884046287156192,positive
243.06214,1.2864758384148911e-4,9.780960578350381,negative
255.0444,1.3035591868874495e-4,9.165839635738847,negative
502.05961,1.3152543903127342e-4,20.929275004682474,negative
563.55076,1.3229860526299628e-4,-14.093078958662932,positive
173.00802,1.3234797921906594e-4,16.769149548630498,negative
516.08934,1.3362160549708837e-4,-9.846225655715,positive
377.05606,1.3725166752508335e-4,-8.875289394092443,positive
208.98205,1.3893241681394003e-4,-20.933853843021755,positive
254.96782,1.3922329522666883e-4,9.32330270103925,negative
520.33934,1.3928327149385686e-4,8.573116892078588,positive
295.16487,1.4122376682209177e-4,18.844163233102066,positive
496.26805,1.418426166831119e-4,8.536034224834708,negative
490.33124,1.441202500071437e-4,-20.76415618547404,positive
233.06308,1.4495045449463e-4,-20.68540600044559,positive
369.09079,1.4541756638920236e-4,-20.114870732031594,positive
234.14462,1.4721511097572518e-4,20.769613010919947,positive
457.01528,1.4879892693244582e-4,-21.510186942756505,negative
188.03494,1.5084212504187227e-4,-20.902334427233367,positive
513.29874,1.5090541852711008e-4,-20.99230496659505,positive
263.23684,1.5216268267376258e-4,-20.99216249381464,positive
181.06476,1.5320570861331948e-4,-20.531525892073756,positive
450.16197,1.5595135781015302e-4,-20.739847874195576,positive
759.1793,1.582954600089793e-4,13.417454949509828,negative
287.9797,1.5959439939546992e-4,-20.703895251875082,positive
435.00253,1.6040265594765703e-4,19.53321090923987,negative
225.05462,1.608217929030481e-4,-19.855663220781583,positive
298.09674,1.622667247417458e-4,-8.993687279471567,positive
274.187,1.6253610157544382e-4,13.187205145175085,positive
197.06084,1.6660798525761634e-4,-21.84665259729105,negative
399.16578,1.6781948708238594e-4,-20.2184697122129,positive
646.87639,1.7176443915726858e-4,8.404981832871002,negative
304.06508,1.7588244131361183e-4,9.0653160315092,positive
159.09182,1.8307306932778664e-4,-9.582903256629702,positive
222.09679,1.8342529823813674e-4,-9.033683910228493,positive
633.41793,1.843220629433227e-4,19.816197183944546,positive
215.01622,1.8470527343063093e-4,-20.072615526478437,positive
456.98439,1.8614908206798282e-4,12.822591631237245,negative
366.91338,1.8872655023090295e-4,-11.818130611233338,positive
636.14879,1.9189812525708644e-4,-18.710457332396317,positive
439.09399,1.9436362266369453e-4,-20.045448741888926,positive
191.01974,1.9457681959681646e-4,-19.903770954775663,negative
481.07013,1.9556582043272453e-4,-17.101850664336087,negative
156.99087,1.9811054675200376e-4,8.337962937217142,negative
121.06504,1.991900192629371e-4,18.696535648237383,positive
348.07057,2.01871132924799e-4,13.169709711886647,positive
472.19161,2.0395250229932486e-4,11.023304453436939,negative
350.16324,2.045162644171974e-4,19.88283264309333,positive
489.11431,2.045718795491722e-4,-19.099385297549876,positive
619.28854,2.0708189857137683e-4,8.047546962711243,negative
522.07106,2.098180680218151e-4,14.087383034528463,positive
404.88414,2.121420367901676e-4,-15.136384895169797,negative
425.08056,2.1259566236190802e-4,10.799783964563103,negative
233.06091,2.136927719220753e-4,-17.629401034694126,negative
433.14051,2.149320893098846e-4,8.06971773273444,negative
369.00761,2.1602743746381133e-4,8.48052787775193,positive
287.03423,2.1610172536195874e-4,18.411076019525062,negative
257.05905,2.1660801679245967e-4,18.40211397951333,positive
598.06815,2.27003885867095e-4,16.572064528400194,positive
369.10883,2.3289011978848588e-4,-16.17961437877853,negative
152.05664,2.37976911246487e-4,-9.682264586350872,positive
379.05818,2.3995019713024017e-4,-17.55102245641197,positive
501.09585,2.430805891427597e-4,-18.782973643695932,positive
241.04665,2.4358099199461988e-4,17.980688531042503,negative
606.07393,2.4585607921441126e-4,14.045186823401952,negative
232.15434,2.4591419140708887e-4,16.573641038586448,positive
427.09488,2.478368392256137e-4,-7.728200828618229,positive
307.08397,2.5034714597161424e-4,7.768642043965598,positive
227.06736,2.511716749033439e-4,17.94640537729061,negative
231.04157,2.5502102939675464e-4,-18.390596405133675,positive
664.1161,2.561077733756608e-4,11.044328216601727,positive
139.03895,2.604864516606242e-4,-13.519187237572794,positive
251.10357,2.622748009903186e-4,8.087994905351273,negative
408.31088,2.6573721560092914e-4,-18.5013430667436,positive
360.06075,2.7269267636676793e-4,-17.630891166843906,positive
571.28866,2.741719384043877e-4,8.175471181682987,negative
496.80762,2.769778036219979e-4,-14.488128249713265,negative
284.98493,2.88033088044885e-4,16.934842707020515,negative
464.90667,2.880857629528667e-4,-14.314504795782682,negative
209.06061,2.88121599834543e-4,-16.59847933989789,negative
276.16582,2.925690192328322e-4,7.491726511727019,positive
455.09627,2.9347692699654114e-4,-8.887193147580687,negative
207.0803,2.940680207886435e-4,-17.336340145791937,positive
458.06897,2.9500106366229785e-4,18.23655159161206,negative
282.11992,2.9501572879459486e-4,-11.628033527730626,positive
152.05689,2.995766950456551e-4,-10.158882569330832,positive
188.03755,2.996194718330484e-4,-17.48590065743034,positive
577.89008,3.007684289710551e-4,17.508442496589094,negative
209.06078,3.0257911239231435e-4,-17.101186721838157,negative
346.05585,3.101630036452955e-4,13.967962950160748,negative
179.08541,3.12428564380427e-4,-17.360843326109705,positive
450.92184,3.132653981860583e-4,10.675010098942577,negative
249.03713,3.2194434067195306e-4,-16.4179784338313,positive
356.10424,3.332789488774357e-4,18.466730521849488,negative
400.34194,3.361064906778139e-4,-8.626867123973339,positive
355.07403,3.3801600049770063e-4,7.700212936552863,positive
651.14201,3.39949591292574e-4,-16.76033456801365,positive
303.03359,3.451333847244714e-4,-14.944226160678998,negative
227.20152,3.4813065394277346e-4,8.838708385680818,negative
253.11817,3.496811752438254e-4,7.874887215651152,positive
165.07038,3.558821260184924e-4,-16.730286124239186,positive
538.31469,3.5642571117721884e-4,7.905952689391358,negative
211.1087,3.583899357567444e-4,8.670373246145957,negative
392.03448,3.5877904581619485e-4,7.522700624252416,positive
485.35714,3.61534409324164e-4,7.2934719967211805,positive
237.12324,3.65096991755007e-4,15.793881450976457,positive
103.0035,3.67117177959478e-4,-17.16038414087568,negative
247.01561,3.694794456506956e-4,-16.28773947839751,positive
195.08094,3.7845060553153004e-4,-16.052413986921152,positive
283.01886,3.799526228703032e-4,8.716040554418111,positive
352.94531,3.8850955904038906e-4,8.574475108769594,negative
249.03711,3.957752594274016e-4,-15.642560473514507,positive
412.10143,3.969070103683123e-4,-16.030569408642954,positive
231.04156,3.9863785277566017e-4,-15.618377047255228,positive
