p.value,m.z,t.score,pos_inx
1.57720177667367e-05,257.94911,-19.3425762834924,1
1.585427954438e-05,483.23489,12.7004787286546,1
1.64244330958965e-05,398.32646,12.9945429906968,1
1.64900857620996e-05,369.00761,-12.4671783529681,1
1.75230078384993e-05,571.26195,12.7451093681718,1
1.76220400554136e-05,254.96782,-12.9024049627008,0
1.84802529292141e-05,232.9587,13.5169529391267,1
1.85223281873391e-05,277.14438,-29.8614796772975,0
1.85685818047706e-05,200.04059,14.0085953779135,1
1.90782375008489e-05,237.08687,17.1902869852304,1
1.92169339632545e-05,237.086913,13.0293629410861,1
1.93039248011334e-05,288.19141,-14.4729344131705,1
1.97637047713575e-05,329.26857,-12.6185527363773,1
1.99980320782877e-05,332.89426,-16.610194652399,1
2.02194082243314e-05,254.96776,-14.7369723344396,0
2.0361376230306e-05,596.53377,-12.1048667800767,0
2.05323965957464e-05,462.28983,-12.0960449573705,1
2.05947246574888e-05,569.24641,13.210885906708,1
2.06519521958292e-05,594.19744,22.9676600533986,1
2.06727840926925e-05,401.02569,23.7841602686267,0
2.14125054676429e-05,283.09151,12.212253261924,1
2.16089141016745e-05,497.21299,11.8843954190042,1
2.20847286156134e-05,225.98644,-13.4356698934506,0
2.2325371313383e-05,533.24918,22.0524124006563,1
2.27262463854096e-05,297.10817,11.8956012378463,1
2.27475256113556e-05,168.02792,-11.8638527615818,0
2.35047078683057e-05,164.07051,11.89879123316,1
2.36721751955512e-05,860.36035,11.809871183377,1
2.38162921839388e-05,234.91709,-14.222670073267,1
2.3843722751885e-05,424.34289,12.0846585322458,1
2.39695509447693e-05,608.5134,-11.9349602812684,0
2.40024654456251e-05,120.9662,-12.8465328968179,1
2.48943254709037e-05,355.16618,22.9536759665737,1
2.53379418249259e-05,438.84976,13.6760793462879,1
2.61861380823361e-05,521.28572,17.765153238652,1
2.65173537860385e-05,836.12968,23.1726934227765,1
2.6714391646745e-05,603.28866,12.735419590426,1
2.6855725225378e-05,547.26494,13.4729025804681,1
2.70931242397792e-05,571.26233,20.9290932435158,1
2.76752294384599e-05,567.29105,11.947738852217,1
2.82193400552346e-05,388.24806,14.1769523815358,1
2.8272654882791e-05,302.23265,22.2669256119065,1
2.89253442643313e-05,265.08194,11.330669109283,1
2.92701843980563e-05,257.1747,11.8755468964045,1
2.94518227482973e-05,197.1008,11.3178342928434,1
3.00623245352035e-05,535.2647,12.3998814676863,1
3.00785210549633e-05,619.28543,12.969154407709,1
3.01620822408444e-05,557.24634,11.3768828926717,1
3.02113742652644e-05,347.02509,-11.5522039018267,1
3.02762280918539e-05,511.22928,14.8380949301324,1
3.02985494110593e-05,511.09673,11.2360096297018,1
3.07855778418407e-05,265.1117,-12.2897341001229,1
3.22245618313412e-05,279.0973,12.4967891244427,1
3.24827467572266e-05,589.27324,11.6282152512896,1
3.34996407373261e-05,297.10765,11.0335390868164,1
3.40523785903049e-05,631.46988,-21.8343658359835,1
3.40963911020047e-05,265.08187,11.4733125907816,1
3.45069880674461e-05,249.05388,-11.4415544616744,1
3.47278446667165e-05,437.19194,11.0759169669736,1
3.52597694017732e-05,414.84063,13.6280475249611,1
3.5647060925647e-05,355.07403,-11.412822268005,1
3.57444344646687e-05,285.20586,12.1806356095651,1
3.58663459983275e-05,258.0736,-18.6963716180873,1
3.61117514558582e-05,539.26011,12.1537853356743,1
3.61675195386747e-05,155.10677,11.2758122475549,1
3.62900579011061e-05,465.22294,11.0969110185289,1
3.69185923698186e-05,183.13793,14.1198746163948,1
3.69359777440953e-05,349.10288,14.9758847568751,1
3.72729344146154e-05,605.27048,11.9072823250858,1
3.74847595350963e-05,615.19074,11.1503960497311,1
3.78270384242285e-05,485.35714,-11.1441078000511,1
3.84779878717688e-05,304.26089,10.7418867819288,1
3.85512400908226e-05,279.15669,11.1934239871489,1
3.85652101792787e-05,479.20385,10.7980536850707,1
3.87020346246311e-05,480.30848,-11.0549880302687,1
3.88907242582707e-05,265.08172,10.7323782367491,1
3.89754981739579e-05,156.10199,-10.9235520538963,1
3.9349237532272e-05,251.10268,15.1017159122297,1
3.95757138615139e-05,511.26405,11.3678168106404,1
3.98794003214457e-05,614.72545,10.7033526410389,1
3.98877710992092e-05,452.26074,-14.6632411127502,1
4.05335705428191e-05,237.087,11.8779257123105,1
4.09444861677331e-05,485.00348,-10.6255256654984,0
4.10410522961077e-05,525.24434,11.1376480326729,1
4.12971933310873e-05,297.10805,10.9348365982344,1
4.1497340302743e-05,412.84456,13.5087446356024,1
4.16387385076995e-05,243.06185,-11.051383936809,0
4.19814029527992e-05,251.06607,11.5937441757329,1
4.24340975442981e-05,589.31162,11.1998646179393,1
4.2644599046703e-05,591.70961,-11.8698440763108,0
4.31196070017862e-05,555.23138,12.1970083663137,1
4.32217394534366e-05,265.08204,10.5917914863464,1
4.32341092530611e-05,265.08199,13.8492614926003,1
4.32471264199613e-05,206.05514,-11.0501061244019,1
4.34507107403709e-05,532.29635,20.3915818639732,1
