mz,p.value,t.score,mode
245.06109,5.4790262114226255e-9,49.818403015755436,positive
112.05056,1.114733228615704e-8,42.63139387846814,positive
343.0201,1.322294893883664e-8,49.852765067947466,negative
489.11439,1.3354155612629169e-8,41.363443079407254,positive
692.09808,1.640460086956744e-8,49.25611000770038,positive
358.18503,1.6610032793452573e-8,47.71876948631646,positive
264.03909,1.9865710866967104e-8,46.051830927256304,positive
497.05668,2.329148595312294e-8,38.06430517607089,positive
269.1131,2.5584131958185688e-8,41.95493132034459,positive
489.11431,3.235546417731992e-8,38.2638139716452,positive
116.0706,3.861675857875072e-8,36.7699232584732,positive
582.50862,4.099593736654703e-8,-39.75132521097263,positive
584.08874,5.0780091764404064e-8,-38.883687228929546,positive
297.10809,5.1787218451148147e-8,34.4800961807941,positive
553.27494,6.445988534601414e-8,33.424785283271845,positive
247.07117,6.865699054242629e-8,45.33050721799044,positive
426.35767,6.893269875226598e-8,36.71724790679469,positive
551.23055,7.279463502398442e-8,34.37417290682954,positive
611.02458,9.069148208992387e-8,-30.433769732711372,positive
251.10257,9.787152154979209e-8,34.44035696336154,positive
553.16853,1.0136641726966432e-7,-36.096208730064106,positive
563.2959,1.1261309373839569e-7,29.84377850361786,positive
265.08179,1.246847883345789e-7,28.628988406312793,positive
258.93328,1.2631966400055802e-7,-28.547710901739695,positive
367.01606,1.3284740113145824e-7,31.985111836452383,positive
664.11572,1.3537563568555015e-7,34.19909146351677,positive
500.14994,1.3936104204009417e-7,29.905409437984922,positive
539.2597,1.4749497240740764e-7,30.953062226837197,positive
661.12861,1.4974268611874713e-7,34.538308553846356,positive
171.00642,1.5956284617677983e-7,40.79796911645672,negative
579.02696,1.692871331514822e-7,-31.00944148560967,negative
747.87794,1.9360334776782995e-7,34.193910043353895,positive
149.02366,2.761779679589388e-7,-24.90560135184345,positive
683.18461,3.304755816128152e-7,32.6181720318407,positive
436.90659,3.484437606393208e-7,-25.974768707186286,negative
319.08979,3.7382384886542646e-7,27.309366993982838,positive
718.30065,3.7514813229160186e-7,32.97631211901965,positive
732.31558,4.063700856259889e-7,34.97148370338367,positive
173.08077,6.502728440785146e-7,-23.731768931586412,positive
507.26929,7.771556396795385e-7,27.221045369450838,positive
561.28021,8.572738512374065e-7,28.157402623698033,positive
606.07393,8.87366020330516e-7,-20.53852017660909,negative
374.93988,9.238903593121514e-7,-20.336500909469084,negative
134.08118,1.0111625182770898e-6,27.191825655570494,positive
328.87205,1.0306984918042958e-6,-23.481798147352052,negative
598.06815,1.1631956107144802e-6,-19.57510652937774,positive
521.28579,1.228569479373781e-6,20.02477266809634,positive
612.55426,1.3251195325367357e-6,-19.152498338938948,positive
238.04504,1.389009610661152e-6,-24.44223138552552,positive
210.07602,1.4132315450992685e-6,26.347905251798785,positive
405.0095,1.4285408287948896e-6,-21.17764931400482,positive
338.92942,1.521805996872235e-6,-18.69651660541073,negative
265.08178,1.5218173724176625e-6,28.25925189319845,positive
214.04922,1.6580446112482645e-6,-20.45412518915595,negative
557.24648,1.8249593330280134e-6,28.663392168939097,positive
504.2177,2.112509570247917e-6,-20.75556184819757,negative
525.2451,2.1374297983036333e-6,25.314908191168364,positive
587.23589,2.192848598104238e-6,25.150546045032442,positive
258.11021,2.2630985576600785e-6,-17.46290228751513,positive
136.94013,2.37665179938905e-6,-18.22206253407686,positive
447.21253,2.4715172411976727e-6,20.38612351067562,positive
367.01643,2.7604558393057883e-6,27.338659138080324,positive
251.10265,2.8492432917954272e-6,17.87144604430053,positive
567.29449,2.9115707360529323e-6,29.650401696374733,positive
199.03242,3.3866859425983934e-6,37.855756051896115,positive
405.00955,3.5870338833879313e-6,-16.975312693094295,positive
265.08176,3.6505818443036423e-6,18.67673857886423,positive
296.06594,3.742946678178979e-6,-16.036068821737032,positive
265.08201,3.817006470665644e-6,16.071001738666222,positive
236.11423,3.8593215745445864e-6,24.200919862153714,positive
549.28043,4.0162515731101265e-6,16.340418488986394,positive
704.28443,4.115491234734571e-6,23.61741535190731,positive
389.12048,4.383506404980316e-6,-17.53540269149376,positive
237.08691,4.52806575181041e-6,24.489312354890437,positive
265.08173,4.911035178760528e-6,15.349146214232762,positive
493.25418,5.539047889399362e-6,16.27140651725108,positive
232.15434,5.786904727357614e-6,-22.329739293969,positive
212.04299,5.871399290955418e-6,-14.851396479856234,positive
289.16207000000003,6.400140001092718e-6,-14.698411709877112,positive
297.10795,6.42005230440014e-6,25.565129945116837,positive
549.2808,6.873860167596088e-6,14.988749247843902,positive
228.0371,7.698195322000166e-6,-15.028041729760647,positive
520.08428,8.156560777031596e-6,23.6467356870791,positive
401.8596,8.175865276751398e-6,-15.808987741382676,negative
414.3576,8.225307830350462e-6,30.086860678228486,positive
114.06623,8.252720404627239e-6,-25.888115649548894,positive
535.3008,8.326282035599991e-6,22.717431205290115,positive
535.26503,8.480666228314756e-6,19.611027134579857,positive
184.99198,8.507867541232855e-6,-31.626528266760065,negative
257.94889,8.517646383179583e-6,-19.648749708624948,positive
274.187,8.643174119140093e-6,-14.813111152147034,positive
351.25046,9.245557767196823e-6,-14.083775655572644,positive
543.23175,9.371725017704441e-6,24.22323103694654,positive
325.0434,9.430342938142029e-6,-13.784612259548982,positive
571.26364,9.491054483946966e-6,24.24007360883509,positive
265.082,9.496186636344919e-6,18.897540570676274,positive
521.24887,9.612942641698822e-6,15.90654441983479,positive
538.09846,9.822533231004819e-6,13.710246101628924,positive
557.24642,1.006551246578276e-5,15.220583737203588,positive
284.97237,1.0158180751320998e-5,-13.56557445395531,positive
