p.value,m.z,t.score,pos_inx
7.8770265631684e-06,317.211,-14.5294181456881,1
7.90373613807935e-06,571.24988,-19.0980802328242,0
7.98924232225234e-06,451.30537,-14.2897937746052,1
8.09364205083758e-06,335.22156,-14.487972556546,1
8.17316045179032e-06,303.19517,-14.4940145291596,1
8.21210223950117e-06,669.27469,-15.0260993634069,0
8.58446975946764e-06,197.13172,-24.0746043564324,1
8.75458399135211e-06,319.19134,-21.6599431779618,0
8.97547445893719e-06,620.39497,21.2100200763584,1
9.46866983071316e-06,419.27905,-15.4887034550972,1
9.47615219333409e-06,451.30532,-13.68125360901,1
9.81139882667343e-06,639.23755,-22.1816011465219,0
9.91103194472373e-06,734.37855,-14.4047488926077,1
1.0385694985929e-05,204.12303,-14.1807665967396,1
1.12481883836631e-05,479.26475,-14.5147721687619,0
1.13543947897832e-05,745.45711,-15.0092594871281,1
1.13856544715332e-05,682.32621,-16.3261453355768,1
1.1418468309779e-05,570.36264,-25.1409941905301,1
1.18072895522724e-05,470.31067,-22.2541039891496,1
1.18246298425012e-05,451.27019,-19.5867879572811,0
1.19949092433445e-05,301.17982,-23.5502338151289,1
1.22576727706541e-05,433.14051,42.4269320561888,0
1.2672394690271e-05,507.34242,-13.6454492940087,1
1.28476536086023e-05,173.13231,-14.2534241553526,1
1.30258748244007e-05,457.23494,-14.4001329938056,1
1.35676311684058e-05,708.35245,-23.4791109115435,1
1.36830786986404e-05,418.29477,-24.4959287154121,1
1.38873457989061e-05,457.23675,-12.8961276752474,1
1.44810207519652e-05,459.27165,-21.2037775375689,1
1.47350398598565e-05,859.53234,-13.3061624870663,1
1.47376054537614e-05,688.39543,21.13659848399,1
1.48165022329513e-05,470.31031,-24.2637668417328,1
1.57805824340998e-05,459.27153,-12.8301127743243,1
1.62187393644593e-05,475.24564,-12.984633177202,1
1.62563804561262e-05,225.16359,-20.6134784725069,1
1.633201931229e-05,433.29414,-13.7054777157852,1
1.6516941956002e-05,625.32069,-12.8596003321465,1
1.68779832247997e-05,495.26028,-14.4930112352369,0
1.71515600029288e-05,611.30491,-12.874812351689,1
1.75853504762846e-05,536.26142,-14.0786414878081,1
1.79667971373249e-05,544.33853,13.2789336653614,1
1.85631201606893e-05,447.06753,-16.8901707898397,1
1.88779963855293e-05,257.17426,21.1583872086185,1
1.89519083270271e-05,649.42641,22.400030397274,1
1.93261216980863e-05,449.2531,-23.3495784487775,1
1.94065317965527e-05,458.24032,-12.0954016560328,1
1.9641072991546e-05,418.2925,-12.7304810929931,1
2.00439517945771e-05,441.2616,-13.7352100384624,1
2.03109065146928e-05,243.1744,-12.3335673220485,1
2.07009083212666e-05,173.13224,-12.8199107495946,1
2.09396322034137e-05,489.28188,-22.6523421295823,1
2.09865867807548e-05,267.17309,-14.5470349348537,1
2.11947954346978e-05,143.07026,-14.9361809073955,1
2.2676792977694e-05,875.50595,-18.2166299776654,1
2.29293490284119e-05,243.17454,-21.8064794889262,1
2.29728930861062e-05,391.28404,19.1557931101544,1
2.3460687930311e-05,470.30941,-16.2612742913794,1
2.40541816342079e-05,468.29334,-26.053126843016,1
2.44854724943983e-05,891.55807,-24.2917742413827,1
2.46827256998506e-05,435.2751,-24.4727442415325,0
2.48588563687916e-05,854.57602,-11.58769166861,1
2.64016882616807e-05,321.20593,-13.5713190959992,1
2.70621555853542e-05,496.33987,14.1077647437811,1
2.79803707614851e-05,419.2742,-14.1498577526081,1
2.84838761502403e-05,268.17738,-11.7470844607268,1
2.86907240114653e-05,267.17437,-20.9060109504127,1
3.06623816295219e-05,579.30988,-21.5304304957922,1
3.12113742480305e-05,199.1481,-20.6909407895293,1
3.12732545833721e-05,199.148,-13.1331518077165,1
3.18181945919731e-05,473.28867,-13.0163107974949,1
3.21740904358682e-05,285.99527,13.3839344367224,1
3.23519582955361e-05,435.27524,-11.9306650483524,0
3.23657940951463e-05,223.14625,-20.5981460172571,1
3.39334475332213e-05,285.1848,-13.8968891781697,1
3.41336245651245e-05,662.44256,15.0232531987094,1
3.58598138375042e-05,199.14797,-14.2232547657314,1
3.60755655854122e-05,282.11992,-11.1984937502721,1
3.71342323184868e-05,321.205936,-10.957429207373,1
3.80077514071047e-05,886.60242,-11.7309236585239,1
3.8294243465745e-05,199.14812,-11.8904207732561,1
3.83266724357159e-05,475.26649,-26.8926367311529,1
3.84422238177712e-05,622.32074,-11.7028892421484,1
3.8923797098833e-05,678.33235,-13.6940296366267,0
4.00698452338539e-05,243.1742,-14.7820719731675,1
4.36145890652354e-05,463.27048,-20.6951827645202,0
4.4469306828785e-05,257.05905,-10.5755563050442,1
4.53495772147774e-05,323.21135,-10.5229954831575,1
4.76668522237164e-05,401.26889,-18.5542777437603,1
4.79325560723703e-05,437.29037,-10.610510101711,1
4.9669645790788e-05,513.27032,-19.7317395752032,0
5.32272274652614e-05,435.27551,-22.143931911228,0
5.33246216917657e-05,441.26111,-18.8890400381119,1
5.55604320770404e-05,541.32755,-11.2599418548754,1
5.62687290552171e-05,505.37012,-10.6502781015504,1
5.67638148377177e-05,475.2459,-19.1388601762345,1
5.74175830114316e-05,414.3576,-20.9014395722864,1
5.85573455810752e-05,267.1741,-15.3900720836295,1
6.09338002102165e-05,160.07575,-10.1120677171773,1
6.17456555230155e-05,197.13237,-18.7593691484341,1
6.21098415829906e-05,579.36104,-10.978956343237,1
6.29856391084494e-05,143.07059,-19.0456598309207,1
6.59840828187827e-05,497.27577,-12.7472484421449,0
6.66713108920657e-05,487.1675,-22.9306938645435,0
6.79518779003312e-05,497.27534,-20.3516664204814,0
6.86156768888715e-05,302.18387,-18.5526576287255,1
7.10976272310756e-05,317.21108,-17.9144987834198,1
7.15446620186697e-05,435.27406,-18.328520052713,1
7.22013062528431e-05,319.1903,-18.1875116289522,1
7.32740451554363e-05,149.02366,18.3811630830393,1
7.36159934334584e-05,436.30565,-14.0336416375629,1
7.36705327369106e-05,303.19544,-13.7256677582773,1
7.73290909467027e-05,243.1746,-16.6021966843518,1
7.79222202293571e-05,280.09193,-11.3264332625878,1
7.84847501719085e-05,805.35668,-11.4996446828455,1
7.98493245252919e-05,436.30555,-13.7808288906524,1
8.05523986392214e-05,434.26646,23.0439434368328,0
8.57002066566415e-05,426.35767,-13.4771783995483,1
8.61394144549237e-05,470.27926,-20.3894367293153,1
8.62287738331699e-05,753.47376,9.60768890725165,1
9.22901916767476e-05,298.09676,-9.35861234126462,1
9.5453692384345e-05,199.14794,-11.2216577013093,1
9.7262094097278e-05,487.2465,-12.2235021196141,0
0.000101659275000689,891.55755,-10.9953547975205,1
0.000102857085256993,285.18484,-9.57479645514052,1
0.000105653917369794,504.36803,-21.1988313756841,1
0.000107117182727048,497.27503,-20.5757668686026,0
0.000111062936938984,473.25067,-17.8309599521509,1
0.000112200299749294,520.33934,10.5830551813681,1
0.000113110349868806,794.29673,-17.8604532791094,1
0.000115233396484038,634.34058,-10.5892745377002,1
0.0001186318225479,143.07015,-10.181684603526,1
0.000119398170854576,243.08069,-10.6504583190648,0
0.000120218944681769,699.43702,10.3951564764538,1
0.000122336580268838,285.11076,16.3512451361604,1
0.000122603195911139,317.17472,-17.1289341811877,1
0.000127312523094515,303.19444,-9.60307037029058,1
0.000127423023512544,482.27673,-17.7011609319501,1
0.000128544200463368,495.25996,-12.0310134423263,0
0.000130391119473075,243.17419,-16.990884804778,1
0.000131949381455008,435.27419,-17.459184500418,1
0.000133884849702183,199.147945,-19.890396564907,1
0.000135526798471998,504.25859,-16.87240438455,1
0.000141132467018885,303.19534,-16.0600214898347,1
0.000142042143267793,225.163634,-9.86914753433483,1
0.000147145765955617,568.33849,8.70446258741918,1
0.000149783174161725,419.2774,-16.7328278044164,1
0.000150448558662302,285.18457,-9.74856410590905,1
0.00016063957375539,199.148086,-16.0959441230625,1
0.000160643421364649,875.50509,-17.050566393526,1
0.000161012465544193,423.25035,-16.8528277228757,1
0.000162110951934192,419.27889,-9.93554117306015,1
0.000162747485473719,742.35753,-16.4260780427392,1
0.00016361509081915,613.3151,-16.4774458475507,1
0.000167329004024745,261.12658,8.49614118204724,1
0.0001683649568928,475.23696,-8.63279176823075,1
0.000173160400269161,419.2851,-8.918461921425,1
0.000173171451674691,503.26262,-21.6050347409439,0
0.000173661487467796,511.29118,-11.5841147186963,0
0.0001767667557512,245.09532,-8.21744339271328,1
0.0001777073394092,640.33213,-15.0354825329002,1
0.000183910810968388,614.33011,19.7155584034312,0
0.000186955622883315,349.16574,-11.3081175251599,0
0.000188280890114732,522.28475,-16.6517055668392,1
0.000192089496941363,283.1694,-13.8222858170029,1
0.000195844279641497,484.29094,-10.1829166367716,1
0.000196649019121004,204.12288,-8.54836500374005,1
0.000199625559488155,502.29269,10.4562801461239,1
0.000201370187618196,134.0812,-9.65072005727181,1
0.000202359797159087,242.07987,-9.91902109445366,0
0.00022291181536554,666.36597,-9.80565347613807,1
0.000226140535188177,437.28965,-15.6516524475042,1
0.000228131724162332,435.27384,-15.3893039572948,1
0.000234100563111166,482.32392,8.07488422760934,1
0.000235687583739318,441.26151,-15.2629970633668,1
0.000239536784723195,923.58376,-16.5856094091019,1
0.000240790821029189,895.55258,-10.4864239479255,1
0.000241957538086272,511.29133,-11.9438282030056,0
0.000243950399284701,656.32737,-9.63040093526262,1
0.000247730029605616,588.07447,8.20258749963766,0
0.000250369966739143,428.20437,7.88106307491808,1
0.000253427697959581,535.25942,-8.86514571014861,1
0.000279909842089539,684.45522,7.77065308436027,0
0.000282599775905648,201.16359,-14.7179037629259,1
0.000288100442894031,277.14438,12.6940934131247,0
0.000295092441772116,173.13229,-8.58853160450482,1
0.000296334329171496,471.27119,-14.0249131251347,1
0.000324373715173692,260.18539,-9.78967444713441,1
0.000341966802307498,454.38894,-13.7434996367736,1
0.000374538633652781,465.24943,-10.1238297754368,0
0.000381279236315229,489.28229,-14.4424657222419,1
0.000382362127068265,716.3685,-9.05997574873583,1
0.000382758373722252,468.30833,11.70009987814,1
0.000384525028267396,895.55286,-14.956855514051,1
0.000393990537593825,285.18489,-14.4380301041316,1
0.000419525598237407,484.3272,-14.2203543519173,1
0.000425055314622654,613.31548,-13.7169021659504,1
0.000426767318361842,225.16356,-9.48211617420182,1
0.000442999579873879,482.32386,16.6971692953327,1
0.000450635720424848,636.42245,12.0387585261843,1
0.000456196469030168,508.33855,7.22012912754442,1
0.000458465597108808,285.18476,-13.3038444282474,1
0.00046681242159927,427.24542,-13.3144227308264,1
0.000490543250346692,492.3076,12.3363907474474,1
0.000503397186176351,877.54256,-9.14437515069518,1
0.000505416527132969,303.19542,-8.13932213750249,1
0.000540476225247757,297.15438,-7.76075595227921,1
0.000562023806809219,518.32153,8.64027248962284,1
0.000592084794731631,675.43791,11.7297251795166,1
0.000601105565944421,369.2379,12.1320774223334,1
0.000620443612308673,280.09177,-6.89245003985964,1
0.000627262140352131,232.15434,-7.70839515259739,1
0.000640069009246743,556.29377,-12.9348350702722,1
0.00064508288536075,452.27672,-12.7800672812628,1
0.000650342280981317,511.29119,-9.99927092732622,0
0.000658921724883215,544.33717,6.835413761116,1
0.000684254465205446,335.18461,-12.0010082364148,1
0.000705987255652838,518.32048,6.74019027284651,1
0.000719926700061555,285.1835,-12.5764162971635,1
0.000720961616308951,892.55933,-9.01415437419654,1
0.000724962338928983,475.26607,-11.8856362737918,1
0.000736648301345402,450.32202,-7.80220516881517,1
0.000736802558571841,560.33891,7.55195490813342,1
0.000757988801077063,260.18533,-9.31238941342474,1
0.000758025148843011,218.13858,-8.10394772775116,1
0.000779718728397531,652.35106,-8.59407858766639,1
0.000799127030592647,250.09346,6.57348610714584,1
0.000808399201769076,752.46936,9.3916946613849,1
0.000818090847705015,240.03239,-6.8988339496297,1
0.000821194458134378,435.27467,-11.2756213171099,1
0.000837719278133537,473.11889,-11.6707101682862,1
0.000854049948366741,505.22341,-8.07926304081358,1
0.000859926860135137,200.05643,6.49406945318455,0
0.000861576061869977,538.30215,-9.56201723443826,0
0.000880176693718185,496.33956,8.20424895490218,1
0.000889132798839607,618.30995,-8.98028858036422,1
0.000929622082915573,400.34217,-8.78668947058048,1
0.000945704180148928,270.00752,-8.30076268024526,0
0.000962090804328426,655.35061,-7.5060954553074,1
0.000962881748776042,451.26938,-6.41593638728411,1
0.000967752257963329,546.35442,9.78905532189441,1
0.000970231075862785,401.26793,-8.72593512373247,1
0.00100514341610076,343.64842,6.10626647709144,1
0.00100728523330722,266.04693,6.45648775516047,0
0.00101762384518391,414.35788,-6.42696502727057,1
0.00110170021776212,319.19029,-11.1446694404346,1
0.00118297051090442,635.74435,5.81892272365028,1
0.00119559682533525,379.28172,11.6538486671237,1
0.00120559831451345,146.98188,5.91185447702995,1
0.00121846703927893,400.17455,6.30735756301854,1
0.00122542387079202,231.09758,6.46589380910353,1
0.00124073855766692,351.18046,-10.9467253891355,1
0.00125735415222793,600.37261,-7.92559722624515,1
0.00126174710134037,670.30539,-8.0568177738933,1
0.00126729567181023,310.31028,6.07760425754529,1
0.00128814049031049,227.08447,-6.6921710888601,1
0.00129847658553497,112.98568,-10.6921348223617,0
0.00130300947665499,376.11816,6.00872260667919,0
0.00131937249817367,285.18202,5.99741959819829,0
0.0013836472298301,537.19476,-9.33308977487791,1
0.0013911628604703,475.26663,-10.2764440780796,1
0.00139466560861682,301.17955,-10.9571836699672,1
0.00139898224618964,494.31096,-10.5566482865892,1
0.00151073890353436,329.26833,10.397472507349,1
0.00151224546036614,666.31158,-8.38539631300642,0
0.00159001183453815,623.40863,9.71079920820544,1
0.00159119409761517,286.21229,-8.85155346733824,1
0.00161302230638978,242.07959,-5.76158126574193,0
0.00166243440393327,273.12778,5.81192773743801,0
0.00173863698901439,419.279055,-8.04033603798215,1
0.0017627111536585,245.11313,6.2412106953593,1
0.00178977012478119,419.27895,-7.54199555214731,1
0.00178997860770174,494.32399,6.77918303470259,1
0.0017922742363368,454.29284,8.2740410854394,1
0.00181231650202963,433.25747,-9.66466763802631,1
0.0018126443562368,245.13803,5.44105022241204,1
0.00181384572100917,412.3432,-9.64273529523573,1
0.00181698836715557,162.11251,5.32822862763363,1
0.00183706890635055,456.23456,5.37164456237465,1
0.00188642725789587,618.31052,-8.31429672176988,0
0.00194350777402359,97.02857,5.59227621887262,1
0.00196562580645768,372.1957,9.97316911910865,0
0.00203363938302158,520.33899,5.26546240788182,1
0.00204551430673821,495.32679,7.90698217631496,1
0.00206456206677527,449.28923,-9.38670417941987,1
0.0020947972157457,258.11003,-5.91292735428855,1
0.0021249771269988,565.0474,6.10462153001809,0
0.00216667740664573,426.25906,7.60641509388916,1
0.00216997261975841,276.12626,6.00963993037141,1
0.00228514095749209,480.30817,5.15480998122924,1
0.00228634476772222,331.28349,5.67424075925125,1
0.00236119115856511,367.21248,6.08149900217268,1
0.00240941538140488,637.34199,-6.76484363857031,1
0.00258563557940447,468.30839,7.48256041106947,1
0.00258621821864599,451.26838,-8.56828113789645,1
0.00265908015087556,622.32032,-8.69268715771585,1
0.00268649354352484,411.09071,-8.42095349856954,1
0.00270472686398022,296.06594,-4.98921028150994,1
0.00280193495909941,484.29093,-8.6393473103063,1
0.00284068985584252,500.27674,4.85444773262006,1
0.00309522810577201,355.28413,8.40366853329129,1
0.00311329990808918,206.05511,5.74797882725735,1
0.00311918619045525,261.1099,6.86196829634813,1
0.00312286836682673,323.02861,4.9992168910633,0
0.00312590400878386,258.11,-4.77378493691106,1
0.00323328996817302,350.16324,6.12947030959906,1
0.00325300914166745,482.32396,8.43129920930647,1
0.00328269294908368,381.30008,8.44549364819535,1
0.00332307050205545,379.28262,8.19213388931598,1
0.0033978128319024,468.30837,4.93520243694543,1
0.00341505851721404,589.0452,4.69007692101654,1
0.00347003969733537,489.11473,-5.38632589610548,1
0.0035372631706221,274.187,4.65627161086728,1
0.00358082660971157,367.13942,4.63166327514016,1
0.00360621534587148,351.08309,5.02876847881776,1
0.00373173804701464,502.29236,5.25069587687221,1
0.00379800344540369,491.24588,-7.88352491402161,1
0.00385645849078626,267.17445,-7.65042876383538,1
0.00398133190873867,414.22516,6.66456539764479,1
0.00401799254987588,511.25453,-7.1011362157631,0
0.00405163847458262,469.29997,-7.78714963448901,1
0.00407674474959183,134.08119,-7.29609372087762,1
0.00409671367591653,510.35486,4.52540850008998,1
0.00414527700820348,495.3064,-7.67390304133682,1
0.00415977511003059,283.16994,-7.59482412532993,1
0.0041753452210153,361.1832,4.87678462502395,1
0.00424239112094385,321.20631,-7.47362274897573,1
0.0042453072847073,215.14243,-7.51393858574353,1
0.00425873883696526,198.03723,4.47085332808988,1
0.00426071425435779,642.47921,4.69977948125625,1
0.00436576829829904,375.19885,5.73986087635728,1
0.00440515582528281,123.05503,4.44094336646369,1
0.00445367267772782,473.25014,-7.56931651805178,1
0.00446689744564459,600.33815,-6.25438490107697,1
0.00455296714085328,468.29589,-7.47200377278954,1
0.00462797592040046,420.31008,7.39368557647054,1
0.00468058354600219,452.27696,4.96852456062708,1
0.00468480604414011,374.32592,7.4244211958324,1
0.0047962832279969,454.29262,4.35703164634987,1
0.00488998710405639,640.46379,4.36337782161575,1
0.00493742526731043,112.98566,-6.62085213057471,0
0.00495486581884876,242.09986,6.28048381520371,1
0.00500149729761072,317.21023,-6.19992244640832,1
0.00506266258867655,606.07393,4.38956417666134,0
0.00507992205041791,369.09388,4.37774845804019,1
0.00524140312334375,620.32292,-6.49322328024618,1
0.00526119372712785,467.26332,-6.9620981079664,1
0.00544443718343621,201.02153,5.20767041944725,1
0.00545938916262491,424.34289,-4.62578879337392,1
0.00558747379182215,496.33951,4.32193983847834,1
0.00559599947253107,299.16349,-7.01707583750753,1
0.00565723743380645,242.07981,-6.69483869574027,0
0.00568696434533304,818.38479,4.62144356345148,1
0.00573142562222276,629.30955,-6.95509052225563,1
0.00575587011523675,243.13388,4.89705554682649,1
0.00576632955488205,417.26226,-6.93597411368549,1
0.00582878780120636,458.34753,5.40367354328568,1
0.00583291425928467,645.30441,-6.64563620362366,1
0.0058388214341817,381.23202,6.39354958315098,1
0.00589132645688995,192.06551,-4.44983881481179,1
0.00590202341516275,316.11671,-6.71242869330594,0
0.00596487014299706,568.33916,5.94243223994796,1
0.00601724301407493,317.17489,-6.75437983307207,1
0.00602388814785539,227.20152,4.2121520549342,0
0.00605313093143695,544.33927,6.62631011964401,1
0.00608425226091331,344.28023,-4.19226322864891,1
0.00609237967508696,480.30848,5.3442164681636,1
0.00629148074504521,313.27358,6.66945379398489,1
0.00631763092092064,495.25981,-6.26129848060406,0
0.00633912616025619,513.27014,-6.32649700557993,0
0.00637248846400061,280.09212,-6.20216392185619,1
0.00641834218638904,486.30295,-6.70737642733813,1
0.00642420376602325,473.2507,-6.7076993280914,1
0.00645824495067347,183.01121,4.29676926386824,1
0.00651025190777783,337.20102,-6.50127290547824,1
0.00652567998248949,134.08121,-5.93609367787836,1
0.00664302847491069,554.34641,5.33151163751211,0
0.00669732714365549,139.02115,6.24007607650299,1
0.00674874648812203,485.35714,6.51664061215353,1
0.00684478663497328,222.0291,4.2005642996672,1
0.00687822617289963,494.32404,4.93104984738803,1
0.00688010077665748,452.27704,6.00745593588476,1
0.00688575875699989,955.57081,-6.47186902404602,1
0.00696854267845343,599.38916,-6.37868008939724,1
0.0069987997538776,452.26074,4.06732581803812,1
0.0070037932477988,692.44928,5.43484436952276,1
0.00701788135729101,258.11021,-4.23406616817322,1
0.00711021819116951,491.26102,-6.47367892085105,1
0.0072862897662966,375.23472,4.22802330220963,1
0.00738790650246486,579.02696,4.35857590482682,0
0.00754657912174497,209.07964,4.0615108693272,0
0.00763312229428731,314.07467,3.93935484863167,1
0.00776646014840742,367.07918,5.20397894898888,0
0.00779485705385978,357.29972,6.27741195809669,1
0.00811404137439409,426.18978,4.844923402672,0
0.00835274480547219,286.19426,-5.63580118474722,1
0.00838964535979685,522.35525,6.08948368110575,1
0.00841680116798051,383.70745,4.35675920698779,1
0.00854494136261021,91.02193,-4.54507993771417,0
0.00877792424306399,426.35775,-4.27766304182958,1
0.00884669978887588,219.07961,4.04121370986232,1
0.00890991349427935,258.93328,4.98143588818101,1
0.00894043103933177,495.25984,-5.70124186216233,0
0.00899626274054981,261.13405,3.80911482282282,0
0.0090646874747482,503.25904,-5.87734241717796,1
0.0092635311208615,473.11971,-5.76540991409781,1
0.00937212466754409,684.45547,4.84468815561603,0
0.00944964608970564,197.13209,-5.7827594761532,1
0.00947014498000815,398.32646,-4.47980785531593,1
0.00953206763855929,824.5561,3.80842631122729,1
0.00955475200162915,347.02509,3.92014198351581,1
0.00959046161358046,542.32442,5.6459853186105,1
0.00960409887239017,351.25046,3.76901729819674,1
0.00962672130977036,804.54344,-3.77272459234788,1
0.00986443154892141,533.07398,-4.31983452965365,1
0.00992176061575098,325.0434,4.75139216015744,1
0.00998758759341534,611.14485,4.21374934868905,0
0.0100271513234417,285.13245,4.40824163713407,1
0.0103749783197103,484.29034,-5.7095748045828,1
0.0105189608118631,258.07373,3.93536032365834,1
0.0105966930507272,451.26922,-5.63702829257908,1
0.0108146841751857,307.08397,4.3047568750529,1
0.0110015173920836,638.51737,3.7634957051509,1
0.0110262828856101,489.24588,-5.5849665510093,1
0.0110569275504069,459.19601,-4.26920672986366,0
0.0112178403566581,580.55891,4.32060492644704,1
0.0115031406051252,495.25987,-5.19172636542255,0
0.0116077161801928,535.12898,-4.02384913425945,1
0.0116837592485678,543.28082,-5.30799446847952,0
0.0117750173109346,212.06144,-4.2146816342354,0
0.0117921467586173,636.38706,4.5670782504123,1
0.0120564785617704,794.18057,3.70733647548829,0
0.012117042111278,328.09611,4.14737312414581,1
0.0121261370513141,255.0444,-4.79775564647134,0
0.012146236170948,608.5134,3.56348723803741,0
0.0123109067388838,500.25999,-5.32920992063483,1
0.0123618695719997,245.07682,3.9846107686907,1
0.0124054622147003,803.54203,-3.69741394574006,1
0.0125550336615767,352.94531,4.03454166652896,0
0.012589406718863,401.21425,3.94385578813408,1
0.0127179654103848,831.53912,-4.66025534722218,1
0.0128890770882574,135.03137,4.924846684133,0
0.0129250582065797,389.12048,3.60041866101317,1
0.0129497961164001,346.04197,3.49687062742043,1
0.0129508546728303,180.06551,-3.65147919836945,1
0.0130124067794579,511.25482,-5.13448833014635,0
0.0131902977987374,104.107,-4.05683435921229,1
0.0132587245580675,404.73098,5.12737076501388,1
0.0133360499592671,339.28903,4.30450643940552,1
0.013402457950099,722.49697,3.60461081441985,1
0.0135263468817136,508.33958,3.4980893718043,1
