mz,p.value,t.score,mode
445.09108,7.521724263145749e-8,-34.05836851158089,negative
374.93988,7.907634325079497e-8,32.027894824969536,negative
316.98108,9.067259303715662e-8,33.413704988552844,negative
379.05214,9.699463456437079e-8,-37.25433568205361,negative
264.03909,1.0339602483244281e-7,-45.11937774196919,positive
382.10011,1.118573322318445e-7,-34.8717126906642,negative
640.31379,1.2006531748278678e-7,-47.5914693001395,positive
275.5674,1.2441673564941186e-7,33.86494438046169,positive
445.05275,1.329848594189739e-7,-34.02932876398279,negative
582.11825,1.617117522325553e-7,36.50041687353166,negative
296.07631,1.647919272087924e-7,-33.45621746439647,negative
550.07905,1.9913820946120625e-7,-31.51269478278583,negative
204.98126,2.131205938728946e-7,37.036042475297236,negative
364.05256,2.3407858551439699e-7,-33.82146291082397,negative
431.07436,2.4785850494194005e-7,-50.449194148417405,positive
376.06925,2.806059093901251e-7,-43.79740084298535,positive
487.09974,3.000391916555897e-7,-30.360370878739683,negative
662.29602,3.1502480265452626e-7,-40.09411292130963,positive
716.22807,3.522223930876559e-7,-34.54010423010336,negative
316.10151,3.761818281363328e-7,-40.60872990818799,positive
313.03779,3.905209121290981e-7,-29.30975795187732,negative
736.14399,4.070780564247998e-7,-30.963393690349047,negative
271.04462,4.1324960453547556e-7,-32.73613107688178,negative
192.06551,4.372334406193077e-7,-41.07577592486328,positive
519.03863,4.3949334187110866e-7,-42.077078331355025,positive
271.96483,4.399801272958725e-7,23.094777676676333,positive
414.3576,4.932295803790831e-7,-43.820512312176895,positive
257.94889,6.564248852238153e-7,26.991014483986813,positive
270.06069,6.902317632914189e-7,-31.82279628338511,negative
228.03902,8.045094336587285e-7,-30.184810159331974,negative
445.18309,9.13342946018845e-7,-39.95244040871169,positive
300.28959,1.0280759431415e-6,24.777896041853943,positive
311.0222,1.0333596859532084e-6,-29.06618431031319,negative
438.04486000000003,1.1111649057955502e-6,-39.57589255140002,positive
740.1872,1.3068149990908045e-6,24.66389849565928,negative
214.04856,1.4510182799433182e-6,22.10886396054522,negative
467.07272,1.497430588080038e-6,-28.396816823992992,negative
447.10553,1.695745136636486e-6,-38.383547995483056,positive
191.01982,1.7041855338262756e-6,24.406227768124108,negative
359.04228,1.7584774614297117e-6,-36.36618330870936,positive
679.1221,1.855159172780033e-6,-28.505081997708693,negative
534.28316,1.912157229732662e-6,40.053944815141286,positive
489.11473,1.970051570124626e-6,-34.97602738373456,positive
114.06623,2.1430327419209075e-6,37.78850377770726,positive
429.05958,2.1986615954743837e-6,-28.485003753304625,negative
341.07262,2.605436401861903e-6,-33.17210809768779,positive
