"p.value","m.z","t.score"
4.53809616439483e-05,424.13602,-20.9593938350271
4.70443823633562e-05,184.04386,10.9563745436123
4.79043311589954e-05,377.05606,-10.5351637105311
4.81932313054411e-05,400.34194,-12.5046963196926
4.88931746583254e-05,341.07229,-23.5706701683741
4.91245916944338e-05,425.26624,10.3265358462029
4.97276351609951e-05,311.12377,-10.3154722838299
4.97966089245028e-05,352.94484,10.2709109632859
5.09603767924534e-05,432.08238,-24.0530381430319
5.4139416382342e-05,669.30382,-24.5483647012996
5.43294583965215e-05,259.07469,10.496363893963
5.48509909305226e-05,212.04299,18.7454219468918
5.51942869051887e-05,76.03945,-24.3303252485957
5.65145030402124e-05,579.02661,10.6708304440602
5.66458982579058e-05,400.34217,-10.0830864698611
5.66486376689254e-05,579.02696,10.9488016638088
5.76765264600607e-05,261.14434,-15.6410265591452
5.77534774441714e-05,216.98518,-23.9368497799583
5.93246037087231e-05,681.13617,-23.1228952291466
6.01879962458952e-05,629.08197,-20.373179775719
6.0248956914886e-05,426.35767,-11.9815846708492
6.04462184935671e-05,504.01845,-19.7354377598742
6.12877846487343e-05,307.08347,20.0617206192386
6.2144323142785e-05,414.04904,-19.3362695978627
6.24481849644536e-05,436.85189,-21.347783607771
6.28567061382685e-05,434.10415,-23.6857235308611
6.54609523951181e-05,313.08644,9.81609822629339
6.59114956153679e-05,282.05893,-23.4478991767412
6.65206174303726e-05,212.95484,-9.80297397590055
6.77333536994647e-05,355.07402,9.85334606992329
6.81715884025768e-05,345.01067,14.186062917331
6.9325019610258e-05,313.03753,-22.8826991802816
6.9408629158697e-05,479.13091,-23.3817278961127
6.9658363710781e-05,804.12065,-19.7816976519991
7.00175375221079e-05,628.05626,9.90097664485685
7.0564803677726e-05,425.08061,9.67923459233645
7.13348875664962e-05,352.94497,10.4645358878674
7.23925179104128e-05,416.06216,-23.2747520985883
7.38843770090876e-05,146.06014,-22.7624257291957
7.39733782221058e-05,806.13543,-23.0919647298737
7.49746826964033e-05,310.13059,20.2120755704785
8.23911428534472e-05,450.10894,11.500591906708
8.3069340516434e-05,193.06404,12.4760477328545
8.80072441441487e-05,355.07403,9.79629372957129
9.06319821783073e-05,520.08428,-22.4866785646564
9.09935565509651e-05,160.04271,17.3688226168197
9.44593575808607e-05,374.05277,-21.9233769257178
9.5563662398923e-05,664.11572,-21.5680184792848
9.7369216935028e-05,308.08284,9.14036719828216
9.76910703465892e-05,160.07558,-11.8455128119097
9.80157705205696e-05,272.07503,-22.3218726260682
9.80336740454982e-05,347.02511,9.49434982739945
9.82526693261026e-05,228.96506,-18.9684513330891
9.92599573077257e-05,426.82014,-18.8230743883986
9.99568183058669e-05,193.01424,-20.557022650336
0.000101614685109198,375.06109,-20.9194015385467
0.000106404283668031,608.35692,13.3111999296623
0.000107422120360911,568.19116,20.7709632113941
0.000107482149201823,414.04885,-19.1449998733738
0.000108470273559137,136.06175,-8.9692315618942
0.000108943819274367,663.04797,-18.335575975901
0.00010945857927518,613.15908,18.1139812324839
0.000110116097802549,309.09291,10.5125413992951
0.0001113346097718,433.08972,-20.8872510064943
0.000115095323588607,412.84456,-22.4259529367217
0.000117575429177995,184.0438,8.8751660332908
0.000117780230332107,336.0714,-17.9144716014373
0.000118227131375837,440.37336,-21.0915820613069
0.000120723466161342,598.06815,9.85622189284779
0.000123977119420382,198.9743,-20.7914945884364
0.000124482689209411,332.56001,-20.8135943324007
0.000125793129877209,633.41793,20.6759154575338
0.000127835677074745,228.03864,-17.9934416653318
0.000128524312033841,260.18539,-11.4387042472006
0.000129955999103737,366.91338,-8.67846261257526
0.000131469297892062,160.04273,9.10428211053865
0.000131671290352538,283.01886,14.0246251131246
0.000132192870477404,189.0268,-20.5327892002559
0.00013418407559749,403.5722,-19.8655617793389
0.000134446164484923,414.04908,-18.2431069540062
0.000136791061527246,243.17122,10.1190059105281
0.000142444620570181,76.03952,-19.8523075140228
0.000143304394901421,454.38868,-20.6832822190525
0.000144999560690066,468.30839,11.0043495194963
0.000146238709164565,458.08528,-21.1108959468907
0.00014638251408519,169.03184,8.61594507433515
0.000146505347926562,636.38739,14.7497679999465
0.000153791780865388,380.89111,-18.6567220355835
0.00015413381984753,283.94503,9.29542040726693
0.000155974045890697,261.14437,-18.8577219692981
0.000158137633234439,285.06038,-18.3686952445594
0.000163030121226278,554.76596,-17.7221860842879
0.000163807514274928,416.06375,-18.8818807074461
0.000164114600147729,285.06046,-16.1570844780807
0.000165580368837193,320.0785,-8.53066864001594
0.000175096067268338,597.30428,18.6298290396349
0.000180405515392795,320.09213,10.740619153046
0.000182046778258231,515.03392,-17.5019296120831
0.000182176766062464,121.06504,11.4056469008212
0.00018576077148257,408.05878,-18.9130836229525
0.000186835610970713,440.37298,-18.5316027482072
0.00018987823174569,298.99249,21.5236196438944
0.000190632985344864,248.04015,-18.728300967236
0.000193986092070504,686.47024,11.2051834422863
0.00019499316516367,416.06353,-18.2642768167698
0.000200212814063561,191.03991,-18.1420880412478
0.000204762174925804,751.45337,8.04310005939247
0.000206204985575456,403.57157,-18.806496508866
0.000209618545074269,192.02429,8.00565132651745
0.000214490962079574,253.0342,-16.9373009114821
0.000219723154839907,433.14051,21.1134805091788
0.000222884831701912,493.05806,-16.0907073863876
0.000223037313176765,296.07633,-16.1401620512998
0.000223041634757242,325.0434,14.2332316402395
0.000223212237720242,469.08785,-17.8545046532671
0.000227235062663779,568.2658,8.57785562870289
0.000227532429266765,414.04896,-16.3449854533597
0.000228770521813662,316.10152,-18.1694216044058
0.000235964721298865,286.04436,-16.7297830554261
0.000237051499840919,806.13426,-17.7754903968789
0.000239680238068001,115.00367,-15.7493008273075
0.000239688087287456,173.08077,8.66328909216391
0.000239953698706332,323.02857,9.7525810749242
0.000244825802489658,253.03461,-16.4699742712387
0.000247257973300823,333.05927,12.2954326968454
0.000250439733857992,254.96782,9.00011893271485
0.000253669121973075,154.05861,-7.70829658334342
0.000257031197952937,458.08568,-17.9971698253237
0.000260928444761535,473.11889,-17.4346579236716
0.000265558687552001,589.0452,10.0625329514764
0.000268137971910045,298.09681,-7.62186358842974
0.000269168705555906,493.05797,-15.6787578849535
0.000275414905024403,450.16197,-17.0324104279682
0.000277078847697874,353.11671,9.29164376298371
0.000283026938114615,359.04221,-16.2823379119296
0.000284149049171214,405.59372,-17.0669186323334
0.000289097317663862,386.32641,-16.973528217318
0.00028912497004508,156.99087,8.59602852270522
0.000289373623826024,253.03647,-15.2025593697578
0.000290756006753806,569.27305,10.0719343568995
0.000291659202053988,520.05932,8.58050395407665
0.000292281087497665,402.96924,8.171870007266
0.000303465327150019,384.05441,-15.0528037629125
0.000309257236015271,341.90365,12.9869333333871
0.000309889033577162,253.5481,-16.7295113438643
0.000310153683338308,478.29361,7.75968797975317
0.000312114447723357,170.06004,-14.5419524644293
0.000313816390580604,200.97474,-7.95826905621447
0.000315880279103676,607.09971,-15.4651091976268
0.000318259930479739,258.93303,-7.3917267408404
0.000328745055306672,465.07961,-16.0596457664239
0.000334624041382806,603.02361,10.3155097285155
0.000341382467120268,243.06185,11.3227681112486
0.000342641441088093,564.55362,-16.4903027851906
0.000351203155202952,118.06523,-8.03455184065992
0.000355443962629246,685.17969,14.853298146024
0.000355696920738218,794.18057,13.0841717424359
0.000360237666077953,639.1395,13.6183890847275
0.000362245519564117,410.0829,-16.0855130207044
0.000363430967027925,342.26379,-16.007772979615
0.000366103723730019,433.09006,-16.0375641612509
0.000367180290434441,496.80762,-13.9548945394186
0.000372697762123538,377.26714,7.16841603240496
0.000378045067996691,296.07652,-14.475063378491
0.000379477553252692,88.04019,8.35503396144152
0.000383078704049651,260.17155,7.19740854805269
0.000387632003218028,253.03421,-14.0677989299103
0.000394298642633608,407.03238,-15.9597008833903
0.000402192916347908,456.07008,-15.5268287515253
0.000405886023336817,294.14766,7.58328497602654
0.000408499519756214,307.11005,-7.75561128252403
0.000408564769035436,409.61176,7.50314328539075
0.00041325457688689,214.00616,7.48883812707936
0.000425827581668542,473.11971,-7.73319962847312
0.000427041480939384,423.07883,15.5487629053113
0.000433910034768733,462.19115,13.6555207015209
0.000434462575166829,271.04565,-13.7831343473259
0.000451463443686459,401.06384,-15.6175185535247
0.00046245540434301,450.92184,9.63615177590192
0.000472181033014606,146.08237,6.88149839679328
0.000483354908445289,342.0885,-7.70006296499064
0.000499595694135173,342.07899,-14.6966313572577
0.000500780941119014,646.87639,7.57431559133131
0.000503957921529905,502.29269,7.11664197782836
0.000511635689326681,591.70961,9.16982420672663
0.000517467216556559,495.07264,-14.8389884100892
0.000521756991362461,412.34241,-14.5565119860519
0.000529785541874053,289.10121,-12.9914372327009
0.000537186638494516,362.05079,7.36457449145902
0.000537548152986575,136.06173,-7.79121994046575
0.00054002060421537,429.06155,-13.0313360365796
0.000541345941923162,416.06334,-14.5565410123825
0.000544039861220422,298.09069,-14.3879921722178
0.000544040928208756,659.17968,7.97931466617687
0.000554721173850542,389.20669,7.95968038626585
0.000561245786066253,257.05905,-14.9844053048253
0.000562631077566585,577.73184,7.09341829165867
0.000571177981070462,307.08388,6.95983728103423
0.000573516515871349,382.9808,-14.132716491358
0.000575193810644111,329.0813,9.54460466827376
0.000581008915688165,246.16982,7.45261371393244
0.000583553451042337,398.32646,-7.41996756193671
0.000589996681462083,296.07623,-13.9384152639809
0.000591903882209832,139.02135,6.59090616632423
0.000594849020878257,649.38352,14.3192476765528
0.000600634867855789,556.76388,-13.9611854051614
0.000602667766839222,472.80149,-13.9963093421914
0.00061261693861678,307.11209,14.6844691363204
0.000621677006594714,361.17925,9.88996424847765
0.000622589276329012,322.04448,7.65898146562739
0.000628326862445935,370.2951,-14.0661705500252
0.000628560984194684,282.27903,-13.5100768583354
0.000640731789147768,380.98745,10.0051968072735
0.000654378069019889,229.13446,14.606401484989
0.00066716741880374,619.28861,9.27194428272638
0.000671603898537667,171.00642,-11.9950508741925
0.000677562380518335,381.10087,13.2156591300109
0.000699454854922356,139.02139,8.11810415639564
0.000700552382284213,215.00192,6.39754307857548
0.000702310121062573,405.01017,12.8575327559316
0.000728159720102006,388.15531,7.37572538386458
0.000731630301190355,256.9737,-12.560653144375
0.000744208932264472,505.79647,7.12396625622169
0.000755492318519687,335.07379,7.07769709856979
0.000761496222769174,405.0095,6.84548149784294
0.000771174231746138,425.08056,10.8976323683578
0.000773809829483556,356.10424,-6.97356381514474
0.000779592054597632,270.91337,-6.54664672907257
0.000801947793547631,461.97317,6.22084203790491
0.000803835060551395,620.66191,-11.7856650999767
0.000807989595548633,298.09199,-13.0222218330934
0.00081212215127585,275.08846,6.6554904134717
0.000833617266332535,424.34289,-12.8309538894802
0.000836537228596308,331.09594,8.46239310796408
0.000854759838566823,616.32032,12.7469991108722
0.000859829260922519,313.03738,-12.0732160546854
0.000868478233300113,287.07495,-12.9189216717165
0.000874843325405249,424.24703,6.49606506597504
0.000882840114585396,454.38894,-12.5341154421363
0.000885821383354819,257.94911,11.3472936246328
0.000930803119875303,266.05663,11.7619649249151
0.000934175782614305,188.07059,-6.11566639790491
0.000958121138229252,238.0445,6.21583301608077
0.000973228543309722,259.11183,11.5455197159208
0.000987323490664338,684.13934,6.67230339121719
0.000990287090207878,614.34571,7.24008962314626
0.000992843415203297,347.02509,6.56041628053569
0.00100186994376205,516.08934,-8.99125771368074
0.00100206107988528,218.10354,6.21961896804952
0.00103795614099106,235.01273,6.01774750804811
0.0010463332845558,225.98644,8.75084134643418
0.0010519945795287,305.06891,10.6972166471296
0.00105690207426447,159.09182,-6.1976942534624
0.00106243568400748,498.0774,6.05671227881886
0.00108019420086669,431.07437,-12.044363664661
0.00109908728521919,579.88708,5.85221636751669
0.00110131851793415,459.81785,8.10005893735354
0.00110765969025117,429.05945,-11.4951784685749
0.0011085006036655,829.10528,-11.2609442954488
0.00112831565451038,272.08895,9.18484782632975
0.0011499559370587,424.07979,8.74926784263436
0.00115073180976519,281.11355,6.16852201413152
0.00115883828662253,636.27961,-11.5214520849673
0.0011856832398899,401.34501,-10.7516664559342
0.00119441404499033,361.1832,7.7745777122559
0.00120851071531208,113.13247,-5.91089399314812
0.00121537929495103,243.13388,6.39300903549182
0.00121664338203223,457.82097,5.7474363504367
0.00121960538481332,200.05643,5.76059190090445
0.00122074472313321,311.98523,6.71471549056917
0.00122952742240223,328.87205,-6.29724727607743
0.00124495864029549,450.26243,8.62637763869042
0.00124534998179861,82.96105,8.41930894866664
0.00124893207752656,399.0493,-11.3366231591676
0.00125648571329008,215.00193,10.501188289009
0.00127217632184223,546.28126,6.6285205364675
0.0012999174502221,97.02839,7.62077477865569
0.00130937946429907,480.30935,6.10761645334489
0.00131848572196482,458.08519,-11.6134828877353
0.00133045106043942,352.94531,5.90134334461755
0.00134539691844058,246.99241,5.76945614946016
0.00134855387184854,517.77692,6.34358666610048
0.00135483734824993,295.12881,8.27467905438789
0.00135779332304729,441.99255,5.81050008125732
0.00136358357672698,245.11313,6.07202441656391
0.00136747186105939,255.04432,-10.3310735004163
0.00136917097794485,432.23819,-5.62263006395278
0.00137767800583104,377.05503,-6.78793807937047
0.00138638532583733,287.0219,-10.8394637783596
0.00139275811111322,399.86231,6.66390428672649
0.00142442017494534,606.07393,7.21065801400396
0.00143229718031871,293.11411,-7.30068830436143
0.00144423585411016,630.07131,5.5514638389016
0.00147130817326752,201.02807,-10.3052349872101
0.00147368964529897,641.15391,6.55758299134918
0.00147378454868445,563.55076,-10.5944632000186
0.00148059433373638,502.74824,-6.40003791234252
0.00148064233407051,134.0473,-5.59663068309934
0.001488671493644,357.02225,-10.1431244405655
0.00149844027411728,117.0576,-7.04190319771876
0.00150168172210314,289.03317,6.511737576504
0.00150412123849854,480.15684,10.750615860338
0.00152866200709259,401.8596,6.48033707882007
0.0015369901935934,500.278,6.37714833340392
0.00154126143712808,245.09532,-5.54144200635073
0.00154602460270472,447.8378,6.09355341224359
0.00159238120100298,253.0342,-10.3483522929199
0.00159289642313777,343.0201,-10.2818997909219
0.00160239059069465,542.73758,-10.1158743459532
0.0016099750970167,329.92355,5.57693251288218
0.00161669223578965,323.02859,7.90845621366314
0.00164872278989131,497.05668,-10.3760390062829
0.00165512276219579,784.14973,6.07431680855148
0.00171267766549703,275.17118,5.63186571658137
0.00171782747680214,253.00838,-10.1957408735371
0.00175173030844661,259.02254,10.6139642006298
0.00176242561743673,496.26805,5.71668811557086
0.00181033190003297,404.01435,5.32398762122801
0.00181758501185349,447.06753,-9.77835726372047
0.00182574462758579,458.08505,-10.3607319960083
0.00184803966000673,606.30205,8.48571688667755
0.00186044650755326,346.0558,5.30461222718767
0.00187529646957004,355.1169,5.35295106989306
0.00188726664365689,263.23684,-9.98083101739998
0.0018921705109482,451.15219,7.12061027873122
0.00189656230715778,280.26333,10.2298989899305
0.00190338745332315,426.18978,7.0115113869952
0.0019386151433875,550.16517,-9.17438571650498
0.00194269442409925,298.10088,-5.46126101364396
0.00195457939992233,250.09327,9.90618560080591
0.0019627096146981,346.05585,6.83475942820491
0.00199134778003697,320.09208,6.02835835259628
0.00200196960865666,621.3042,5.78884007156705
0.00201012690025087,540.78796,-7.29750944419185
0.00206715535234597,359.07324,-9.21496341278802
0.00207871197140091,243.06214,6.31964628803786
0.00211894683592169,369.00761,5.75216040381697
0.00212031154645737,445.84105,9.06782665612385
0.0021280167014235,681.13694,-9.47480478211925
0.00216061834637938,568.99753,-9.35023052849882
0.00216698315044248,568.33849,6.95219290710944
0.00217671406902024,485.35714,5.72857214786289
0.00220256790669339,482.10188,7.10939635949702
0.00221249822175321,572.0445,5.71608104370908
0.00222029927555136,387.8823,5.33660969760575
0.00226148585911753,584.133,5.58636089790336
0.00226849261282053,459.03102,7.08383266987513
0.0022685830346219,588.07497,-6.44724191136788
0.00227751951353999,412.3432,-9.50691082572414
0.00235109968136121,322.04464,5.79779991526732
0.00237853709887019,258.93328,-5.64634508724989
0.00241785663977871,175.1189,-5.06513537841785
0.00245032359592316,266.04693,7.03003407455766
0.00252706529860413,521.92955,5.01625028539684
0.00252812997648917,538.12713,9.25577964482802
0.00252947861891464,146.06018,-6.6494122966293
0.00253630707246538,654.15113,8.4610470262958
0.00254384585595193,367.07918,5.24508343875128
0.00259910190934288,452.27696,6.10456065789991
0.00261263498810843,249.05388,5.26165556125614
0.00261608252560008,595.28885,7.1908139039657
0.00262182108401701,204.12303,-5.204902180851
0.00263609129909684,377.22689,5.09849800107061
0.00264790189927509,120.08092,-5.09245381526325
0.00266946403501907,136.06172,-5.27410753009843
0.00272292712479497,575.73541,6.60186864314294
0.00277702818430056,370.05223,7.44918367398999
0.00279394940852889,193.06406,5.20701844433946
0.00280686629606444,199.13378,8.58875889045486
0.00283562357672705,321.0493,4.95746928675354
0.00284314746192114,231.17034,5.11333498888494
0.00285536907224926,709.1148,6.31439105074156
0.00285603456330202,391.28425,-4.96301184652421
0.00286835638944096,320.09205,7.72804621524258
0.00287098017657518,632.19531,-4.9293385781658
0.0029100225487478,333.96452,5.63915019860612
0.00291495218995848,426.36071,-6.9599130209679
0.00291497033742389,281.24839,5.94915620799728
0.00294176958052473,621.3031,5.84306832553039
0.00297282518489223,524.27804,6.95628299682295
0.00299177910170524,281.2665,-6.31681111238537
0.00301303086791532,143.07278,-6.4932591530374
0.00303581612756709,362.05068,4.86825566449627
0.00303597472223261,608.35257,4.83620348996951
0.00307885686073018,606.07427,5.80058191989636
0.00307972467262361,299.08622,4.86196623329994
0.00309066618915634,271.96473,5.71286310564556
0.00309788089919086,279.16998,5.0144525173418
0.00310096747076913,540.33031,6.57833631148042
0.00310459787913371,447.10594,-8.49639602120767
0.00310726716690033,495.32679,4.890520532636
0.00312238942022936,312.56074,-8.45376872457152
0.00315234903367346,571.28866,7.62849972533833
0.00316730481312384,708.03756,8.52853390779674
0.00319974113859539,397.08809,-8.46221132038337
0.00322329796596338,577.89008,5.27790513181637
0.00334454604929727,664.17132,4.74317181813894
0.00338060577900079,227.08447,-5.92909014068432
0.00341223834114096,349.2359,4.97375378772695
0.00341424221432673,447.06924,-8.39091726982643
0.00342022814380313,112.98568,5.0552296122787
0.00343022084429732,238.04504,7.16039065320554
0.0035004755440839,504.08407,5.02657551269293
0.00355480923773569,201.02274,-5.09959570194729
0.00356705515380478,277.14438,4.8706176640517
