"","Sample","Group","C00003","C00008","C00015","C00016","C00019","C00020","C00029","C00043"
"1","DMSO_1","DMSO",14.0020690866233,11.8217896743869,9.35300372390506,10.2117602634858,13.5376757802639,10.9342963479068,12.546561744362,12.9443368468951
"2","DMSO_2","DMSO",13.1240202108763,11.7350111284384,9.77664985061091,9.42902207578332,11.4851858854756,10.5356917400224,12.6049658044749,12.8314562410503
"3","DMSO_3","DMSO",13.1467029809697,11.7445969759645,9.67531174578712,9.57516186104339,11.8670489527805,10.5058041793567,12.574962323758,12.6972189028431
"4","DMSO_4","DMSO",13.2347495810429,11.6484764120405,9.44931233508385,9.78041366590994,12.5334426677102,10.5640468241524,12.4641761378017,12.6462943616377
"5","Simva_1","Simva",12.8911576459051,11.6728014762843,8.93183418316942,9.26536131516744,12.2247549269708,10.2759716165281,12.0447561630779,12.1783542986627
"6","Simva_2","Simva",13.1396964228266,11.9174503595111,9.35537684467178,9.42771820114618,12.8077261531299,10.4126690832148,12.1722182193789,12.2855109199815
"7","Simva_3","Simva",13.1662175030538,11.8226417374104,8.6308381558057,9.7058184483212,12.779118533663,10.3231522194027,12.1454281317069,12.2372931246301
"8","Simva_4","Simva",13.0089368579466,12.0703441639704,9.21107074855432,9.30625780445889,12.2955452962334,10.2416853406311,12.3085780906699,12.5510869276656
