"","Sample","Group","C00003","C00005","C00008","C00015","C00016","C00019","C00020","C00029"
"1","5FU_1","5FU",13.1660566370433,6.97754185879059,11.0066135398232,9.8251856300027,10.3418922430515,11.9055288988805,10.8690720584006,13.4512653170508
"2","5FU_2","5FU",13.1083620952198,8.08161135134813,11.2335477650938,9.2476577738933,10.3168236977126,12.4682614991344,10.9569762680474,13.0294406758622
"3","5FU_3","5FU",12.6748260951966,7.27069580584829,11.1889874501708,9.1372647942666,10.3378621136659,12.0014017226657,10.7594142798461,13.2661019149975
"4","5FU_4","5FU",12.914918540992,6.93226059537002,11.4239891130116,8.98007284532309,10.1103455894937,11.813234972971,10.806957048646,13.0204719191458
"5","DMSO_1","DMSO",13.4771438488276,7.62013211621126,11.4063281716728,8.99906418536655,10.6485590927908,12.9296957612965,11.2356947463016,13.3636009883914
"6","DMSO_2","DMSO",13.3725040238285,7.12466682349322,11.7799697610448,9.24186138844274,10.3950798464639,12.4503309974891,10.857840701675,13.2295169344628
"7","DMSO_3","DMSO",13.5155591542885,7.6150745392986,11.188549378264,9.29331990689946,10.5482939030453,12.9463418234174,10.9885502408841,13.4571652886496
"8","DMSO_4","DMSO",13.6324138434697,9.33294822632223,11.1723484069698,8.57235618715972,10.4279572010564,12.8501251585828,11.0405784904702,13.1980629735795
