mz,p.value,t.score,mode
112.05052,0.004819332091962673,-4.446093289511356,positive
401.34501,0.0048757370567314,-4.347008938908613,positive
652.05122,0.004953259629047884,-4.787094041223506,positive
386.32641,0.005176934253607743,-6.157420010340111,positive
179.00753,0.005326393324856916,-6.443320490770573,negative
409.04764,0.005402807609161238,-5.421600581082036,negative
428.20437,0.005568883441654438,5.900407788156564,positive
357.0879,0.00618743869073263,-4.439680134487355,positive
162.11251,0.006194974886198618,4.315928785217144,positive
515.2128,0.0063028728470615435,-4.2424185832026025,positive
282.11992,0.006355879251456568,-4.160181467430925,positive
375.02111,0.006411644032958751,-6.397632769532821,negative
97.02839,0.006992465201464141,-4.761495977279686,positive
257.05905,0.00701762425498127,-4.2907128667635295,positive
454.98733,0.007199966688675626,-5.863891537693982,negative
221.0185,0.007211102815920787,-4.039596136566026,positive
176.07051,0.007296371571690951,-4.6391408126335625,positive
280.09212,0.007310457098817875,-4.862211096546507,positive
402.99506,0.007488437560931068,4.012930378036076,negative
146.06019,0.007705324705830184,-5.296306539447845,positive
544.33927,0.007891186828624403,5.900738704437347,positive
261.1099,0.008059588311783892,5.788628709949774,positive
591.03049,0.008152992760715658,-5.779403406132647,negative
664.11627,0.00832251795197632,-5.726976884409612,positive
244.09037,0.00867651911756616,-4.396379394440966,positive
218.13858,0.008832530866991989,-3.8434834621417946,positive
482.10188,0.008925635745483834,4.231846818810324,negative
426.02215,0.009110455599624104,4.28993807067304,negative
335.106,0.00954507700273974,-3.7603440171296243,positive
445.18309,0.00980531159458487,5.819435702147521,positive
347.02511,0.010130826039007553,-4.441861935774756,positive
415.09158,0.010238256442154191,-5.655766729747859,positive
355.06345,0.010243046792107689,-3.6874001339187985,positive
132.10202,0.011119190398944233,-4.121358045131222,positive
242.09986,0.011451949038168431,-3.9521715647131987,positive
496.33956,0.011465946732843258,4.947751956393728,positive
185.02785,0.011704607777655644,3.587633469259428,negative
170.00457,0.011797283841535104,3.573806160902213,negative
424.34289,0.012179823873636276,-3.8698238347427,positive
284.98493,0.012195030738516913,3.632586062902971,negative
123.05503,0.012211745931417573,3.5703694522228235,positive
171.01225,0.01226143253504212,3.544589368093199,negative
405.00944,0.012673646031532886,-4.715702475973585,positive
538.14736,0.01269962808646231,-3.743461625098976,positive
638.51737,0.012870725191944633,-3.515259439265436,positive
288.19141,0.013050123048855857,-3.9908119495209693,positive
160.04277,0.0132305554198321,-3.7052104588549626,positive
258.93328,0.013517608228272106,-3.8371088982753054,positive
159.00058,0.013825813885928675,-4.480238829746299,negative
179.00738,0.014256338018602203,-4.779486679973971,negative
280.09193,0.014375004292549117,-4.064917342692683,positive
433.14051,0.014777861628384929,4.899725553636751,negative
593.70684,0.015096274536960006,4.007734534177418,negative
267.07378,0.016012127153459867,4.022107851910802,negative
370.05232,0.016317116560430868,3.677618673472529,positive
184.09668,0.01766560870579873,-3.4667857926730528,positive
542.32442,0.017837452711425353,4.46068002641624,positive
215.12883,0.017897054191788164,3.3416467383584085,negative
176.07058,0.018474607652080862,-3.214329868755805,positive
384.09832,0.019183714637964304,3.9905876243155856,negative
554.34641,0.019533531740045604,4.328784046525953,negative
206.05511,0.01965161524557923,3.353059604501347,positive
202.10724,0.01992858730733173,-3.3750539959194974,positive
426.35775,0.019983931602188837,-3.1726105708282053,positive
313.08644,0.020405387774994888,4.163353673882917,negative
295.16487,0.0207395006699845,-3.2297442033941626,positive
268.07302,0.020898058124188153,3.2734020212475756,negative
282.08437,0.021944361695304875,3.4129046732299493,negative
245.09532,0.02194542934542588,-4.152980438424463,positive
146.06013,0.022115780133764994,-3.066819692241241,positive
510.24638,0.022779379264160498,3.1718195627616272,positive
259.07469,0.022915888625050434,3.2064786620599577,positive
582.11825,0.02291993441206803,3.67678832436528,negative
452.12346,0.02298652404796383,3.033902471180792,positive
122.07125,0.023165567138726702,-3.9989959033636673,positive
245.23341,0.023285003903648196,-4.0248853579963715,positive
347.02509,0.023438690151486648,-4.066906852235417,positive
560.33891,0.02347323782049003,-3.1317229560205897,positive
251.10357,0.02379216257948689,4.0268223600963715,negative
809.58409,0.02400419943482872,-3.165934846670219,positive
227.08447,0.024275631366529486,-3.1719704345209605,positive
579.02661,0.024578098782672475,3.152151247786488,negative
594.3763,0.0253055300146044,3.4604203456393834,positive
321.0493,0.02626793146687417,4.064219992703206,negative
160.07575,0.026540193531514263,3.691275164602901,positive
276.16651,0.026727296100288223,-3.143741820862884,positive
462.06686,0.026874070699855233,3.2688629910483966,negative
399.08264,0.027818619128906437,-3.197793210908667,positive
506.23199,0.02807801199055887,-2.9627200054668488,positive
544.33853,0.028104924740220548,2.9311243155821223,positive
353.11671,0.028457388433473674,-2.8789454404047956,positive
683.16582,0.02867283821636602,3.7399320982946698,negative
160.04273,0.02910597293442264,-2.868802303254588,positive
568.33916,0.029190462254329454,3.4559357857700497,positive
724.43887,0.029217267586143996,2.9683312707759724,positive
280.09177,0.029352431760042708,-3.571441032917286,positive
526.29273,0.029556218013974955,3.9019392974801654,positive
245.07682,0.029561173401509315,-3.6194580443639786,positive
275.17118,0.030673096206748497,-2.9711397521038814,positive
225.088,0.030940628630108057,3.220229062056075,negative
328.09759,0.03106507184116902,3.697309471020239,negative
376.11816,0.031109112920900982,3.7850223020069573,negative
400.34193,0.03138341941823846,-3.580018377049795,positive
332.89426,0.03149887696628576,-2.8102171495607484,positive
200.17588,0.03176669165622769,3.299586136942358,positive
309.12683,0.032082609508596614,-2.7794862226821007,positive
318.06492,0.03258015161892005,-2.7723313968865164,positive
529.09252,0.03262497099600299,3.6530779584437476,negative
602.15803,0.032710374692918376,-2.795348072609798,positive
266.05663,0.03272073908385784,3.6011716867977888,positive
500.27704,0.03288528014661409,3.716110098488149,positive
448.97847,0.03320275496367479,-2.918746396625783,positive
171.10267,0.03322791538947544,2.99778190778797,negative
237.08806,0.03338096811418231,3.0177769156678957,negative
158.09235,0.03431128022189933,-3.5424390085716406,positive
123.05549,0.0345165566813232,-2.8431765873153605,positive
317.18911,0.03465868303388866,-2.7418841604455113,positive
316.20856,0.034683823053614914,-3.3059217725088095,positive
535.74786,0.03534685612322679,2.9746607240889134,negative
259.02239,0.03570934136885899,2.8324135937962636,negative
588.07447,0.036393722516826696,2.698876193089041,negative
316.98108,0.03645142124374614,2.7002617736165035,negative
171.00642,0.03660732770091659,2.933542079547766,negative
329.0813,0.03694877538348754,2.7574694683433143,negative
191.03991,0.03707496261878484,-2.7611771718438374,positive
752.46936,0.03759635838220877,3.100667895737978,positive
289.08622,0.037698229112297865,2.659099618727457,negative
261.13405,0.03774744287050784,2.751319135610372,negative
160.04053,0.03813796323082594,-2.652333547410042,negative
584.08874,0.03838783107614139,-3.295562212946094,positive
335.10609,0.0384066968594472,-2.6462517771782013,positive
528.84824,0.03901938575711043,-2.8558466018961783,positive
485.35714,0.03970724414748895,-2.8827217558852785,positive
531.27711,0.03981336474870491,-2.6547838391997143,positive
722.49697,0.04004013545656176,2.8382783682404527,positive
371.21125,0.0404459146325779,2.6860978225505896,positive
240.03239,0.040621522124656424,-2.982836493102624,positive
381.10087,0.04063218895460857,-2.626231575924072,positive
222.0291,0.04145811805620033,2.7210491851035883,positive
361.16488,0.04146495436679657,-3.125845067781645,positive
346.0558,0.04148561719148359,2.79178128931754,negative
294.14766,0.041671420797651786,2.7686319339414087,positive
235.01273,0.0417884488320681,-2.631730328121923,positive
768.55438,0.04207701419488945,-3.008520253756058,positive
144.04561,0.04214900222459967,-3.355333005990399,negative
220.11795,0.042170392795033554,-2.6148192140824276,positive
176.07067,0.04221628202066958,-2.6990510499966063,positive
400.34194,0.04237891906473109,-2.6246295512196425,positive
258.11021,0.04240628023542435,-2.6312254078069137,positive
307.03845,0.042716258261304166,-2.6106189791857872,negative
245.18806,0.04273662828056063,-2.5659805313704447,positive
112.05053,0.04294632218909716,-3.251936788949653,positive
432.23819,0.04348356759597094,-2.84799422154187,positive
192.06551,0.04372760232378885,-3.1321805188450527,positive
608.35692,0.04385190406730165,2.7806400996950753,negative
260.18539,0.04408566740378065,-2.56608694308341,positive
504.2177,0.04446223364769347,2.652401990067462,negative
310.13059,0.04453377327269043,-2.733848404939643,positive
384.20508,0.04481758437802568,-2.992472790238625,positive
384.03291,0.04490941164650277,2.540959096725382,negative
146.06014,0.04528230226241835,-3.2404311031926047,positive
257.94889,0.04531781810499715,-3.2599673742255346,positive
170.06004,0.045689922204715815,-2.583603331121077,positive
323.02838,0.045795736620972076,2.594303800625693,negative
694.33776,0.046332822062286734,-2.520613225976883,positive
104.107,0.04649960581948349,-2.5453617040216927,positive
546.35442,0.04652398027559997,3.1918687726406945,positive
228.0371,0.04685535828764448,2.5253545835935776,positive
651.44188,0.04698219742785904,2.9894812125987724,positive
495.04247,0.04711550364292691,2.546181705353371,negative
343.23354,0.047235634500622375,-2.774956266054919,positive
502.29269,0.04746012834232193,3.09932445680466,positive
628.05626,0.04761516966734705,2.76703493077238,negative
246.15598,0.047640945510809656,-2.4850316291229957,positive
357.0876,0.04795673873103941,-2.5743082300576767,positive
468.30833,0.04816508696771987,3.0342817055444535,positive
620.39497,0.04817396337657189,2.8330789367294185,positive
330.14915,0.04880887173263232,3.119321786370551,negative
287.14235,0.04928614833035567,2.7618016091417243,positive
594.32651,0.050039732739389525,-2.566233971204906,positive
530.31105,0.05004554044882366,-2.5590650791490464,positive
301.96755,0.05006353494850537,2.9147282490891158,positive
369.00761,0.050304923169046556,-2.9881511544686203,positive
694.46366,0.050375479417975474,3.042224372018501,positive
136.94013,0.05040613126761302,-2.7366884707065804,positive
309.11214,0.050904107189777954,3.1065712645810364,negative
484.67419,0.05097499146342356,2.4431673732395267,negative
134.04718,0.051263095304992824,2.4711781230454375,negative
666.39734,0.05262797336184457,2.676282037750724,negative
232.14041,0.05293673601190204,-2.4196990114525248,positive
561.41516,0.05336706240678283,3.0775363948880274,positive
367.21248,0.05434799967957393,-2.693726133992871,positive
322.10628,0.05442512048227917,-2.4704026804373123,positive
580.36137,0.05461453406559122,2.7258198584913136,positive
288.10641,0.05476629108782103,2.590639737433046,positive
325.15247,0.05512926908694725,-2.717449051965514,positive
320.08111,0.055223922313905154,2.559986292287959,positive
199.13392,0.05523682486595002,2.6792781358872615,negative
392.03448,0.05562910383295264,2.3763391917994654,positive
265.1117,0.055710401499788856,-3.020124741278624,positive
266.07462,0.055994153230831144,-2.3959342688669802,positive
339.05931,0.056435226988693125,-2.85278586775953,positive
88.04019,0.05664654769028919,2.444453201460048,negative
234.91725,0.056777848064634186,-2.786889794258438,positive
159.05496,0.056952660248396375,-2.5142843577716736,positive
284.97237,0.05716334920033619,-2.451854271562802,positive
706.22637,0.057180777434551806,-2.6684859126696243,positive
211.1087,0.05753309631291513,2.348468750798908,negative
675.43791,0.058581622498465644,2.6001103701282227,positive
234.14462,0.0588595697029823,-2.5974268216333627,positive
293.11418,0.058947335234732307,2.567038928176049,negative
257.99283,0.05932494299415498,-2.768156219538763,positive
467.13314,0.05933365564938773,2.3954828572533033,positive
324.05904,0.05969759242737585,-2.9139520497783415,positive
390.99005,0.059703944444127265,-2.3871374253176683,positive
425.08056,0.06014251431026602,2.332241776373636,negative
520.33934,0.06057633103198692,2.8556422113953235,positive
492.3076,0.060965679419723084,2.5630738277597347,positive
623.40863,0.06138337988385628,2.3508385087291486,positive
199.13378,0.06165255646014763,2.6858428923368667,negative
636.38739,0.06184352134588917,2.585414424733295,negative
568.33849,0.0621001738263965,2.2886425851419374,positive
714.64516,0.06252905451853463,-2.735516046471622,positive
410.03786,0.06275604026192402,-2.7843228323218554,positive
309.05709,0.06300406420145825,2.2879608875988136,positive
751.45337,0.06303710444748346,2.4474426666683926,positive
303.1737,0.06305361146693508,-2.448250135012235,positive
258.11003,0.06326215920794903,-2.335903862574469,positive
650.43886,0.06474774857484186,2.6013566944932776,positive
377.21358,0.06521428064665417,-2.464780467171766,positive
120.08079,0.0654039635558636,-2.438406908587233,positive
335.10597,0.06559158460950708,-2.637769769164335,positive
699.43702,0.0655961925972939,2.6963624552329044,positive
698.47328,0.06589929452602794,-2.4158696517066165,positive
621.39298,0.06611598492547416,2.4946218909452145,positive
146.98188,0.06716882829378712,2.323934145569801,positive
706.51278,0.06795541076677326,-2.466311736132521,positive
184.07326,0.06831134361796207,2.3442489191389475,positive
779.88425,0.06889912923316485,-2.7711222228102352,positive
452.12353,0.06971437107094411,2.486253567568075,positive
362.05079,0.07005974307982328,2.262824145012315,negative
373.06181,0.07016277387225245,-2.37742160455434,positive
234.91709,0.0703911349868815,-2.2337513631165664,positive
266.04693,0.07040009225379558,2.3326714100146595,negative
706.08318,0.07096249347693333,-2.2118553291792518,positive
636.45751,0.07216828847384113,2.495802920827359,positive
180.90389,0.07239767378107254,2.466629259335901,positive
449.99316,0.07250589251094322,2.242198429019254,positive
150.05497,0.07286109168245952,-2.4589018597150933,positive
200.06809,0.0737565930913848,-2.613018438748527,positive
263.07037,0.07386105860313003,2.4490237126558534,positive
594.3764,0.07401717992888913,2.6769310382916656,positive
649.42641,0.0740738690182415,2.5402350081307827,positive
540.78796,0.07440037870653754,-2.36544522524706,positive
257.17426,0.07514536200702089,2.585536284127323,positive
496.33987,0.07544571669822359,2.590978124594626,positive
581.21117,0.07591945672036157,-2.5830018068348135,positive
596.53377,0.07594808519986265,2.306137477725951,negative
289.03315,0.07609607195362815,2.4156222394988633,negative
191.98221,0.0762071201440752,-2.405075137794219,positive
307.05915,0.07636140903640856,-2.328705211453942,positive
659.9037,0.07676467381206545,-2.428901505301706,positive
622.40749,0.07678535974652181,2.632268301311483,positive
355.06357,0.07740794059461363,-2.1434204574351474,positive
405.16996,0.07748820491568234,2.5766366554584272,negative
662.44256,0.07805290032280997,2.4544118806809547,positive
229.01179,0.07816020158287892,2.305091416356766,negative
377.70811,0.07826608206250006,2.5299607554341526,positive
496.30317,0.07840444763199092,2.573090603145475,positive
779.33686,0.07872902669895092,-2.455337083215486,positive
482.32396,0.07888880510606978,2.596919658168504,positive
359.16456,0.07925779334789498,2.452518916355834,negative
367.07918,0.07938741522106009,2.540964115880777,negative
457.82097,0.07973276233581543,2.4648413918417758,negative
445.183,0.0803200795783995,2.3602150679323666,positive
177.02484,0.08058890268592811,2.4142506854643444,positive
753.47376,0.08088999041229443,2.2539781409494437,positive
186.01638,0.08101959947246082,2.4875227582688355,positive
187.09763,0.08208364268140157,2.1882589815215496,negative
348.07065,0.0824962171351191,2.1717651328872947,positive
677.45399,0.0825067969236988,2.48180225277137,positive
678.46779,0.08257239563410262,2.544654705883639,positive
585.37354,0.08307769273044456,-2.2293981206929323,positive
598.35313,0.0833461204732447,2.349689780770725,positive
524.33454,0.08376529022638739,2.502881409024986,positive
441.33378,0.08502068065743988,2.5228695179501326,positive
405.85247,0.08518041676112705,2.069748457853448,positive
331.13323,0.08574505109678289,2.3606960029848776,negative
507.36547,0.08629844846584393,2.500057953650136,positive
454.221,0.08661596391882269,2.047447069751711,negative
333.05927,0.08665232157133461,2.466596549887573,negative
271.96473,0.08692943564341718,2.2358591134809602,positive
616.32032,0.08695311582502953,2.146656527768568,positive
659.74993,0.08720796533798314,-2.4366796392225663,positive
450.10894,0.08731017348528884,2.251615932518357,negative
173.0079,0.08746059496455971,2.045516839418617,negative
533.34052,0.08817683604818496,-2.4475711840728813,positive
329.15279,0.08822444889390635,-2.0408482238418886,positive
665.42233,0.08826110957565757,2.4151558860271525,positive
410.47189,0.08829591077497274,2.1968212979800574,positive
285.11076,0.08840381466407557,2.3261966385751585,positive
243.08096,0.08849324973233952,-2.0631756146724993,negative
582.3034,0.0887566400044396,2.3086739090288035,positive
670.40654,0.08908897689700941,2.348439359403851,positive
572.0445,0.08915496111463132,2.2721393885062566,positive
443.29767,0.09033790662052649,-2.0165129465036267,positive
548.3348,0.0906190675260348,2.2809043293214017,positive
684.45391,0.09068943644561604,-2.0311383594362655,positive
636.38706,0.09120038082888182,2.3741263665427996,positive
260.19672,0.09188436490842666,-2.0066400270095404,positive
594.37597,0.09203656986138635,2.2837057286721563,positive
664.1161,0.09204990988995312,-2.1518260963510056,positive
537.19476,0.092894320740694,-1.9995672057320935,positive
134.06016,0.09320418443026432,-2.088692550483885,positive
794.18057,0.09345766588627412,2.3201583130538106,negative
684.45388,0.09405646494649463,-2.039047797595166,positive
612.76791,0.09438828407221152,-2.1582316975173086,positive
203.05242,0.09461896619430638,-2.035564975602588,positive
245.13803,0.09464782949146625,2.1329532233039226,positive
302.10573,0.09480272917199647,2.188882300121451,positive
664.41815,0.09481764695772722,2.4060382409968506,positive
399.24645,0.09560517309592713,-2.0928828172915197,positive
622.40738,0.09579753577579744,2.2787781594528065,positive
571.34453,0.09602121555717778,2.391698983022241,positive
586.31357,0.0960710396974653,2.032064774444469,negative
186.05807,0.09622295661881301,1.973506394184373,positive
596.33549,0.0965995143267077,2.3310217644922058,positive
610.37106000000006,0.09856577673641745,2.271629664106415,positive
156.10186,0.09907582991589346,-2.1375340108159926,positive
258.07373,0.0991942684206977,-1.9525095715190843,positive
740.43444,0.0992667915959302,2.324510443462015,positive
542.63283,0.09931105083185075,1.9624966239518766,negative
572.33549,0.09966616684795113,2.321804365548741,positive
306.02621,0.09974332046801578,-2.095563353656388,positive
316.21193,0.09995137763565383,-2.193768408775508,positive
638.36739,0.10001425915660757,1.9689266786142297,negative
501.01529,0.100479167222736,-2.058739837606752,negative
594.53656,0.10050483673584325,2.3398160569157116,negative
296.82092,0.1006134170681375,2.0797052869188177,positive
623.41167,0.10099523525720407,2.330180756271586,positive
424.07979,0.10131688543952753,1.9882032357967436,positive
246.16987,0.10185552593440673,-2.275929856119729,positive
705.93983,0.10203482008638576,-2.190524505733935,positive
203.05213,0.10223456940079456,-2.045034173662876,positive
648.42281,0.10321140427836292,2.1543679512451335,positive
229.98011,0.10346552215629386,1.9200248466498557,positive
274.10446,0.1040664187269582,2.2974578831801176,negative
692.44928,0.10410203404301614,2.257423723010821,positive
250.0936,0.10412111887299962,-2.0654259227858383,positive
209.07964,0.10430882039338785,2.0260237157420056,negative
740.43383,0.10446407245443101,2.2065078984081152,positive
494.32399,0.10473535227250326,2.186575988694564,positive
511.32768,0.10501465589278337,-2.117162531792334,positive
319.13048,0.10516120399715144,2.2932127543216456,positive
332.8942,0.10553845964347222,-2.1133221646148153,positive
143.07278,0.10582867402573985,-1.9945087683741463,positive
372.1957,0.10615567715051236,1.9014962624302498,negative
310.31028,0.1066224551395376,2.064225164712565,positive
258.93303,0.10730284136745409,-2.0548032809963317,positive
242.09981,0.1074969798871795,-2.0756411914316355,positive
184.0438,0.10796958954586346,2.103561660024085,negative
160.04271,0.10905834731543948,-2.0937630896006127,positive
596.35509,0.10910189288832084,2.2002473184320324,positive
638.40227,0.10934814728776833,2.2047325338444885,positive
258.05937,0.10944081060428812,2.2519267760860235,positive
219.1338,0.10955199775225911,-2.0443487071007476,positive
653.3248,0.10962183503127843,-1.9748206212090125,positive
218.13847,0.10962863576092552,-1.8911028705486188,positive
285.13245,0.10969972968455165,2.155115074057936,positive
329.26858,0.11004451969004395,1.9243701830143805,positive
624.38608,0.11022796487157685,2.147413992991662,positive
288.76862,0.11064075589608223,1.9041055911794071,positive
659.67263,0.11104845841960713,-2.0935008488392035,positive
452.27696,0.11145184703673211,2.167764021122957,positive
519.93149,0.11151796784634507,1.873017839599352,negative
458.34739,0.11155729120563983,1.9101260989175357,positive
666.43384,0.11168704280975227,2.2108401618089633,positive
648.42375,0.11199660733325797,1.8718691443754976,positive
650.43867,0.11289100000548223,2.159748341034332,positive
788.52103,0.11311816168559113,-1.881202982462247,positive
745.42006,0.11326683389173135,-1.927658001243184,positive
382.04245,0.1133091717064023,1.9386702311253472,negative
688.39543,0.11337340543566223,2.17187935837918,positive
328.87205,0.11429650584512659,1.868398069666849,negative
523.2745,0.11439944277444868,-2.0145924216425315,positive
404.73098,0.11446181850286692,2.163768339378048,positive
476.22114,0.1148834548714775,-2.0331625755674434,positive
378.90169,0.11496655891922249,1.8716327441086482,positive
494.2128,0.11544975794982243,-1.8463482587727187,positive
599.35034,0.11562970477273127,-1.884008249656809,positive
160.07558,0.1164308484668246,1.876800374628477,positive
873.50412,0.11762401830300889,1.8326132288491603,positive
422.87609,0.11773213658951902,2.167316659446965,positive
192.02429,0.11801039718679605,1.8241526186705075,positive
392.2863,0.11811159438290528,-1.8240367831059443,positive
610.33473,0.11905577860773933,2.072678489511072,positive
218.1247,0.11916244483564596,-1.8189329668683791,positive
170.00439,0.11939990342900739,1.8393076196327354,negative
367.07885,0.12000715063333285,-1.9611073277162319,negative
649.4261,0.12001227658366004,1.8435726084309307,positive
569.27305,0.12021066734681815,1.856417651585,negative
332.89417,0.12101714458279998,-2.1292591358107638,positive
668.37955,0.12119719984637178,2.1056179968974975,positive
538.12713,0.12132880697524609,-2.0294314011064962,positive
117.0576,0.12162072919581134,-1.8102751502047727,positive
650.49788,0.12190421542417905,1.9387382144510645,negative
363.04795,0.12227928125330055,-1.8127854887380186,positive
513.14713,0.12231040490269404,-1.798639434543323,positive
740.1872,0.12286054569358186,1.8096151335251378,negative
526.06609,0.12292710447270808,1.8099468042988338,negative
285.99554,0.12300772560972233,2.014949551347433,positive
598.06815,0.12425374326183596,-1.8400226752874067,positive
