"","Sample","Group","C00003","C00005","C00008","C00015","C00016","C00019","C00020","C00029"
"1","DMSO_1","DMSO",13.0790510295049,5.08048224574913,11.8491104764112,9.94313773584285,12.0516361313034,12.380760538582,15.4353032025787,13.5764288317546
"2","DMSO_2","DMSO",12.9642870319085,6.69356195284943,11.7228095417354,10.0204230044011,12.1967489781862,12.4422742431406,15.7383327855602,13.5617817343521
"3","DMSO_3","DMSO",13.1397351108526,7.49302032602371,11.725408816183,9.52742046122832,12.4149856418306,12.8810038609454,15.8801826891435,13.6122297607944
"4","DMSO_4","DMSO",12.8732005249715,8.4375530378169,11.8175482546821,9.39943511146059,12.306369320256,12.8999084192069,15.6705473229386,13.5792715545725
"5","Mena_1","Mena",11.6024516965673,8.98499039491128,11.4113352179556,8.4760643710503,11.8070387942734,12.7418978847763,14.083919871132,10.6265906627826
"6","Mena_2","Mena",11.4793380194282,6.94629858797215,11.5740820155397,8.56759489354648,11.818910955942,12.071131583517,13.9475203764361,10.5296222616516
"7","Mena_3","Mena",11.565574364159,8.65932537273125,11.3809358240287,8.30494591016573,11.7145745976295,11.9570317875701,14.0638230196016,10.5153440845899
"8","Mena_4","Mena",11.7126039433629,9.15017550101328,11.6743580860651,7.79101375100197,11.8019995677561,12.2303820234442,14.1336159450019,10.4064304663489
