Sample,Group,C00003,C00008,C00015,C00016,C00019,C00020,C00029,C00043,C00051,C00052,C00055,C00062,C00082,C00103,C00105,C00120,C00127,C00144,C00147,C00157,C00158,C00167,C00170,C00199,C00242,C00262,C00294,C00299,C00319,C00325,C00350,C00360,C00362,C00364,C00378,C00380,C00385,C00387,C00463,C00487,C00491,C00550,C00570,C00588,C00612,C00670,C00836,C00864,C00946,C01586,C01780,C02301,C02305,C02494,C02567,C02571,C02862,C02990,C03017,C03546,C03742,C03794,C03889,C04100,C04230,C05282,C05382,C05526,C05551,C05635,C06525,C07005,C07471,C13916,C14550,C17925,C19434,C19463,C20387,C21484
DMSO_1,DMSO,12.929946713071807,11.724882539056095,8.666772856325487,9.119030176369025,13.116709162762211,15.14005053625974,13.29689054190635,13.30113694585,14.664856329793563,11.843991688078853,12.404576078556788,11.130046187568473,13.30607505150554,10.968991582711968,14.24945607008949,11.651714226504218,13.348858527913213,15.274387473039019,9.332724591863961,12.535627074863065,10.843361235462968,12.326198925461505,14.06890855500871,8.127982739836066,12.961577029548998,14.061626106102613,17.255527215025708,15.089000989731503,13.114762802876706,11.37987625213295,10.294591129313975,10.61252434971304,11.327862067337467,12.066946764935734,13.212009109890012,9.878582360704952,11.646110630642093,14.163984610953246,10.639324822866778,13.300845498662454,10.271811816334093,11.976261238025684,8.690743810338502,18.366350093485433,13.990782589093676,17.601864682968543,11.769143271024369,11.556914092967894,13.202834518642332,11.535554235183696,8.570978887251583,10.219278714531141,14.975324918119657,10.497347123465193,13.029361025333912,13.182465102928154,14.98191008930155,9.802184866866632,10.050507598677907,9.683382248716212,8.565958257719,11.24505084209641,7.923046774384888,10.434686355836309,9.110865342605653,10.836598099657909,9.966197473786712,11.346466702567902,10.591529856273567,8.59524792679854,11.068917659527482,4.826064974005532,9.81096887882009,5.247734182399389,9.433500568688931,10.421340098984857,7.80278477207917,8.818158107725267,12.02432231992576,14.24489319737321
DMSO_2,DMSO,12.371552866542203,11.800257373495523,8.96756253669774,8.814282728699757,12.765672717000806,15.104598244136406,12.977085153070457,13.111279575136642,14.65544157505288,11.746104284328847,12.310379367782101,11.21145346269689,13.237106297886655,10.765268938735153,14.196902808685293,11.483413128241345,13.257548286169536,15.301087924565588,9.39263945831305,11.829175387989096,11.415726302243934,12.157255895107864,13.8603607310143,7.906332247909799,12.875990134273401,13.680321285808374,17.134119814464142,15.03252652531062,12.937117471956075,11.327519693214876,9.808985519657703,10.021088170284424,11.233063816758463,12.145042810147208,13.045144392517004,8.964145217586953,11.576333186129574,13.97827835247294,10.49793693540061,12.985761858705217,9.833691261924972,11.338474685047753,8.686074436645345,18.23189212453249,13.917975918726109,17.317020448786103,11.75353985181827,11.351813277614355,13.34317684631921,11.569147519676282,9.042545414010059,10.08247514786303,14.338227492487086,10.414263648022066,12.979520433781873,13.126338885037406,14.701688616350953,9.88260916995639,9.912037403014308,9.307402871228419,9.100225310989499,11.690248586817596,11.17892482723652,10.09837696690991,8.669575987444386,10.601611016345041,9.70998561929341,11.221198011197059,10.450746949478287,9.095679419039492,10.614943611279811,9.071887906218523,9.659713700541474,8.449210770046422,8.548488209141782,10.179463765320504,7.73217386180991,8.861144705147847,11.755520500995159,14.049162039714137
DMSO_3,DMSO,12.547165902939552,11.500001914161874,8.961217771665098,8.69762260096206,12.665322990543919,14.983241489516663,13.035079107180303,12.974873850122357,14.354738989396365,11.65838813689942,12.258463381434368,11.428517780569837,13.409993299056122,11.26346818463082,14.12041177749774,11.661185367916923,13.07069229268855,15.175563705921743,9.220505454327395,11.861328475536357,11.458211278940885,12.060917384329487,13.926720703723483,8.305085334655946,12.855911707238324,13.643325692166258,17.153427866917752,14.97517597839975,12.84339842762527,10.88039153208172,10.64472468609852,9.699281980837288,11.96800992472704,11.959138972808294,13.376219057363908,8.9781876426695,12.021570960113108,13.984595256062931,10.599842366948858,13.005560673205212,9.93299000662956,12.437403537382542,7.920475759772476,18.161950863866362,13.73140849727782,17.226002632497874,11.636401576721884,11.40222039722399,13.525109456610135,11.430617993386308,8.805954779726125,10.073468664233976,14.614884444667826,10.10649600360174,13.083119262547722,13.287511626409946,14.526168131921217,10.121140421199401,9.85976144834246,9.410275112611282,8.113001034785103,11.731638355481403,11.372377121401566,10.208093097579104,8.90464617403029,10.28425456966061,9.531182590622285,11.271049199700538,10.700393037820524,9.257784898803129,11.052887453668935,8.70287681728026,9.328128154820428,8.456585404080979,9.223249341305916,10.273520978848264,8.418168580722163,8.88237295755104,12.153312138450385,13.867845500770493
DMSO_4,DMSO,12.994428856970481,10.373069830258547,9.104459247321754,9.071500601910962,13.119663749170975,14.874324733752733,13.128905735873037,13.062990313800853,14.464040955120662,11.527531334357795,12.354689153752092,11.026506544564178,13.28961529673084,10.75369230939241,14.158253426425235,11.627671945640234,13.231642955083142,15.264636939504413,9.252586129228602,13.198610597629157,11.51438066171833,12.26729540527449,13.992086696395726,8.477558561602294,13.025423688908493,13.771919075226217,17.39575499023156,15.141881478001944,12.852645427023699,11.168181730286301,9.333704440714996,10.004925434619324,11.752075761635641,11.700047719942951,13.255313709417136,10.303127202580466,10.952765773057148,14.30358883922981,10.682457172508121,13.132136877078217,9.616262455890466,12.491271567354056,6.811745003128617,18.25462237644325,13.731941141275668,17.391852301070788,11.636101913140575,11.44675656706977,13.059476251756681,11.596313373971455,8.458770076865612,10.213413081022765,14.822385992650092,10.559067833370495,13.53161490006119,13.521964848851496,14.827126948371955,10.20818592020354,10.14916136887855,9.162047298970046,8.83781565255022,11.176727417682418,8.580996201233168,10.101437324123745,8.792032087177715,10.53170855970039,9.620754936421921,11.01850116385638,10.583407792696056,8.983284110938184,11.064207573042447,4.984307928467578,9.6422022733375,8.530988539470803,9.252169212092015,10.3275650961646,8.100219049843183,8.917670953823773,11.537619186569689,13.822773754410337
Metriz_1,Metriz,12.41131498115421,10.861803898011186,9.1279036554672,8.746726922118873,12.735000371244903,14.963445866914366,12.759041534929704,12.955546422983472,14.187467258843952,11.871199407597453,11.695148023304347,12.22802978591179,13.27427941775163,10.763686475413582,13.966781569157853,11.131472413418548,13.588828055200496,14.611093533801377,8.47447166001454,13.688768888742615,11.249552006307082,11.951612466904264,13.498593102446078,7.796786852272266,11.739959298348753,13.281786643028312,16.997420982913987,14.623026365196818,13.012956584073324,11.04423999334576,11.592530741334272,10.096986358584347,10.335169570742442,12.36111526623989,13.282095516751111,6.417446442283191,10.708017995577961,13.50149537537423,10.446104363145954,12.698209383607383,9.947337900714528,13.059749419976317,7.390298094955645,17.833252700542136,14.180637907203709,17.168125139857978,11.637365527739927,11.077911570718912,13.197413558688746,11.456384287497537,8.674008765202998,10.355024702724748,14.521395161382992,9.774264180761339,12.459758273624084,13.027752404938322,14.444288110096648,11.201821429097704,9.548026539761956,9.770658914105304,7.509008681490554,11.181871416080119,10.950119466599743,10.613448055306412,8.390876752527843,9.984903349633184,9.608883879050232,11.252964910767153,11.80059622530441,9.663635223906754,12.14319204415726,8.907677480125843,9.31603428259561,5.3528668905642265,9.253430483451844,10.044937903468954,7.676638951366933,8.857653925338527,11.436953732545696,13.888622930120949
Metriz_2,Metriz,12.296308125725844,10.837290189173359,8.735511269816833,8.887489702608791,12.818958563819178,14.888726380847915,12.879689668963799,13.013245146690588,14.021472745905763,11.786369671949014,12.26361185469895,11.622485133068185,13.09608027244568,10.568209254241214,14.167073965860872,11.119696477159586,13.623212369020006,15.196579904712314,9.218384464717872,13.513911163494962,11.423601004326535,12.18049370998777,13.769611226266749,8.768283053596845,12.317673582166094,13.636804477866319,17.189488883209975,15.04021843317848,12.798126657939836,11.096369048371205,10.125033445532877,9.9784906426398,11.180285065405789,11.923946257068637,13.174394102287048,8.348031666449545,11.538952751159396,14.08697806332104,10.32569707910225,13.054587784355778,9.75456219347193,11.576421301682316,7.554790547824304,17.959841930381245,14.009589207190604,17.175638226549655,11.366315144402867,10.99945271527199,13.151644493204802,11.497478259713368,8.64593119573689,10.406979571066877,14.529430398589733,10.015405556411375,12.842375096669054,12.957624276915215,14.456553775331264,10.55669067951296,9.761960572485414,9.32346855773341,8.003773684136247,11.336447127261543,11.112900222186799,9.974039223815074,8.378439511437778,10.358760897830072,9.880278481615054,11.148258403331855,11.427185249889023,9.753175139861892,11.810454562802246,8.633295609260163,8.958416793097232,8.255193996113563,8.713217940721105,10.185384948851308,6.617497729317628,8.859753631271992,11.477963983567522,13.506617171875869
Metriz_3,Metriz,12.372043780599864,11.34326978930406,9.00087157973681,9.235320884140098,12.570362347341183,14.599000420047107,12.847595642162258,12.92744506375536,13.728586848077656,11.576580342206492,12.171030807310744,11.276874329417547,13.053243360543162,10.368997021297877,14.013893252657244,10.94557276480675,13.36658811895451,14.934639471386092,8.770923415629772,14.458750195012422,11.242574627015092,12.063753744073656,13.414686941529876,8.87631200958491,12.078817569577954,13.552199758436412,17.124148508314942,15.107441284645928,12.869296470518208,11.036938961849833,11.056147580706275,10.086098978391147,10.83435736682031,11.953037993021704,12.994833554178246,8.836927886849084,11.577957842864787,14.006329258059905,10.51527695206339,12.9016892957299,9.879974644692872,12.565195637429095,6.894770623247388,17.970248407423938,13.931935300996082,17.11464071231863,11.647102669211588,10.978936863495441,13.520549974479678,11.617610736248414,8.319940858171314,10.364749662925954,14.733652980561764,10.189856062472481,12.505181830053898,13.209399569637991,14.544295935494814,10.554985451445644,10.105600997316138,9.385629095207252,8.589298844340526,11.125667398020678,10.963574158161345,10.37875895834465,7.981754780601789,10.467539867551585,10.029503411995865,11.148499121213677,11.191823890801553,9.954837019872063,11.703620246035149,9.236586031397529,9.769466697691103,8.306615894622018,9.655958684801753,9.786377230329874,7.1672381198211195,8.59775484197384,11.61857764860378,13.80612634903609
Metriz_4,Metriz,12.457514616863234,11.290002651736945,9.36327177717536,9.199999028072991,12.57199352461887,14.847574494290777,12.926271880880591,13.047333443061131,14.149879229047047,11.578497632077214,12.201889740612692,11.39443360103624,13.084127736887098,10.499799782081364,14.07287466510527,11.205221925603558,13.456499465375066,15.090810280423623,9.304408432714018,13.814781700753025,10.830447136428127,11.990306918027953,13.739279406319413,8.032348820774716,12.294871487124068,13.613402155179799,17.129249425750224,14.98080073597588,12.826241548804994,11.080953864099238,10.171423080585097,9.801286207867516,10.764276804051143,12.117415587825565,12.948349228914385,8.808695579224777,11.447917927186973,13.952401480621038,10.30778795063199,12.8660436876248,9.733889578342922,11.74935059147213,6.520635607857759,18.087478430928776,13.922456289265163,17.14153071360569,11.551688937523668,11.157568667555264,13.163520220908266,11.528478356053109,8.701709878674333,10.409728279967137,14.42666902167107,10.277614662514932,13.098354535450943,12.82636032957297,14.485463439385274,10.354461520645915,9.834050763454654,9.16491668181946,9.5363305559168,11.283045438771843,11.025896571271701,10.285180095040753,8.449325348955899,10.343822334379396,9.660147067538098,11.032930318215902,11.129708992616983,9.727967543766312,11.403854344306568,9.188276825069954,9.208022045740536,8.729990153248725,8.835731276594599,10.032181415062484,7.900389228113644,8.875587245530982,11.59484656893321,13.642782254593818
