"p.value","m.z","t.score"
4.27228848048223e-06,458.27474,17.7893006732129
4.33569676277633e-06,459.19566,18.8912636942854
4.35106085807745e-06,811.32938,23.3351703496831
4.35843145555437e-06,483.26037,15.908167689565
4.42310599730164e-06,594.28928,21.6132704531046
4.45361730667226e-06,469.19349,27.8917372960263
4.46527389940771e-06,601.27977,18.1380537729828
4.49598254154554e-06,443.22025,19.2494394035432
4.85110083442688e-06,459.27156,24.2078579197094
4.87314909297232e-06,184.07343,-15.7119797703726
4.90031701637803e-06,407.24283,20.5282989334141
4.95434252819205e-06,445.21807,15.9345928510354
4.95538836255969e-06,601.27883,18.5130109884373
4.96312844980146e-06,494.25699,24.2760741724197
4.98482116105818e-06,201.16359,25.1350415007266
5.01959720979176e-06,159.11686,22.4480919757268
5.06557389530139e-06,839.49085,21.6537873243925
5.15092048225736e-06,303.1955,23.263767199258
5.19480764031986e-06,524.32152,30.5539432653161
5.21440309540502e-06,585.28373,23.9978099070562
5.24157115308892e-06,445.25614,24.871039268477
5.2625044783072e-06,744.50207,17.2957203697236
5.32646836436834e-06,392.24831,24.7229455692633
5.3314650483893e-06,271.16914,21.3231428201529
5.35247227831233e-06,159.11679,51.2009999814569
5.52660606336837e-06,429.20364,16.264768592359
5.62966454120952e-06,373.23721,23.2569961540055
5.79943148845811e-06,429.20371,15.9087838066689
5.84631945564994e-06,211.14805,15.9631853451729
5.90545325816308e-06,395.21928,27.60847448255
5.93855941072189e-06,834.53446,31.3274361636492
5.94046651309111e-06,255.23184,-38.0623681443159
6.01828517985734e-06,433.14051,-14.8008364243213
6.02052529482628e-06,323.18524,15.8957173610684
6.05086338009978e-06,551.27823,17.352607509509
6.08294471563671e-06,143.07045,22.0792695624986
6.29703477618243e-06,442.27985,17.442752074086
6.74634834707691e-06,425.21053,24.2533446574768
6.86714512666153e-06,321.20594,23.8588107662521
7.19381302373998e-06,367.13942,-14.6137374657284
7.55440553366236e-06,781.5097,16.8565687095907
7.65451460386951e-06,474.20561,-35.2819906227023
7.70641166086305e-06,415.24534,29.8841319754612
7.7506424033477e-06,649.0098,-14.7039340854843
7.78273854024665e-06,125.05981,25.4914130554719
8.0460033911037e-06,451.30532,34.6415686785289
8.67491193916857e-06,408.27446,24.285292915311
8.9847636098682e-06,436.30554,24.3797396961456
9.29958378545869e-06,185.13206,23.2718731291854
9.33800280375582e-06,675.42295,15.5157159838752
9.34669522062418e-06,408.27434,23.2889207018893
9.41580318264728e-06,521.23795,30.6167986561755
9.52352692742337e-06,585.28358,21.953626486913
9.58833903881277e-06,634.45165,-35.577104225323
9.59676693677751e-06,680.43523,-33.8702734338988
9.65437991625532e-06,497.02504,16.2234288628026
9.79780638158768e-06,391.24777,23.5581947821073
1.01992499387082e-05,379.28262,-39.680106444404
1.0216943740546e-05,803.47004,23.37392543166
1.0243255398568e-05,470.23976,14.8936583683707
1.04856233354489e-05,132.10202,-32.9036528566838
1.05102909845272e-05,143.07051,24.3399807881599
1.07190421569835e-05,467.31096,33.9662647289082
1.11099684665346e-05,303.15565,14.8286253766075
1.12123056328792e-05,254.96776,-13.3496950523186
1.13275909172837e-05,714.32523,16.1654476345859
1.14442645995719e-05,526.24848,17.5935453742191
1.16757061260789e-05,837.47432,30.1654597526818
1.16772287024466e-05,543.21871,17.6719498399748
1.2082420182906e-05,435.23913,27.3821110781241
1.21700900700315e-05,436.90659,-13.5212639245819
1.22065650919202e-05,299.20066,13.8336131549101
1.22572923090876e-05,486.2347,14.746886087686
1.24404782770553e-05,469.24412,17.5766161084905
1.31115429393909e-05,84.00924,17.8222719842623
1.32556491852448e-05,431.24032,14.6525074338963
1.44909287317931e-05,271.16908,25.3623894353823
1.48371808469332e-05,425.20959,17.2290175516349
1.493666666001e-05,479.22484,14.2340778726544
1.54637672583334e-05,441.24933,29.5892039593394
1.5474608219866e-05,289.17968,23.8766603843259
1.55188790004034e-05,426.28501,15.1175076267788
1.592627168914e-05,497.27537,19.2457833741084
1.60609273074655e-05,469.25092,15.8807060122061
1.73000629773735e-05,734.3425,14.4889420665852
1.79250084246604e-05,664.1161,-13.0987016267392
1.84488347102577e-05,544.25886,14.5855270974355
1.84573170064042e-05,271.16917,23.1271426934745
1.84939598194327e-05,289.17987,22.5290158392596
1.91325594244785e-05,470.31067,17.0376701862546
1.99768845608335e-05,391.24782,22.8940630118968
2.00187779486111e-05,303.19527,13.7618629458845
2.07279547540613e-05,149.02327,-12.0206777252463
2.10359050746143e-05,476.33696,26.9931327090809
2.12920989878735e-05,407.24404,21.0779378719574
2.15008791061448e-05,374.2408,35.1202227865279
2.16760684922789e-05,371.22162,30.5509168176624
2.20677314533686e-05,429.20367,26.9784022229999
2.20742678161221e-05,159.11691,23.3942259126878
2.28972365771706e-05,447.23509,13.991296275585
2.29371947412683e-05,253.15867,22.016853520308
2.34436875419094e-05,654.29394,25.5839626450436
2.38983900484229e-05,185.13246,25.0951553307145
2.41870186774351e-05,253.15847,23.4171562676461
2.43571728353332e-05,498.23442,28.3634371744098
2.57556522711254e-05,361.1832,-12.9682168731655
2.702058305214e-05,307.19008,24.1313254631106
2.74044880091019e-05,528.26202,12.9496327256565
2.75371936588826e-05,603.29367,13.1351391784176
2.77812822519466e-05,269.15335,27.5531171236527
2.84387088281602e-05,407.24256,25.6507040216267
2.84402858848815e-05,485.23911,16.325631798577
2.84746221945569e-05,560.25356,16.4185614947825
2.93800144299473e-05,423.27413,24.397117971304
2.94136557374384e-05,391.2479,21.9680569404116
2.98470952881375e-05,510.27079,28.8085608894889
3.02055091775412e-05,229.15851,23.7450686247167
3.08362669068811e-05,583.27395,22.3743681886657
3.09279790454929e-05,253.14308,14.2314071814217
3.11017804362522e-05,277.14432,15.5870782315389
3.11493267058519e-05,287.16403,22.0140772341969
3.21591116991203e-05,407.24415,14.7978925627776
3.28338715157783e-05,468.30837,-12.0615551668902
3.29078748184694e-05,144.04561,14.2698810729462
3.32586367144594e-05,374.32592,-33.513897865459
3.36293247725809e-05,483.25978,28.4192917056123
3.4130003411987e-05,298.99249,-11.2793319751395
3.42143094133387e-05,712.31161,15.9381947367104
3.46205225598737e-05,607.26756,13.0645604419778
3.47197734323664e-05,494.32404,-11.0350561534632
3.48329604334885e-05,379.28172,-34.5214982632115
3.48721029571866e-05,229.15861,21.4128345761498
3.50786847555043e-05,143.07026,21.6769062312647
3.5711802741742e-05,277.14438,-17.9414560747588
3.66233481248641e-05,413.22988,25.5096200426763
3.67079843192855e-05,514.83256,-10.876473652322
3.67307371514517e-05,835.49547,23.720522501085
3.69027442727649e-05,798.51473,22.7486040007182
3.77761498653016e-05,229.1583,28.0471144024125
3.78765800629185e-05,289.17968,21.536939482962
3.78996495669086e-05,229.15861,20.9982139016844
3.79100421536699e-05,405.0095,-11.0807193766418
3.91098459910867e-05,465.20209,15.7005251555845
3.9636275315993e-05,407.24279,21.4021152571084
3.98687701738867e-05,183.11692,24.3626115741113
4.0846945577076e-05,732.33619,14.7906001887451
4.14990760716722e-05,405.2633,25.6504284612964
4.19393357546411e-05,528.26255,14.0875924066943
4.42716924181696e-05,123.05503,-28.8987136101617
4.59048080040899e-05,287.16265,24.6893512529165
4.61867514471896e-05,459.2151,29.9639900730299
4.66656729165813e-05,429.22586,13.2390135128457
4.74903138654629e-05,830.54098,21.9392791907675
4.85680226315306e-05,254.96782,-10.5937600947056
4.97460819434391e-05,467.26312,11.9773184001385
4.9812341914226e-05,427.24542,27.5419775798754
5.00225824896245e-05,125.05976,21.0171007730209
5.21340703600052e-05,611.20605,14.2319742745231
5.28722012162393e-05,185.13232,14.1108966548782
5.29395234736596e-05,462.23489,22.3572558350189
5.35723750348426e-05,836.50027,17.3563863930598
5.61179596807824e-05,271.169,12.8289144190827
5.87149748613622e-05,184.04386,-10.0555756788972
5.95929997560708e-05,250.09346,-18.1027075698043
6.02550007287522e-05,227.14271,24.3517392927649
6.0466143122602e-05,271.16912,25.8224029826566
6.0632810993275e-05,184.04384,-9.92140304537136
6.07057239994288e-05,478.29257,-10.0203196493107
6.16231415413398e-05,474.20559,-11.2745413274827
6.19146568346972e-05,271.16909,25.0809113334664
6.26835354769194e-05,296.06594,-13.1855392932095
6.28299404484072e-05,235.14826,23.2606374231971
6.37796963184457e-05,604.2963,23.437301803417
6.50526252148801e-05,441.24953,14.6013773638055
6.54376766014426e-05,638.51737,-9.79354462232862
6.65555241679677e-05,626.31583,19.4519100443659
6.68777328888506e-05,407.2428,22.9199701886115
6.99158191896436e-05,382.1546,-25.3320800925144
7.02584960444364e-05,730.32026,24.550870679313
7.25219513523179e-05,389.23167,25.6835404549464
7.369176771281e-05,473.23069,29.0949691028573
7.37486611136296e-05,229.15828,12.4473228366109
7.41697213519873e-05,594.28952,18.620619435813
7.45136050768681e-05,435.23884,21.1507533085445
7.49960116660232e-05,101.06066,29.6349669059221
7.72981168059137e-05,513.29573,20.3060160059437
7.76929448081872e-05,407.24278,23.982085633821
7.81876548855418e-05,183.06185,11.9871497355657
7.8957613843542e-05,423.27379,13.2742809611153
7.97209799530462e-05,613.15908,-12.6102452790166
8.03476559888114e-05,269.18588,-9.61014571338923
8.14102266439036e-05,162.11238,-10.6404149245199
8.17922785223123e-05,355.28413,-25.7508011096456
8.4128295249439e-05,405.26348,25.6549786411051
8.62252836299673e-05,476.22114,-10.2239241618038
8.63105896625738e-05,298.09688,-10.5580585836295
8.87913208098859e-05,439.23268,12.3550935376117
8.87996704665858e-05,523.30402,-24.022075152175
8.89205174552711e-05,352.94484,-9.44915228685262
8.91304986452869e-05,85.02828,20.7318674028722
9.10246529989038e-05,185.1324,11.3535926455661
9.226575566538e-05,461.22979,18.8783754194028
9.48646042413834e-05,480.30935,-9.49499966005192
9.57364458798631e-05,445.25578,12.0305226378624
9.62817231858741e-05,496.33951,-9.14817482948981
0.000100851731700924,232.15434,11.8784501159299
0.000102046062231882,343.95442,-9.26127022084923
0.000102483603505564,586.31357,-11.4291537352044
0.000103147430216082,303.19444,16.7532185511973
0.000107736382031052,454.29262,-10.143632320924
0.000108288384821452,420.31008,-24.1511636095393
0.000108576517136131,218.13847,-14.2751751194533
0.000110104506890991,373.23725,25.4219256874903
0.000111679593808898,587.33325,-10.9507301734019
0.000116446285122346,447.21407,17.9047700035762
0.000116693196452583,583.26912,10.9061730929395
0.00011837713482837,229.15837,17.8160429058842
0.000120706253452708,461.86821,-9.53111415275576
0.000124060839579839,338.92942,-11.5329742390394
0.000124332220702679,525.32958,20.3448055397948
0.000125241607320259,631.46988,-8.87808428695452
0.000126315555321991,357.29972,-9.99209813563473
0.000126596292877979,357.29945,-9.54292653892107
0.000126644955846367,253.15867,24.1238164772557
0.000126750149560319,369.23826,11.5585822346747
0.000126868393724175,469.24444,10.7290343063554
0.000129866771997749,642.31167,18.561887557162
0.000130016123432851,407.24294,20.8835716986095
0.000130461948580074,402.99506,-11.1235797598027
0.000131904965108581,462.6444,-8.68483132778463
0.000134162966210319,525.24872,-8.90398387922273
0.000135405378142234,355.07402,-8.6792238308996
0.000137119051918419,407.24321,17.8594914791788
0.000138147264904322,520.2657,-9.10844111192111
0.000138248465163132,204.12288,16.4753418427379
0.000140626930197198,449.3032,22.5244337964392
0.000142662644269229,777.32423,17.3763754538995
0.000143372816862801,295.16511,-9.84671313934328
0.000143526562691347,429.20384,17.8924755779018
0.000143756708028754,426.28506,18.4440789314994
0.000144157650417754,139.02135,-8.78003923557021
0.000145413114071377,228.0371,-8.89402038463663
0.000147357113168419,391.24786,18.1244164050989
0.00014863124503804,409.26163,18.4221369055592
0.000149214153233331,156.99087,-9.92907537250369
0.000149805626488506,332.89417,-9.55524515740425
0.000150106140346408,572.34405,18.5817442781458
0.000151584030180584,122.07125,-9.72831346174934
0.00015447255102174,594.28917,17.1689396110921
0.000155858394731285,367.13239,-8.52954964457914
0.000155900224714436,342.06495,12.2794434935156
0.000156606299779136,548.89909,-12.2277529049414
0.000159014866484863,580.55891,-8.36751211385073
0.000159160825745652,420.25087,-22.5682931755749
0.00016103438318335,139.02139,-8.36820889262816
0.000163723687685566,507.23837,-20.5724206317394
0.000163876152558851,471.26747,12.550759488324
0.000165710676017731,285.1835,14.6711899814674
0.000168576969838638,449.25483,20.7503788524985
0.000172045953542921,204.12303,9.69012060929381
0.00017313736052317,522.25279,12.3803035319229
0.00017374784642705,302.53383,-8.86309012811011
0.000175900998436209,298.09681,-12.0332597768057
0.000179066221004634,86.09644,-8.68509086776227
0.000179156409498983,391.24697,21.604226855993
0.000180817251814121,624.32014,16.8558756031338
0.000183659498710439,409.25829,17.1969463364272
0.000188648224417382,565.0474,-8.11941361688812
0.000190550824748611,214.00616,-8.46709352590592
0.000190722613487822,313.27356,-8.2839384812104
0.0001967774878942,132.10209,10.1796409802617
0.000197603510718279,642.47921,-9.58392370665517
0.000198546566341894,405.00955,-8.27253723211517
0.000203221896989172,498.0774,-8.015142029278
0.000207042762492765,89.02455,11.6574908210076
0.000208019291293526,271.16908,11.6757907529144
0.000209061754038027,578.56172,-7.9937657727931
0.000216066204552694,413.2299,16.7736453358799
0.000218047354681584,343.17038,-10.8325924177437
0.000223097986759668,287.16397,10.4823140076069
0.000223333374111868,124.99981,-7.90693863724299
0.000225040324501442,429.20376,16.7412317407279
0.000226600338920639,300.19884,11.6107388034064
0.000227154914954483,607.31116,19.0120791375491
0.000227230256430818,112.98568,19.6729228922281
0.000228861502972072,608.28772,12.6650926038674
0.000228875579733509,407.24376,18.1425637771484
0.000233229025222743,222.029,-11.3472903607245
0.000235350316905527,612.29996,16.4294880104858
0.000235731130396553,520.60322,-9.96589566405245
0.000243810491285436,470.31109,11.9402311518917
0.000244907389017243,439.23215,11.6113053550899
0.000246142967056372,198.03726,-9.83379041637424
0.000246396524167211,258.93303,-10.0915982426329
0.000247961681817927,316.17667,-17.786166984394
0.00024896835208853,324.16822,17.2889672169609
0.000251164546490064,710.7868,-8.1507557949329
0.000257244744425982,303.15846,11.1434922228368
0.000273319032253006,276.16651,-7.61773171112686
0.000275871746073444,229.15856,14.655922326697
0.000276977478327793,260.18533,-9.75962697607095
0.000281804126829901,528.84824,-8.60141652967422
0.00028325650311372,269.18477,-17.5878780904297
0.000286020599061915,405.2616,16.015920636488
0.000288277974129188,250.09347,-7.79480315355746
0.000299614195046066,338.92955,-7.96621270682691
0.000299740858970467,482.32392,-9.50491926500116
0.000300921634037129,291.19529,10.5379525183197
0.000302070073951193,456.25999,16.1803228882812
0.00030549648580164,240.95252,-7.50544117066148
0.000311349839848191,431.20563,15.464874606219
0.000316621399578671,273.1846,10.1194118177987
0.000319000815604474,173.08077,14.1407633191322
0.000326231820324208,426.35767,7.53812207025408
0.000327947805570299,257.94911,-7.5042216269747
0.000338278733114516,546.27143,10.2359862429076
0.000351159833541785,579.274,11.7473812347462
0.000352098831966218,286.7715,-7.33367849803749
0.000355635076085225,285.18472,10.3974955738952
0.000360165096815342,237.22072,-16.7008226329396
0.000364799244170152,447.21444,15.1927959720917
0.000372003802159606,369.09388,-7.29847551977752
0.000375702836457426,235.99331,-7.32683798541051
0.000379219447050928,329.26857,-7.46471391264391
0.00037941233248039,289.17863,14.8781136163531
0.000381986803872721,780.50203,16.0173037624621
0.000384340823955486,500.27674,-7.62753279559219
0.000384394988720646,735.44357,10.4190758642598
0.000386389646565206,298.09674,-9.87466130035728
0.000387663999841171,405.00944,-8.72264455495861
0.00038950253354149,136.06172,-13.6189471894579
0.000392007426136678,381.23202,-7.16200848001735
0.000393063589701499,423.23591,12.5814284538672
0.000393949708693812,403.85617,-7.13840037114887
0.000396779709481581,537.23147,10.0112779741327
0.000397531332728471,579.7288,-8.07947466588891
0.000405715282448552,463.21253,14.1364659481462
0.00040870169208326,225.16362,14.3712553685658
0.000410278106598962,408.27431,13.5082614888863
0.000411907336593815,386.11302,-7.13499818749968
0.000413267240543128,534.884,-7.91555027692266
0.000414789572574584,445.28838,-15.9169402215858
0.000417497498918139,423.23769,10.0178788513959
0.000417631443272829,423.27427,14.4607760171679
0.000424866806732941,217.12944,-8.23826708128436
0.000427311388448265,253.16052,10.4509171921547
0.000428501380386267,583.26934,10.6675181224641
0.000433021201458103,413.23014,14.3564072795635
0.000438883659013274,159.11648,13.915470856592
0.000441916072033834,159.11681,14.4903771459307
0.000445387477459447,533.34052,-15.7916781076544
0.000445593719006881,820.44839,10.1430108199502
0.000448778075677435,494.21186,-8.87169666677771
0.000457731846588934,606.30994,14.2803357976215
0.000458119014367978,373.23659,14.6098428800963
0.000464729085059391,585.28319,10.7422756660893
0.000465435737890895,603.02361,-8.35559147894394
0.000467299785557918,152.05689,-7.80124676903028
0.000470078738333846,531.13617,-8.96789295232078
0.000470884538302116,567.0067,-10.0415088173726
0.000473454915660322,506.23199,-11.6866477965598
0.000475034919089541,253.15863,14.2753378853849
0.000484544092031279,705.44345,-6.86993326495763
0.000485087944208656,640.51386,-6.91205387774442
0.000488581616760806,596.53377,-6.85061078934405
0.000489291160696155,234.91725,-8.14193180649682
0.00049152256813585,288.76862,-7.63576535305887
0.000492383287904303,617.27554,10.1217638608505
0.000495032678482317,346.27371,-15.108727730203
0.000495725609402157,459.19599,7.5309009276576
0.000497205511957616,348.0704,-10.4400750084593
0.000507043015187336,538.12713,-9.56309547591023
0.000514010073576132,467.3014,-14.9871295113606
0.000520232708373278,286.21229,14.4635212052006
0.000521457189409146,478.29361,-6.98117243689605
0.000526676499955464,522.35527,-6.7287000095884
0.000529273968775984,479.03245,-14.4850677636862
0.000530173222647826,424.24703,-7.7048336617545
0.000533007441864423,136.94013,-7.59869073295911
0.000545700445679889,480.30933,-6.68327468417596
0.000551896505548553,452.27824,-8.57442835921179
0.000555473368608359,419.2851,-6.66729080243869
0.000573403039792883,253.15859,12.8631108530064
0.000586526597796207,598.06815,-7.7124050533198
0.000590580342870187,518.24892,-11.573198863528
0.000597910338788134,851.47007,13.3620485666554
0.00061532189495939,181.05071,10.8148950743207
0.000625669562052872,307.08388,-6.63758535670767
0.000627080786328431,258.93328,-7.6783740876208
0.000630796867680948,655.3887,11.0942618494319
0.000633927550086618,507.23028,14.5155675266149
0.00063565668933928,265.15458,-8.66350588257189
0.000638079731178105,494.2128,-14.516071964556
0.0006382820619229,305.17449,13.8126874692734
0.000641543421141052,452.27804,-6.52098728315563
0.000647209345774744,454.29284,-6.51868337300707
0.000651365555015797,325.15185,13.2711166448909
0.000652530533767538,480.30822,-8.7216632504301
0.000672458854795441,137.04579,-6.45332439184512
0.000678016379488891,409.25836,9.09749490180839
0.000685822549623486,322.10628,-7.52535032467114
0.000705717564507158,307.08347,-6.37146745299062
0.000706360305561836,124.99981,-6.37216701212813
0.000707801142221878,650.84993,-8.89932349232968
0.00071136345393644,450.92184,-8.12968604255303
0.000713187850611939,401.21425,-8.23869529391692
0.000725413972697887,588.07447,-6.40059690003211
0.000725462338735215,266.04693,-6.33893761244829
0.000729193142862255,320.09213,-6.44366057849227
0.000742143291084715,193.06404,-6.30743811373589
0.000747624622709799,352.94531,-7.10772621751449
0.000766786715945492,826.37096,-6.55240370342475
0.000771719858428298,447.23011,12.5383735442725
0.000776159237827019,628.05626,-6.26634406300792
0.000779260591098986,447.21412,12.5176283963569
0.000797779649706934,474.20603,-10.9354153458635
0.000801531818976284,132.10211,-6.47892763439504
0.000806851326507595,136.06173,-7.93470176087677
0.000826505162461801,472.19103,-6.24694237308667
0.000833918638886789,382.15434,-6.46856483075625
0.000835321173232386,646.87639,-8.02042134934733
0.000841497763020078,426.25906,-6.33256818564713
0.000847644900552636,558.32783,11.8517837123843
0.000854820855518367,429.20363,11.6466158130028
0.000856790343445928,332.0753,-6.36620148228688
0.00086216202811656,211.15214,11.2039552962258
0.000863719467539441,351.08309,-6.12801482571767
0.000863791931643486,405.85247,-6.65195351888728
0.000871221755957379,664.1161,-6.1764527503911
0.00088356916507669,610.53957,-6.60980853637277
0.000892373709141793,271.16914,11.6545914811474
0.000894280103369481,578.4411,12.1756592897753
0.000898074347609857,211.14783,11.8622004430573
0.000903289082332419,240.95258,-6.20463988837556
0.000903816587168532,186.05807,-7.07943712255636
0.00092585112035527,400.9093,-6.3273791467323
0.000938993580223108,281.14916,-7.5067160635335
0.000951287375700075,206.05511,-6.10061843264834
0.000953163018738638,584.08874,-8.64901189511009
0.000953619460085768,384.20508,-7.24422314306825
0.000956645108748141,468.30839,-8.22831654466695
0.00096307076316063,400.34217,6.75001794099011
0.000970128780164857,502.29269,-6.25906302928115
0.000974682312285049,628.29614,11.4375027406194
0.00098390076604939,222.07693,7.22162499885846
