"","Sample","Group","C00003","C00008","C00015","C00016","C00019","C00020","C00029","C00043"
"1","DMSO_1","DMSO",13.211799325946,12.2362693033145,9.86622948621724,12.0080675300082,12.6461963166698,15.3658299433636,13.5167686407431,13.521066002672
"2","DMSO_2","DMSO",13.2148457600009,12.0185244927658,9.60433846153015,12.210138312685,12.8658928831469,15.732530054268,13.6432349664917,13.5434818339012
"3","DMSO_3","DMSO",13.2449618966803,11.8333450210943,9.49720001687967,11.9307368169197,12.8744741806126,15.2614771604113,13.2375795138269,13.0811454188813
"4","DMSO_4","DMSO",13.3542897109071,11.9862292885515,9.61066107317226,12.072488868615,12.8906509375603,15.4652646825479,13.3518328616743,13.2460202651654
"5","Phena_1","Phena",10.7092301535033,12.0653710234942,7.60478676587354,11.6410592176895,11.7357774131354,12.8190357227274,10.034994844731,11.6226424160752
"6","Phena_2","Phena",11.1273225664445,12.0694543764514,6.65916873272972,11.9188087024938,12.0429873593666,12.9332985253844,10.4102445606681,11.7208454916252
"7","Phena_3","Phena",10.8244880265356,11.9935186862689,7.75937036253545,11.9661950972323,12.0441997936565,12.82094001119,10.2820494401182,11.6337965922604
"8","Phena_4","Phena",10.8179841538425,12.0387006040064,6.56540966646489,11.93631515789,11.9337859180458,12.4361176008399,10.2319668261702,11.7835130631785
